"Step","fp6_e2m3_fp6_e3m2 - optim/total_grad_norm","fp6_e2m3_fp6_e3m2 - optim/total_grad_norm__MIN","fp6_e2m3_fp6_e3m2 - optim/total_grad_norm__MAX"
"100","0.5688055157661438","0.5688055157661438","0.5688055157661438"
"200","0.8809048533439636","0.8809048533439636","0.8809048533439636"
"300","0.9669623970985413","0.9669623970985413","0.9669623970985413"
"400","0.9508213996887207","0.9508213996887207","0.9508213996887207"
"500","1.2251399755477905","1.2251399755477905","1.2251399755477905"
"600","1.4313122034072876","1.4313122034072876","1.4313122034072876"
"700","1.2674691677093506","1.2674691677093506","1.2674691677093506"
"800","1.4458473920822144","1.4458473920822144","1.4458473920822144"
"900","1.175932765007019","1.175932765007019","1.175932765007019"
"1000","1.5088480710983276","1.5088480710983276","1.5088480710983276"
"1100","0.8702605962753296","0.8702605962753296","0.8702605962753296"
"1200","0.8951460719108582","0.8951460719108582","0.8951460719108582"
"1300","0.8593600988388062","0.8593600988388062","0.8593600988388062"
"1400","0.9703611731529236","0.9703611731529236","0.9703611731529236"
"1500","0.9374918937683105","0.9374918937683105","0.9374918937683105"
"1600","0.7034872770309448","0.7034872770309448","0.7034872770309448"
"1700","0.7079474925994873","0.7079474925994873","0.7079474925994873"
"1800","0.6625349521636963","0.6625349521636963","0.6625349521636963"
"1900","0.5610095262527466","0.5610095262527466","0.5610095262527466"
"2000","0.5393190979957581","0.5393190979957581","0.5393190979957581"
"2100","0.5691287517547607","0.5691287517547607","0.5691287517547607"
"2200","0.434154212474823","0.434154212474823","0.434154212474823"
"2300","0.4971635043621063","0.4971635043621063","0.4971635043621063"
"2400","0.46231886744499207","0.46231886744499207","0.46231886744499207"
"2500","0.5200874209403992","0.5200874209403992","0.5200874209403992"
"2600","0.46780288219451904","0.46780288219451904","0.46780288219451904"
"2700","0.381917804479599","0.381917804479599","0.381917804479599"
"2800","0.31880730390548706","0.31880730390548706","0.31880730390548706"
"2900","0.33021771907806396","0.33021771907806396","0.33021771907806396"
"3000","0.35151100158691406","0.35151100158691406","0.35151100158691406"
"3100","0.3304024040699005","0.3304024040699005","0.3304024040699005"
"3200","0.3452485501766205","0.3452485501766205","0.3452485501766205"
"3300","0.36335137486457825","0.36335137486457825","0.36335137486457825"
"3400","0.3350673317909241","0.3350673317909241","0.3350673317909241"
"3500","0.32914817333221436","0.32914817333221436","0.32914817333221436"
"3600","0.2941136360168457","0.2941136360168457","0.2941136360168457"
"3700","0.27602776885032654","0.27602776885032654","0.27602776885032654"
"3800","0.23311050236225128","0.23311050236225128","0.23311050236225128"
"3900","0.30114591121673584","0.30114591121673584","0.30114591121673584"
"4000","0.2468065321445465","0.2468065321445465","0.2468065321445465"
"4100","0.27320143580436707","0.27320143580436707","0.27320143580436707"
"4200","0.2461419552564621","0.2461419552564621","0.2461419552564621"
"4300","0.2516442537307739","0.2516442537307739","0.2516442537307739"
"4400","0.2877022325992584","0.2877022325992584","0.2877022325992584"
"4500","0.26752737164497375","0.26752737164497375","0.26752737164497375"
"4600","0.23559196293354034","0.23559196293354034","0.23559196293354034"
"4700","0.28636083006858826","0.28636083006858826","0.28636083006858826"
"4800","0.21077276766300201","0.21077276766300201","0.21077276766300201"
"4900","0.23569655418395996","0.23569655418395996","0.23569655418395996"
"5000","0.2582026422023773","0.2582026422023773","0.2582026422023773"
"5100","0.26994597911834717","0.26994597911834717","0.26994597911834717"
"5200","0.25452274084091187","0.25452274084091187","0.25452274084091187"
"5300","0.23077407479286194","0.23077407479286194","0.23077407479286194"
"5400","0.2508479356765747","0.2508479356765747","0.2508479356765747"
"5500","0.2299085557460785","0.2299085557460785","0.2299085557460785"
"5600","0.22450758516788483","0.22450758516788483","0.22450758516788483"
"5700","0.21942289173603058","0.21942289173603058","0.21942289173603058"
"5800","0.25367632508277893","0.25367632508277893","0.25367632508277893"
"5900","0.25000321865081787","0.25000321865081787","0.25000321865081787"
"6000","0.22900649905204773","0.22900649905204773","0.22900649905204773"
"6100","0.24771852791309357","0.24771852791309357","0.24771852791309357"
"6200","0.2581740617752075","0.2581740617752075","0.2581740617752075"
"6300","0.23772673308849335","0.23772673308849335","0.23772673308849335"
"6400","0.3020470440387726","0.3020470440387726","0.3020470440387726"
"6500","0.22571861743927002","0.22571861743927002","0.22571861743927002"
"6600","0.2732018828392029","0.2732018828392029","0.2732018828392029"
"6700","0.2659040093421936","0.2659040093421936","0.2659040093421936"
"6800","0.26331114768981934","0.26331114768981934","0.26331114768981934"
"6900","0.30117759108543396","0.30117759108543396","0.30117759108543396"
"7000","0.3028438985347748","0.3028438985347748","0.3028438985347748"
"7100","0.27555331587791443","0.27555331587791443","0.27555331587791443"
"7200","0.2827577590942383","0.2827577590942383","0.2827577590942383"
"7300","0.35621657967567444","0.35621657967567444","0.35621657967567444"
"7400","0.3027823865413666","0.3027823865413666","0.3027823865413666"
"7500","0.25169822573661804","0.25169822573661804","0.25169822573661804"
"7600","0.3254706859588623","0.3254706859588623","0.3254706859588623"
"7700","0.2663407027721405","0.2663407027721405","0.2663407027721405"
"7800","0.2553666830062866","0.2553666830062866","0.2553666830062866"
"7900","0.30574244260787964","0.30574244260787964","0.30574244260787964"
"8000","0.2427462786436081","0.2427462786436081","0.2427462786436081"
"8100","0.26477792859077454","0.26477792859077454","0.26477792859077454"
"8200","0.24917495250701904","0.24917495250701904","0.24917495250701904"
"8300","0.2719199061393738","0.2719199061393738","0.2719199061393738"
"8400","0.30095961689949036","0.30095961689949036","0.30095961689949036"
"8500","0.3022618293762207","0.3022618293762207","0.3022618293762207"
"8600","0.3935290277004242","0.3935290277004242","0.3935290277004242"
"8700","0.2655576169490814","0.2655576169490814","0.2655576169490814"
"8800","0.4016757309436798","0.4016757309436798","0.4016757309436798"
"8900","0.37387901544570923","0.37387901544570923","0.37387901544570923"
"9000","0.386239230632782","0.386239230632782","0.386239230632782"
"9100","0.34079986810684204","0.34079986810684204","0.34079986810684204"
"9200","0.35390543937683105","0.35390543937683105","0.35390543937683105"
"9300","0.32588252425193787","0.32588252425193787","0.32588252425193787"
"9400","0.3708113729953766","0.3708113729953766","0.3708113729953766"
"9500","0.4275398552417755","0.4275398552417755","0.4275398552417755"
"9600","0.37302306294441223","0.37302306294441223","0.37302306294441223"
"9700","0.4238986074924469","0.4238986074924469","0.4238986074924469"
"9800","0.3682847023010254","0.3682847023010254","0.3682847023010254"
