"Step","fp6_e2m3_fp6_e3m2 - optim/total_grad_norm","fp6_e2m3_fp6_e3m2 - optim/total_grad_norm__MIN","fp6_e2m3_fp6_e3m2 - optim/total_grad_norm__MAX"
"100","0.7022172808647156","0.7022172808647156","0.7022172808647156"
"200","0.797446072101593","0.797446072101593","0.797446072101593"
"300","0.8015538454055786","0.8015538454055786","0.8015538454055786"
"400","1.2092130184173584","1.2092130184173584","1.2092130184173584"
"500","1.0260870456695557","1.0260870456695557","1.0260870456695557"
"600","1.939759373664856","1.939759373664856","1.939759373664856"
"700","1.1092462539672852","1.1092462539672852","1.1092462539672852"
"800","1.897018313407898","1.897018313407898","1.897018313407898"
"900","2.152806520462036","2.152806520462036","2.152806520462036"
"1000","1.70830237865448","1.70830237865448","1.70830237865448"
"1100","1.4435834884643555","1.4435834884643555","1.4435834884643555"
"1200","2.064908266067505","2.064908266067505","2.064908266067505"
"1300","1.9144290685653687","1.9144290685653687","1.9144290685653687"
"1400","1.9886581897735596","1.9886581897735596","1.9886581897735596"
"1500","1.96381676197052","1.96381676197052","1.96381676197052"
"1600","1.9178798198699951","1.9178798198699951","1.9178798198699951"
"1700","1.8634827136993408","1.8634827136993408","1.8634827136993408"
"1800","1.4321620464324951","1.4321620464324951","1.4321620464324951"
"1900","1.6416513919830322","1.6416513919830322","1.6416513919830322"
"2000","1.432910680770874","1.432910680770874","1.432910680770874"
"2100","2.382796049118042","2.382796049118042","2.382796049118042"
"2200","1.6136418581008911","1.6136418581008911","1.6136418581008911"
"2300","1.4416545629501343","1.4416545629501343","1.4416545629501343"
"2400","1.5215271711349487","1.5215271711349487","1.5215271711349487"
"2500","1.7948567867279053","1.7948567867279053","1.7948567867279053"
"2600","1.6798654794692993","1.6798654794692993","1.6798654794692993"
"2700","1.1657161712646484","1.1657161712646484","1.1657161712646484"
"2800","1.4606959819793701","1.4606959819793701","1.4606959819793701"
"2900","1.4789007902145386","1.4789007902145386","1.4789007902145386"
"3000","1.2110168933868408","1.2110168933868408","1.2110168933868408"
"3100","1.3106721639633179","1.3106721639633179","1.3106721639633179"
"3200","1.3259271383285522","1.3259271383285522","1.3259271383285522"
"3300","1.1800756454467773","1.1800756454467773","1.1800756454467773"
"3400","1.2791200876235962","1.2791200876235962","1.2791200876235962"
"3500","1.1450951099395752","1.1450951099395752","1.1450951099395752"
"3600","1.0727726221084595","1.0727726221084595","1.0727726221084595"
"3700","1.1985210180282593","1.1985210180282593","1.1985210180282593"
"3800","0.8487122654914856","0.8487122654914856","0.8487122654914856"
"3900","1.102380633354187","1.102380633354187","1.102380633354187"
"4000","1.0514768362045288","1.0514768362045288","1.0514768362045288"
"4100","0.9960361123085022","0.9960361123085022","0.9960361123085022"
"4200","0.8198638558387756","0.8198638558387756","0.8198638558387756"
"4300","0.8660742044448853","0.8660742044448853","0.8660742044448853"
"4400","0.7394124269485474","0.7394124269485474","0.7394124269485474"
"4500","0.9283508062362671","0.9283508062362671","0.9283508062362671"
"4600","0.7919633388519287","0.7919633388519287","0.7919633388519287"
"4700","0.8653856515884399","0.8653856515884399","0.8653856515884399"
"4800","0.8304156064987183","0.8304156064987183","0.8304156064987183"
"4900","0.7010037899017334","0.7010037899017334","0.7010037899017334"
"5000","0.6718043684959412","0.6718043684959412","0.6718043684959412"
"5100","0.6566622853279114","0.6566622853279114","0.6566622853279114"
"5200","0.6866594552993774","0.6866594552993774","0.6866594552993774"
"5300","0.7849283814430237","0.7849283814430237","0.7849283814430237"
"5400","0.7828611135482788","0.7828611135482788","0.7828611135482788"
"5500","0.7423804998397827","0.7423804998397827","0.7423804998397827"
"5600","0.7044122815132141","0.7044122815132141","0.7044122815132141"
"5700","0.7281652688980103","0.7281652688980103","0.7281652688980103"
"5800","0.7364851236343384","0.7364851236343384","0.7364851236343384"
"5900","0.5957140922546387","0.5957140922546387","0.5957140922546387"
"6000","0.6120250225067139","0.6120250225067139","0.6120250225067139"
"6100","0.4813970923423767","0.4813970923423767","0.4813970923423767"
"6200","0.6082819700241089","0.6082819700241089","0.6082819700241089"
"6300","0.5222077369689941","0.5222077369689941","0.5222077369689941"
"6400","0.4836212396621704","0.4836212396621704","0.4836212396621704"
"6500","0.5741291642189026","0.5741291642189026","0.5741291642189026"
"6600","0.5076636672019958","0.5076636672019958","0.5076636672019958"
"6700","0.5193097591400146","0.5193097591400146","0.5193097591400146"
