id,name,state,group,n_layers,d_model,params,flops,data,iso_flop,tokens,System/Peak GPU Memory (MB),eval/c4_val/CrossEntropyLoss,eval/c4_val/Perplexity,eval/downstream/arc_challenge_test_ctx_ce_loss,eval/downstream/arc_challenge_test_len_norm,eval/downstream/arc_easy_test_acc,eval/downstream/arc_easy_test_ctx_ce_loss,eval/downstream/boolq_test_acc,eval/downstream/boolq_test_ctx_ce_loss,eval/downstream/hellaswag_test_ctx_ce_loss,eval/downstream/hellaswag_test_len_norm,eval/downstream/imbue_code_comprehension_len_norm,eval/downstream/imbue_codegen_len_norm,eval/downstream/imbue_gsm8k_len_norm,eval/downstream/mmlu_humanities_mc_5shot_test_len_norm,eval/downstream/mmlu_humanities_test_len_norm,eval/downstream/mmlu_other_mc_5shot_test_len_norm,eval/downstream/mmlu_other_test_len_norm,eval/downstream/mmlu_social_sciences_mc_5shot_test_len_norm,eval/downstream/mmlu_social_sciences_test_len_norm,eval/downstream/mmlu_stem_mc_5shot_test_len_norm,eval/downstream/mmlu_stem_test_len_norm,eval/downstream/openbook_qa_test_ctx_ce_loss,eval/downstream/openbook_qa_test_len_norm,eval/downstream/piqa_test_ctx_ce_loss,eval/downstream/piqa_test_len_norm,eval/downstream/sciq_test_acc,eval/downstream/sciq_test_ctx_ce_loss,eval/downstream/winogrande_test_acc,eval/downstream_ce_loss/arc_challenge_test_ce_loss,eval/downstream_ce_loss/arc_easy_test_ce_loss,eval/downstream_ce_loss/boolq_test_ce_loss,eval/downstream_ce_loss/hellaswag_test_ce_loss,eval/downstream_ce_loss/imbue_code_comprehension_ce_loss,eval/downstream_ce_loss/imbue_codegen_ce_loss,eval/downstream_ce_loss/imbue_gsm8k_ce_loss,eval/downstream_ce_loss/mmlu_humanities_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_humanities_test_ce_loss,eval/downstream_ce_loss/mmlu_other_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_other_test_ce_loss,eval/downstream_ce_loss/mmlu_social_sciences_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_social_sciences_test_ce_loss,eval/downstream_ce_loss/mmlu_stem_mc_5shot_test_ce_loss,eval/downstream_ce_loss/mmlu_stem_test_ce_loss,eval/downstream_ce_loss/openbook_qa_test_ce_loss,eval/downstream_ce_loss/piqa_test_ce_loss,eval/downstream_ce_loss/sciq_test_ce_loss,eval/downstream_ce_loss/winogrande_test_ce_loss,eval/fineweb_100b_val/CrossEntropyLoss,eval/fineweb_100b_val/Perplexity,eval/fineweb_1T_val/CrossEntropyLoss,eval/fineweb_1T_val/Perplexity,eval/fineweb_edu_100b_val/CrossEntropyLoss,eval/fineweb_edu_100b_val/Perplexity,eval/proof_pile_2_val/CrossEntropyLoss,eval/proof_pile_2_val/Perplexity,eval/slimpajama_val/CrossEntropyLoss,eval/slimpajama_val/Perplexity,eval/smollm_val/CrossEntropyLoss,eval/smollm_val/Perplexity,eval/starcoder_val/CrossEntropyLoss,eval/starcoder_val/Perplexity,train/CrossEntropyLoss,train_loss_100,train_loss_20,train_loss_10,train_loss_5,train_loss_20_std,steps,olmo_suite_ce_loss,olmo_suite_acc,mmlu_suite_ce_loss,mmlu_suite_acc,data_ratio,val_loss
655190hd,olmo_46675563_4,finished,new-scale-big-3,40,2560,3309980160,3496793866240,fineweb-edu-100b,1e+21,50352769083.264435,42473.140625,2.649285078048706,14.143922805786133,2.350089311599731,0.4138225317001343,0.744528591632843,2.3657145500183105,0.6030580997467041,2.2265803813934326,2.7619569301605225,0.5939055681228638,0.3625312447547912,0.4254254400730133,0.2730000019073486,0.2533475160598755,0.328586608171463,0.253547191619873,0.4188772439956665,0.2586935460567474,0.4068898260593414,0.2299536168575287,0.3098078072071075,3.5581953525543213,0.4040000140666961,3.331959009170532,0.7383025288581848,0.9070000052452089,1.8600937128067017,0.5659037232398987,2.7264742851257324,2.537889242172241,5.0046586990356445,2.261918544769287,3.9576258659362793,3.688772678375244,1.9655390977859497,6.02528715133667,2.928243398666382,2.9876270294189453,2.411628246307373,3.197582483291626,2.5014147758483887,3.67878532409668,2.3934459686279297,4.558957099914551,2.7313506603240967,2.5908124446868896,2.8436450958251953,2.553007125854492,12.845675468444824,2.4554443359375,11.651609420776367,2.1262636184692383,8.383484840393066,4.166804313659668,64.50897216796875,2.6699390411376953,14.43908977508545,2.3667337894439697,10.66250991821289,3.0782690048217773,21.72077178955078,2.1489827632904053,2.1137372146953237,2.1137372146953237,2.1129851579666137,2.113952875137329,0.0165586676421992,96040,2.8930067675454274,0.6239232804094043,2.5586830973625183,0.3660403713583946,15.212408126115305,2.1262636184692383
gbtmqest,olmo_46675563_6,finished,new-scale-big-3,40,2560,3309980160,3496793866240,smollm-corpus,1e+21,50352769083.264435,42473.140625,2.6425538063049316,14.049036026000977,2.31386661529541,0.3950511813163757,0.7319023609161377,2.332491636276245,0.5819571614265442,2.2218093872070312,2.7539615631103516,0.5983867645263672,0.4120624959468841,0.4934934973716736,0.2660000026226043,0.2539851367473602,0.3239107429981231,0.253547191619873,0.4201110303401947,0.2518686950206756,0.3932401835918426,0.2385685890913009,0.3170974254608154,3.5580313205718994,0.3980000019073486,3.351315975189209,0.7431991100311279,0.9179999828338624,1.8509297370910645,0.54222571849823,2.836977481842041,2.706071615219116,4.256070613861084,2.2464566230773926,4.443349838256836,3.809807777404785,2.0756328105926514,6.035978317260742,2.9045870304107666,3.030155897140503,2.452460289001465,2.88862943649292,2.526923418045044,3.288649559020996,2.2851953506469727,4.527759552001953,2.720210075378418,2.641565322875977,2.842735767364502,2.5680596828460693,13.040496826171877,2.444973945617676,11.53024959564209,2.1882436275482178,8.919533729553223,1.892138719558716,6.633541107177734,2.4499247074127197,11.58747386932373,1.7137517929077148,5.54974365234375,1.6067986488342283,4.986820697784424,1.8975167274475095,1.9023803797635168,1.9023803797635168,1.8998212337493896,1.895755100250244,0.0208859691726325,96040,2.9316823482513428,0.6181093028613499,2.542291522026062,0.363589845597744,15.212408126115305,1.7137517929077148
0x0kz5wt,olmo_46675563_1,finished,new-scale-big-3,40,2560,3309980160,3496793866240,fineweb-100b,1e+21,50352769083.264435,42473.140625,2.4410955905914307,11.485618591308594,2.596903085708618,0.3105801939964294,0.6237373948097229,2.630645751953125,0.5926605463027954,2.222522497177124,2.714160680770874,0.615116536617279,0.3618437647819519,0.4124124050140381,0.2709999978542328,0.2425079643726349,0.307757705450058,0.2569401562213897,0.3701418936252594,0.2590185105800628,0.336366593837738,0.2249834388494491,0.2644135057926178,3.881187438964844,0.3400000035762787,3.2340052127838135,0.7497279644012451,0.8619999885559082,2.1389920711517334,0.5524861812591553,3.312608242034912,3.327625036239624,4.323652744293213,2.209911346435547,4.025157928466797,3.805983781814575,1.9829570055007937,6.381361961364746,3.0759177207946777,3.343337297439575,2.654109477996826,3.26994252204895,3.0161561965942383,3.9795193672180176,2.857668161392212,4.700038909912109,2.6879100799560547,3.333494186401367,2.811347007751465,2.328246593475342,10.259936332702637,2.268545627593994,9.66533374786377,2.2674803733825684,9.65504264831543,4.401041507720947,81.5357437133789,2.569021701812744,13.053048133850098,2.495053768157959,12.122385025024414,3.222542524337769,25.091835021972656,2.344419479370117,2.322990157387473,2.322990157387473,2.32579300403595,2.3286685943603516,0.0200390925557345,96040,3.197562115533011,0.5790926090308598,2.9009628891944885,0.3196699246764183,15.212408126115305,2.328246593475342
rrf8t16z,olmo_46675563_5,finished,new-scale-big-3,40,2560,3309980160,3496793866240,slimpajama-chunk1,1e+21,50352769083.264435,42473.140625,2.733860969543457,15.392202377319336,2.562299966812134,0.3003413081169128,0.6207912564277649,2.606198787689209,0.6088684797286987,2.215193748474121,2.786943197250366,0.5611432194709778,0.3910000026226044,0.4564564526081085,0.2169999927282333,0.2550478279590606,0.3028692901134491,0.2720542848110199,0.3630475103855133,0.2255443632602691,0.3272668123245239,0.2418820410966873,0.277998685836792,3.9099061489105225,0.3479999899864197,3.354146718978882,0.7306855320930481,0.8849999904632568,2.237929582595825,0.54222571849823,3.2937986850738525,3.263295412063598,5.0746750831604,2.277791976928711,4.788613796234131,4.284637928009033,2.822999954223633,6.413836479187012,2.9913547039031982,3.222554922103882,2.667079448699951,3.147024631500244,3.005012273788452,3.794730901718139,2.6991677284240723,4.784531116485596,2.774200439453125,3.1751444339752197,2.827159881591797,2.8753135204315186,17.730981826782227,2.835650682449341,17.041484832763672,2.638636589050293,13.994112014770508,1.8404669761657717,6.2994794845581055,2.1738879680633545,8.792402267456055,2.3053719997406006,10.027908325195312,1.547000527381897,4.697359085083008,2.150550842285156,2.168725555593318,2.168725555593318,2.166054630279541,2.156997871398926,0.0202918636254671,96040,3.1994174207959856,0.5697410021509443,2.8406535387039185,0.3177955746650696,15.212408126115305,2.1738879680633545
ru7pm5dg,olmo_46675563_3,finished,new-scale-big-3,40,2560,3309980160,3496793866240,proof-pile-2,1e+21,50352769083.264435,42473.140625,3.1742208003997803,23.908184051513672,2.79575514793396,0.282423198223114,0.5462962985038757,2.8673651218414307,0.5990825891494751,2.840763568878174,3.4382429122924805,0.3592909872531891,0.4370312392711639,0.5435435175895691,0.2840000092983246,0.2561105191707611,0.263761967420578,0.2569401562213897,0.3022825419902801,0.2297692596912384,0.2986675202846527,0.2418820410966873,0.2939032614231109,4.218128681182861,0.2860000133514404,4.090834140777588,0.6055495142936707,0.8790000081062317,2.2494609355926514,0.5130228996276855,3.498213529586792,3.4872355461120605,3.6646692752838135,2.825848340988159,3.734418392181397,3.3271689414978027,1.9885663986206057,4.90585470199585,3.576704502105713,2.7246479988098145,3.3571393489837646,2.448035478591919,3.3494341373443604,2.916757345199585,2.4539883136749268,5.145816326141357,3.46978497505188,2.620037078857422,3.211418390274048,3.206017255783081,24.680593490600582,3.090193510055542,21.98133087158203,2.857412338256836,17.416400909423828,1.4032412767410278,4.068365573883057,2.9498729705810547,19.103527069091797,2.372230291366577,10.721278190612791,1.4932903051376345,4.451718807220459,1.387765645980835,1.3764686259356411,1.3764686259356411,1.3794209957122805,1.3852434396743774,0.0151796174076971,96040,3.465479169573103,0.4959404170513153,3.184316575527191,0.2896538227796554,15.212408126115305,1.4032412767410278
7hklkke5,olmo_46675563_2,finished,new-scale-big-3,40,2560,3309980160,3496793866240,starcoder,1e+21,50352769083.264435,42473.140625,3.268944025039673,26.2835693359375,3.4262545108795166,0.2244027256965637,0.409090906381607,3.5116562843322754,0.6214067339897156,3.0549933910369873,3.609463691711426,0.3335988819599151,0.4284999966621399,0.5255255103111267,0.2610000073909759,0.2507970333099365,0.2569606900215149,0.2646514475345611,0.2880937755107879,0.2304192334413528,0.2720181941986084,0.2445328086614608,0.2541418075561523,4.661218643188477,0.2720000147819519,4.358907222747803,0.616974949836731,0.8199999928474426,2.7799296379089355,0.4956590235233307,4.323122024536133,4.568445682525635,3.229860782623291,2.907686233520508,3.742136001586914,3.262532949447632,2.0291483402252197,5.3167948722839355,4.123088359832764,2.616506814956665,3.918388605117798,2.3585422039031982,4.203283786773682,2.656527042388916,3.0979409217834473,5.801511764526367,3.5099611282348633,3.817956924438477,3.4577558040618896,3.3120977878570557,27.44263458251953,3.1881885528564453,24.244468688964844,3.0918307304382324,22.017349243164062,1.9821343421936035,7.258217811584473,3.0186474323272705,20.463594436645508,2.685784101486206,14.669699668884276,0.9477230906486512,2.579828977584839,0.9046218991279602,0.9465817592360756,0.9465817592360756,0.9483722567558288,0.938373613357544,0.0181649271618434,96040,4.055205651691982,0.4531037850039346,3.8356754183769226,0.2678036168217659,15.212408126115305,0.9477230906486512
