"Name","eval/fineweb/Perplexity","val_loss","ratio","params","tokens","total_flops","softmax_auxiliary_loss","State","Notes","User","Tags","Created","Runtime","Sweep","canceled_check_interval","compile.mode","console_log_interval","datasets.drop_last","datasets.generate_attention_mask","datasets.load_extra_data_to_ram","datasets.memmap_dtype","datasets.name","datasets.num_workers","datasets.pad_direction","datasets.paths","datasets.persistent_workers","datasets.pin_memory","datasets.prefetch_factor","datasets.timeout","datasets.tokenizer_used","datatrove_dataset","device_eval_batch_size","device_train_batch_size","device_train_grad_accum","dry_run","eval_interval","eval_on_load","eval_subset_num_batches","evaluators","extra_steps_after_cancel","eval/redpajama_val/CrossEntropyLoss","fsdp.precision","fsdp.sharding_strategy","fsdp.use_orig_params","gen1_gc_interval","just_score_model","load_path","max_duration","max_grad_norm","model.a_mx_format","model.activation_type","model.alibi","model.attention_dropout","model.alibi_bias_max","model.attention_layer_norm","model.attention_layer_norm_with_affine","model.bias_for_layer_norm","model.block_group_size","model.block_type","model.context_length","model.d_model","model.embedding_dropout","model.embedding_size","model.eos_token_id","model.flash_attention","model.include_bias","model.init_device","model.init_fn","model.init_std","model.layer_norm_type","model.layer_norm_with_affine","model.mlp_ratio","model.multi_query_attention","model.n_heads","model.n_layers","model.pad_token_id","model.precision","model.residual_dropout","model.rope","model.rope_full_precision","model.scale_logits","model.vocab_size","model.w_mx_format","model.weight_tying","no_pre_train_checkpoint","precision","python_profiling","requeue","reset_optimizer_state","reset_trainer_state","restore_dataloader","run_name","save_data_indices","save_folder","save_interval","save_interval_unsharded","save_num_checkpoints_to_keep","save_num_unsharded_checkpoints_to_keep","save_overwrite","scheduler.alpha_f","scheduler.name","scheduler.t_warmup","scheduler.units","score_hf","seed","sharded_checkpointer","speed_monitor.window_size","tokenizer.identifier","tokenizer.truncate_direction","training.batch_size","System/Peak GPU Memory (MB)","eval/downstream/arc_challenge_test_len_norm","eval/downstream/arc_easy_test_acc","eval/downstream/boolq_test_acc","eval/downstream/hellaswag_test_ctx_ce_loss","eval/downstream/hellaswag_test_len_norm","eval/downstream/openbook_qa_test_ctx_ce_loss","eval/downstream/openbook_qa_test_len_norm","eval/downstream/piqa_test_ctx_ce_loss","eval/downstream/piqa_test_len_norm","eval/downstream/sciq_test_acc","eval/downstream/winogrande_test_acc","eval/downstream_ce_loss/arc_challenge_test_ce_loss","eval/downstream_ce_loss/arc_easy_test_ce_loss","eval/downstream_ce_loss/boolq_test_ce_loss","eval/downstream_ce_loss/hellaswag_test_ce_loss","eval/downstream_ce_loss/openbook_qa_test_ce_loss","eval/downstream_ce_loss/piqa_test_ce_loss","eval/downstream_ce_loss/sciq_test_ce_loss","eval/downstream_ce_loss/winogrande_test_ce_loss","eval/redpajama_val/Perplexity"
"no_zloss_bfloat16_bfloat16","59.38465118408203","4.084035873413086","2.161268152460454","183635712","396886016","437344829577312000","false","finished","-","","watching","2025-03-21T03:18:24.000Z","1663","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","151","false","100","[{""data"":{""extra_data_key"":null,""weighted_paths"":null,""index_path"":null,""tokenizer_used"":null,""prefetch_factor"":null,""label_mask_paths"":null,""timeout"":0,""pin_memory"":false,""memmap_dtype"":""uint16"",""load_extra_data_to_ram"":false,""generate_attention_mask"":false,""name"":null,""paths"":null,""datasets"":{""fineweb"":""fineweb""},""drop_last"":true,""extra_data_paths"":null,""persistent_workers"":false,""seed"":null,""num_workers"":0,""pad_direction"":""right""},""type"":""lm"",""ce_wrapper"":false,""sft_use_label"":false,""ctx_ce_wrapper"":false,""subset_num_batches"":null,""sft"":false,""label"":""fineweb"",""device_eval_batch_size"":null}]","10","","mixed","FULL_SHARD","true","1","false","","1514","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","576","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","9","9","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7623327_17","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_17/","1000","100000","1","1","true","0.1","cosine_with_warmup","302","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42535.72265625","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","53.49026107788086","3.979499578475952","2.9740765210337994","156541952","465567744","437344829577312000","false","finished","-","","watching","2025-03-21T02:59:03.000Z","1500","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","177","false","100","[{""type"":""lm"",""label"":""fineweb"",""ce_wrapper"":false,""subset_num_batches"":null,""device_eval_batch_size"":null,""sft"":false,""data"":{""memmap_dtype"":""uint16"",""paths"":null,""datasets"":{""fineweb"":""fineweb""},""prefetch_factor"":null,""extra_data_paths"":null,""persistent_workers"":false,""load_extra_data_to_ram"":false,""seed"":null,""pin_memory"":false,""num_workers"":0,""pad_direction"":""right"",""index_path"":null,""weighted_paths"":null,""label_mask_paths"":null,""generate_attention_mask"":false,""extra_data_key"":null,""tokenizer_used"":null,""name"":null,""timeout"":0,""drop_last"":true},""sft_use_label"":false,""ctx_ce_wrapper"":false}]","10","","mixed","FULL_SHARD","true","1","false","","1776","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","512","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","8","8","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_16","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_16/","1000","100000","1","1","true","0.1","cosine_with_warmup","355","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42463.97265625","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","45.43631362915039","3.8163115978240967","4.1944227564588115","131808768","552861696","437344829577312000","false","finished","-","","watching","2025-03-21T02:44:57.000Z","1824","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","210","false","100","[{""ctx_ce_wrapper"":false,""subset_num_batches"":null,""device_eval_batch_size"":null,""type"":""lm"",""ce_wrapper"":false,""sft"":false,""data"":{""timeout"":0,""drop_last"":true,""extra_data_key"":null,""tokenizer_used"":null,""generate_attention_mask"":false,""seed"":null,""datasets"":{""fineweb"":""fineweb""},""memmap_dtype"":""uint16"",""pad_direction"":""right"",""prefetch_factor"":null,""label_mask_paths"":null,""weighted_paths"":null,""index_path"":null,""pin_memory"":false,""num_workers"":0,""extra_data_paths"":null,""paths"":null,""persistent_workers"":false,""load_extra_data_to_ram"":false,""name"":null},""label"":""fineweb"",""sft_use_label"":false}]","10","","mixed","FULL_SHARD","true","1","false","","2109","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","448","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","7","7","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_15","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_15/","1000","100000","1","1","true","0.1","cosine_with_warmup","421","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42393.640625","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","49.77603912353515","3.907533645629883","6.117584141973528","109141248","667680768","437344829577312000","false","finished","-","","watching","2025-03-21T02:26:25.000Z","1609","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","254","false","100","[{""type"":""lm"",""label"":""fineweb"",""ce_wrapper"":false,""sft_use_label"":false,""subset_num_batches"":null,""sft"":false,""data"":{""drop_last"":true,""index_path"":null,""pad_direction"":""right"",""tokenizer_used"":null,""extra_data_paths"":null,""seed"":null,""timeout"":0,""pin_memory"":false,""memmap_dtype"":""uint16"",""weighted_paths"":null,""prefetch_factor"":null,""num_workers"":0,""extra_data_key"":null,""load_extra_data_to_ram"":false,""generate_attention_mask"":false,""name"":null,""datasets"":{""fineweb"":""fineweb""},""label_mask_paths"":null,""persistent_workers"":false,""paths"":null},""ctx_ce_wrapper"":false,""device_eval_batch_size"":null}]","10","","mixed","FULL_SHARD","true","1","false","","2547","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","384","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","6","6","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_14","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_14/","1000","100000","1","1","true","0.1","cosine_with_warmup","509","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42329.42578125","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","48.889041900634766","3.8895533084869385","9.62563163353119","87012480","837550080","437344829577312000","false","finished","-","","watching","2025-03-21T01:43:58.000Z","1644","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","319","false","100","[{""ctx_ce_wrapper"":false,""device_eval_batch_size"":null,""type"":""lm"",""label"":""fineweb"",""subset_num_batches"":null,""sft"":false,""data"":{""timeout"":0,""drop_last"":true,""prefetch_factor"":null,""label_mask_paths"":null,""persistent_workers"":false,""load_extra_data_to_ram"":false,""name"":null,""seed"":null,""paths"":null,""generate_attention_mask"":false,""datasets"":{""fineweb"":""fineweb""},""index_path"":null,""pad_direction"":""right"",""weighted_paths"":null,""extra_data_paths"":null,""pin_memory"":false,""num_workers"":0,""memmap_dtype"":""uint16"",""extra_data_key"":null,""tokenizer_used"":null},""ce_wrapper"":false,""sft_use_label"":false}]","10","","mixed","FULL_SHARD","true","1","false","","3195","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","320","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","5","4","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_11","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_11/","1000","100000","1","1","true","0.1","cosine_with_warmup","639","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42268.87109375","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","33.781890869140625","3.5199248790740967","15.388071804256777","68823552","1059061760","437344829577312000","false","finished","-","","watching","2025-03-21T01:24:45.000Z","1701","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","404","false","100","[{""sft"":false,""type"":""lm"",""sft_use_label"":false,""subset_num_batches"":null,""data"":{""generate_attention_mask"":false,""seed"":null,""drop_last"":true,""extra_data_key"":null,""prefetch_factor"":null,""persistent_workers"":false,""memmap_dtype"":""uint16"",""load_extra_data_to_ram"":false,""name"":null,""paths"":null,""timeout"":0,""index_path"":null,""tokenizer_used"":null,""weighted_paths"":null,""datasets"":{""fineweb"":""fineweb""},""pin_memory"":false,""num_workers"":0,""pad_direction"":""right"",""extra_data_paths"":null,""label_mask_paths"":null},""label"":""fineweb"",""ce_wrapper"":false,""ctx_ce_wrapper"":false,""device_eval_batch_size"":null}]","10","","mixed","FULL_SHARD","true","1","false","","4040","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","256","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","4","4","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_10","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_10/","1000","100000","1","1","true","0.1","cosine_with_warmup","808","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42219.3203125","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","34.90355682373047","3.552588701248169","28.48244868213288","50583552","1440743424","437344829577312000","false","finished","-","","watching","2025-03-21T01:08:00.000Z","1870","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","549","false","100","[{""subset_num_batches"":null,""device_eval_batch_size"":null,""data"":{""prefetch_factor"":null,""load_extra_data_to_ram"":false,""drop_last"":true,""index_path"":null,""memmap_dtype"":""uint16"",""pad_direction"":""right"",""tokenizer_used"":null,""weighted_paths"":null,""generate_attention_mask"":false,""paths"":null,""timeout"":0,""label_mask_paths"":null,""persistent_workers"":false,""name"":null,""datasets"":{""fineweb"":""fineweb""},""num_workers"":0,""extra_data_key"":null,""extra_data_paths"":null,""seed"":null,""pin_memory"":false},""ctx_ce_wrapper"":false,""sft"":false,""type"":""lm"",""label"":""fineweb"",""ce_wrapper"":false,""sft_use_label"":false}]","10","","mixed","FULL_SHARD","true","1","false","","5496","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","192","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","3","3","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_9","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_9/","1000","100000","1","1","true","0.1","cosine_with_warmup","1099","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42168.40234375","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","44.778560638427734","3.801729440689087","65.23122166401177","33427456","2180513792","437344829577312000","false","finished","-","","watching","2025-03-21T00:43:32.000Z","2141","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","831","false","100","[{""ctx_ce_wrapper"":false,""subset_num_batches"":null,""ce_wrapper"":false,""sft_use_label"":false,""device_eval_batch_size"":null,""sft"":false,""data"":{""name"":null,""paths"":null,""index_path"":null,""num_workers"":0,""pad_direction"":""right"",""prefetch_factor"":null,""extra_data_paths"":null,""load_extra_data_to_ram"":false,""extra_data_key"":null,""generate_attention_mask"":false,""seed"":null,""weighted_paths"":null,""label_mask_paths"":null,""persistent_workers"":false,""timeout"":0,""datasets"":{""fineweb"":""fineweb""},""drop_last"":true,""pin_memory"":false,""memmap_dtype"":""uint16"",""tokenizer_used"":null},""type"":""lm"",""label"":""fineweb""}]","10","","mixed","FULL_SHARD","true","1","false","","8318","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","128","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","2","3","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_8","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_8/","1000","100000","1","1","true","0.1","cosine_with_warmup","1663","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42121.46875","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","54.37663269042969","3.99593448638916","2.7981882706710484","109141248","305397760","200000000000000000","false","finished","-","","watching","2025-03-21T00:40:21.000Z","1404","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","116","false","100","[{""sft_use_label"":false,""subset_num_batches"":null,""data"":{""drop_last"":true,""num_workers"":0,""weighted_paths"":null,""name"":null,""seed"":null,""index_path"":null,""pin_memory"":false,""extra_data_key"":null,""load_extra_data_to_ram"":false,""timeout"":0,""pad_direction"":""right"",""generate_attention_mask"":false,""tokenizer_used"":null,""paths"":null,""datasets"":{""fineweb"":""fineweb""},""memmap_dtype"":""uint16"",""prefetch_factor"":null,""extra_data_paths"":null,""label_mask_paths"":null,""persistent_workers"":false},""ctx_ce_wrapper"":false,""device_eval_batch_size"":null,""sft"":false,""type"":""lm"",""label"":""fineweb"",""ce_wrapper"":false}]","10","","mixed","FULL_SHARD","true","1","false","","1165","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","384","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","6","6","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_7","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_7/","1000","100000","1","1","true","0.1","cosine_with_warmup","233","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42329.42578125","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","51.26201248168945","3.9369499683380127","4.27774473825445","88244480","377487360","200000000000000000","false","finished","-","","watching","2025-03-21T00:14:55.000Z","1384","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","144","false","100","[{""sft"":false,""data"":{""extra_data_paths"":null,""load_extra_data_to_ram"":false,""name"":null,""seed"":null,""paths"":null,""pin_memory"":false,""num_workers"":0,""memmap_dtype"":""uint16"",""label_mask_paths"":null,""drop_last"":true,""index_path"":null,""tokenizer_used"":null,""weighted_paths"":null,""persistent_workers"":false,""generate_attention_mask"":false,""extra_data_key"":null,""timeout"":0,""datasets"":{""fineweb"":""fineweb""},""pad_direction"":""right"",""prefetch_factor"":null},""ce_wrapper"":false,""ctx_ce_wrapper"":false,""device_eval_batch_size"":null,""type"":""lm"",""label"":""fineweb"",""sft_use_label"":false,""subset_num_batches"":null}]","10","","mixed","FULL_SHARD","true","1","false","","1440","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","320","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","5","5","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_5","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_5/","1000","100000","1","1","true","0.1","cosine_with_warmup","288","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42273.71484375","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","55.12897872924805","4.0096755027771","4.401579911295483","87012480","382992384","200000000000000000","false","finished","-","","watching","2025-03-20T23:49:47.000Z","1325","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","146","false","100","[{""sft"":false,""data"":{""timeout"":0,""datasets"":{""fineweb"":""fineweb""},""extra_data_key"":null,""label_mask_paths"":null,""persistent_workers"":false,""load_extra_data_to_ram"":false,""name"":null,""index_path"":null,""pin_memory"":false,""memmap_dtype"":""uint16"",""prefetch_factor"":null,""extra_data_paths"":null,""drop_last"":true,""num_workers"":0,""pad_direction"":""right"",""generate_attention_mask"":false,""seed"":null,""paths"":null,""tokenizer_used"":null,""weighted_paths"":null},""type"":""lm"",""ce_wrapper"":false,""sft_use_label"":false,""ctx_ce_wrapper"":false,""subset_num_batches"":null,""device_eval_batch_size"":null,""label"":""fineweb""}]","10","","mixed","FULL_SHARD","true","1","false","","1461","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","320","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","5","4","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_4","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_4/","1000","100000","1","1","true","0.1","cosine_with_warmup","292","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42268.87109375","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","47.44350051879883","3.85953950881958","7.035091243183729","68823552","484179968","200000000000000000","false","finished","-","","watching","2025-03-20T23:47:47.000Z","1363","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","184","false","100","[{""sft_use_label"":false,""sft"":false,""ce_wrapper"":false,""ctx_ce_wrapper"":false,""subset_num_batches"":null,""device_eval_batch_size"":null,""data"":{""drop_last"":true,""pin_memory"":false,""pad_direction"":""right"",""extra_data_paths"":null,""persistent_workers"":false,""paths"":null,""index_path"":null,""weighted_paths"":null,""tokenizer_used"":null,""name"":null,""datasets"":{""fineweb"":""fineweb""},""num_workers"":0,""memmap_dtype"":""uint16"",""prefetch_factor"":null,""generate_attention_mask"":false,""seed"":null,""label_mask_paths"":null,""load_extra_data_to_ram"":false,""extra_data_key"":null,""timeout"":0},""type"":""lm"",""label"":""fineweb""}]","10","","mixed","FULL_SHARD","true","1","false","","1847","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","256","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","4","4","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_3","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_3/","1000","100000","1","1","true","0.1","cosine_with_warmup","369","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42219.3203125","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","37.20280838012695","3.616384267807007","13.023361269687031","50583552","658767872","200000000000000000","false","finished","-","","watching","2025-03-20T23:20:44.000Z","1443","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","251","false","100","[{""sft_use_label"":false,""ctx_ce_wrapper"":false,""subset_num_batches"":null,""type"":""lm"",""label"":""fineweb"",""device_eval_batch_size"":null,""sft"":false,""data"":{""paths"":null,""drop_last"":true,""num_workers"":0,""label_mask_paths"":null,""persistent_workers"":false,""load_extra_data_to_ram"":false,""timeout"":0,""index_path"":null,""pad_direction"":""right"",""extra_data_key"":null,""tokenizer_used"":null,""weighted_paths"":null,""prefetch_factor"":null,""extra_data_paths"":null,""pin_memory"":false,""seed"":null,""datasets"":{""fineweb"":""fineweb""},""memmap_dtype"":""uint16"",""generate_attention_mask"":false,""name"":null},""ce_wrapper"":false}]","10","","mixed","FULL_SHARD","true","1","false","","2513","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","192","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","3","3","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_2","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_2/","1000","100000","1","1","true","0.1","cosine_with_warmup","502","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42168.40234375","","","","","","","","","","","","","","","","","","","",""
"no_zloss_bfloat16_bfloat16","49.68202590942383","3.9056432247161865","29.823796103418697","33427456","996933632","200000000000000000","false","finished","-","","watching","2025-03-20T23:18:20.000Z","1639","","50","default","10","true","false","false","uint16","algebraic-stack","16","right","/n/holylfs06/LABS/kempner_shared/Everyone/testbed/text/fineweb-edu/tokenized/meta-llama-3/default","true","true","16","0","baseten/Meta-Llama-3-tokenizer","false","64","32","0","false","380","false","100","[{""sft_use_label"":false,""ctx_ce_wrapper"":false,""device_eval_batch_size"":null,""data"":{""name"":null,""index_path"":null,""tokenizer_used"":null,""weighted_paths"":null,""paths"":null,""timeout"":0,""memmap_dtype"":""uint16"",""datasets"":{""fineweb"":""fineweb""},""drop_last"":true,""num_workers"":0,""extra_data_key"":null,""extra_data_paths"":null,""label_mask_paths"":null,""persistent_workers"":false,""load_extra_data_to_ram"":false,""seed"":null,""pin_memory"":false,""pad_direction"":""right"",""prefetch_factor"":null,""generate_attention_mask"":false},""ce_wrapper"":false,""subset_num_batches"":null,""sft"":false,""type"":""lm"",""label"":""fineweb""}]","10","","mixed","FULL_SHARD","true","1","false","","3803","1","bfloat16","gelu","false","0","8","true","true","false","1","sequential","512","128","0","128256","2","false","false","meta","mitchell","0.02","default","true","4","false","2","3","0","amp_bf16","0","true","true","false","128256","bfloat16","false","false","amp_bf16","false","true","false","false","true","olmo_7601345_1","false","/n/netscratch/sham_lab/Lab/chloe00/ckpts/no_zloss_bfloat16_bfloat16_1/","1000","100000","1","1","true","0.1","cosine_with_warmup","760","steps","false","0","torch_legacy","1","baseten/Meta-Llama-3-tokenizer","right","512","42121.46875","","","","","","","","","","","","","","","","","","","",""
