run_id,run_name,ratio,loss_curve,grad_norm_curve
5emivcsx,fp6_e3m2_fp6_e3m2,58.81449645297234,"[4.32421875, 3.7470703125, 3.4599609375, 3.2890625, 3.1259765625, 3.0068359375, 2.9306640625, 2.873046875, 2.810546875, 2.7578125, 2.7109375, 2.65625, 2.6220703125, 2.5830078125, 2.5654296875, 2.521484375, 2.4814453125, 2.47265625, 2.431640625, 2.4169921875, 2.4072265625, 2.375, 2.357421875, 2.326171875, 2.330078125, 2.3017578125, 2.314453125, 2.291015625, 2.2587890625, 2.259765625, 2.2373046875, 2.201171875, 2.2255859375, 2.18359375, 2.1953125, 2.1904296875, 2.1923828125, 2.169921875, 2.1650390625, 2.162109375, 2.1669921875, 2.1328125, 2.1220703125, 2.126953125, 2.142578125, 2.11328125, 2.12109375, 2.1103515625, 2.1240234375, 2.1162109375, 2.083984375, 2.0908203125, 2.09375, 2.078125, 2.08740234375, 2.0732421875, 2.0625, 2.06591796875, 2.068359375, 2.0712890625, 2.0615234375, 2.052734375, 2.06396484375, 2.05419921875, 2.04736328125, 2.0595703125, 2.05419921875, 2.0458984375, 2.06884765625, 2.0537109375, 2.0458984375, 2.033203125, 2.03662109375, 2.033203125, 2.060546875, 2.060546875, 2.0556640625, 2.0439453125]","[0.46955209970474243, 0.3202343285083771, 0.29886963963508606, 0.4289989471435547, 0.9721121788024902, 0.7933441996574402, 1.2139296531677246, 0.9365563988685608, 1.207878828048706, 0.934457540512085, 0.9988831281661987, 1.189611792564392, 1.5133544206619263, 1.5470560789108276, 1.4855085611343384, 1.136722207069397, 0.9656520485877991, 1.0405699014663696, 0.9691213369369507, 0.7924025654792786, 0.895175039768219, 0.7946714162826538, 0.6933552622795105, 0.7638094425201416, 0.8429645299911499, 0.7270232439041138, 0.7619140148162842, 0.6959277987480164, 0.7544444799423218, 0.7377090454101562, 0.6532987952232361, 0.5094888210296631, 0.6954202651977539, 0.6469055414199829, 0.5849250555038452, 0.5715615749359131, 0.5811370015144348, 0.627207338809967, 0.6063069105148315, 0.49826160073280334, 0.6510133743286133, 0.5471684336662292, 0.5266023278236389, 0.512481689453125, 0.44132259488105774, 0.47866830229759216, 0.3952426016330719, 0.5221724510192871, 0.5725535154342651, 0.47697415947914124, 0.40418124198913574, 0.49346983432769775, 0.4802968502044678, 0.42039379477500916, 0.524303674697876, 0.5133950710296631, 0.4756307899951935, 0.4493934214115143, 0.48562899231910706, 0.4413147270679474, 0.4057709574699402, 0.464142769575119, 0.35606229305267334, 0.45858460664749146, 0.3646774888038635, 0.40920963883399963, 0.514769971370697, 0.4021180272102356, 0.38641470670700073, 0.39899712800979614, 0.45333707332611084, 0.3691288232803345, 0.35600873827934265, 0.4106649160385132, 0.3395930826663971, 0.3454076051712036, 0.4293593168258667, 0.4196041226387024]"
q5e26l0t,fp6_e3m2_fp6_e3m2,35.13930753048999,"[4.1171875, 3.5810546875, 3.310546875, 3.1357421875, 2.9990234375, 2.88671875, 2.8076171875, 2.7509765625, 2.685546875, 2.634765625, 2.5908203125, 2.53125, 2.486328125, 2.44921875, 2.4248046875, 2.3935546875, 2.3603515625, 2.3466796875, 2.314453125, 2.3046875, 2.296875, 2.2666015625, 2.25, 2.2197265625, 2.22265625, 2.1962890625, 2.203125, 2.1875, 2.15625, 2.166015625, 2.14453125, 2.1162109375, 2.1357421875, 2.10009765625, 2.1171875, 2.111328125, 2.1201171875, 2.09375, 2.0927734375, 2.09228515625, 2.099609375, 2.06298828125, 2.0537109375, 2.064453125, 2.0830078125, 2.0576171875, 2.0615234375, 2.048828125, 2.064453125, 2.06201171875, 2.03369140625, 2.0380859375, 2.04345703125, 2.03271484375, 2.04296875, 2.02978515625, 2.02294921875, 2.02587890625, 2.02978515625, 2.03564453125, 2.02490234375]","[0.3940005302429199, 0.26942408084869385, 0.5779425501823425, 0.8499276638031006, 0.8968618512153625, 0.6707959175109863, 0.8824262619018555, 1.0678602457046509, 1.510087490081787, 1.0473215579986572, 1.4456980228424072, 1.2436845302581787, 1.05878484249115, 1.0230733156204224, 0.8115894198417664, 0.7613088488578796, 0.9603767991065979, 0.7245160937309265, 0.6958835124969482, 0.7510761022567749, 0.696929395198822, 0.7622876763343811, 0.5410366654396057, 0.5312597155570984, 0.6374061703681946, 0.6838942766189575, 0.6208911538124084, 0.5230006575584412, 0.49253639578819275, 0.5241137146949768, 0.5414121150970459, 0.45573604106903076, 0.4996303915977478, 0.6464303731918335, 0.4685481786727905, 0.5922396183013916, 0.5325697660446167, 0.5534927248954773, 0.4704444706439972, 0.5903350114822388, 0.42463088035583496, 0.4116773009300232, 0.41457316279411316, 0.4233478903770447, 0.375040203332901, 0.39674487709999084, 0.4843823313713074, 0.39314934611320496, 0.42010563611984253, 0.4212746024131775, 0.4049483835697174, 0.3473730683326721, 0.4397221505641937, 0.3852919340133667, 0.4289062023162842, 0.3825588524341583, 0.3578784465789795, 0.3693590760231018, 0.3669055104255676, 0.3587726354598999, 0.36583998799324036]"
1apvngay,fp6_e3m2_fp6_e3m2,13.781850986397702,"[3.861328125, 3.3955078125, 3.083984375, 2.9384765625, 2.798828125, 2.6982421875, 2.60546875, 2.548828125, 2.47265625, 2.4228515625, 2.37890625, 2.3193359375, 2.291015625, 2.2578125, 2.2265625, 2.205078125, 2.1728515625, 2.1611328125, 2.1318359375, 2.1201171875, 2.111328125, 2.0888671875, 2.080078125, 2.04638671875, 2.05419921875, 2.03857421875, 2.04638671875, 2.0390625, 2.01611328125, 2.02880859375, 2.01171875, 1.99267578125, 2.017578125, 1.97998046875, 2.00439453125, 2.00341796875, 2.013671875, 1.994140625]","[0.27455100417137146, 0.5748208165168762, 0.8871442079544067, 1.3549067974090576, 0.9858534336090088, 1.6832671165466309, 0.9626047015190125, 1.119374394416809, 0.8943076729774475, 0.6605138182640076, 0.6624056696891785, 0.6958969831466675, 0.6016440391540527, 0.848667323589325, 0.5002009272575378, 0.5835202932357788, 0.7266331315040588, 0.5607376098632812, 0.5384702682495117, 0.5846273899078369, 0.4892372786998749, 0.4886306822299957, 0.4968028664588928, 0.41913339495658875, 0.46428847312927246, 0.4111878275871277, 0.4205251634120941, 0.47774043679237366, 0.4323728382587433, 0.39451494812965393, 0.39779597520828247, 0.40943825244903564, 0.4054209887981415, 0.37102338671684265, 0.380370557308197, 0.3577772080898285, 0.35086196660995483, 0.3216318190097809]"
11e21rj2,fp6_e3m2_fp6_e3m2,21.704077395414583,"[4.0419921875, 3.5029296875, 3.224609375, 3.048828125, 2.916015625, 2.8017578125, 2.7255859375, 2.6630859375, 2.5849609375, 2.541015625, 2.48828125, 2.427734375, 2.3916015625, 2.3525390625, 2.330078125, 2.30859375, 2.265625, 2.2578125, 2.2236328125, 2.20703125, 2.1943359375, 2.1611328125, 2.1552734375, 2.1201171875, 2.125, 2.1064453125, 2.1142578125, 2.103515625, 2.07421875, 2.0859375, 2.0673828125, 2.04345703125, 2.068359375, 2.0263671875, 2.04931640625, 2.046875, 2.05322265625, 2.03564453125, 2.033203125, 2.03564453125, 2.0439453125, 2.01318359375, 2.00439453125, 2.0146484375, 2.03515625, 2.01025390625, 2.021484375]","[0.3856310546398163, 0.30643054842948914, 0.8132328391075134, 0.8215997815132141, 1.089205265045166, 1.0285040140151978, 1.178351640701294, 1.1039760112762451, 0.7914602756500244, 1.1033934354782104, 0.9202256202697754, 0.946791410446167, 0.6731833219528198, 0.6966924071311951, 0.604002058506012, 0.758695662021637, 0.6019563674926758, 0.59199059009552, 0.5753852725028992, 0.6608628630638123, 0.45718327164649963, 0.5063228607177734, 0.5167948603630066, 0.5086437463760376, 0.5421742796897888, 0.5642459392547607, 0.493689626455307, 0.5111119747161865, 0.5118047595024109, 0.5205150842666626, 0.41324231028556824, 0.4882013499736786, 0.4277695119380951, 0.4290286600589752, 0.44687867164611816, 0.4261428713798523, 0.4325984716415405, 0.3568365275859833, 0.34273770451545715, 0.462871789932251, 0.3543721139431, 0.39633119106292725, 0.35209009051322937, 0.30645591020584106, 0.34617677330970764, 0.3178778290748596, 0.34923189878463745]"
60tj3nmd,fp6_e3m2_fp6_e3m2,8.969024644812235,"[3.7685546875, 3.2998046875, 3.0009765625, 2.84765625, 2.708984375, 2.59765625, 2.505859375, 2.4580078125, 2.3857421875, 2.3466796875, 2.302734375, 2.2548828125, 2.216796875, 2.1826171875, 2.1669921875, 2.14453125, 2.1103515625, 2.103515625, 2.0830078125, 2.0703125, 2.06884765625, 2.0458984375, 2.0380859375, 2.0126953125, 2.02197265625, 2.009765625, 2.01904296875, 2.01611328125, 1.9921875, 2.00732421875]","[0.27196672558784485, 0.5056752562522888, 0.8005044460296631, 1.1342991590499878, 0.8958340883255005, 1.0284767150878906, 0.7063507437705994, 0.8285276889801025, 0.5919603705406189, 0.5968294143676758, 0.49022915959358215, 0.6486947536468506, 0.45686522126197815, 0.5006058812141418, 0.5220183730125427, 0.6357182264328003, 0.5247597694396973, 0.4252357482910156, 0.4067935347557068, 0.46884626150131226, 0.40194326639175415, 0.4577336311340332, 0.4007887542247772, 0.39019089937210083, 0.3293508291244507, 0.37514376640319824, 0.38465920090675354, 0.369486540555954, 0.33174532651901245, 0.3878060579299927]"
zgi8vhzp,fp6_e3m2_fp6_e3m2,5.968331554413237,"[3.66796875, 3.2021484375, 2.916015625, 2.763671875, 2.640625, 2.517578125, 2.4443359375, 2.392578125, 2.328125, 2.2919921875, 2.2470703125, 2.1865234375, 2.1572265625, 2.1240234375, 2.111328125, 2.0908203125, 2.06494140625, 2.06591796875, 2.048828125, 2.03955078125, 2.0400390625, 2.02197265625, 2.0185546875, 1.99755859375, 2.0087890625]","[0.3571440279483795, 0.6274793148040771, 0.7442957758903503, 0.8962242007255554, 1.0330255031585693, 0.8159295320510864, 0.8444408178329468, 0.7788761854171753, 0.6149974465370178, 0.7755453586578369, 0.5172383785247803, 0.48287075757980347, 0.4910982847213745, 0.5001539587974548, 0.5015769600868225, 0.42695724964141846, 0.3831765651702881, 0.4025379419326782, 0.4027097225189209, 0.3569088280200958, 0.3592751920223236, 0.383770614862442, 0.3152342140674591, 0.37720993161201477, 0.3403487205505371]"
m56yihv5,fp6_e3m2_fp6_e3m2,4.051648810989401,"[3.6201171875, 3.138671875, 2.859375, 2.697265625, 2.5546875, 2.4404296875, 2.3623046875, 2.3193359375, 2.2568359375, 2.216796875, 2.1748046875, 2.12109375, 2.0927734375, 2.0654296875, 2.05615234375, 2.04296875, 2.02392578125, 2.02490234375, 2.0146484375, 2.01025390625]","[0.42249730229377747, 0.5302563905715942, 0.9184235334396362, 0.8010568022727966, 0.6780155301094055, 0.5666640400886536, 0.540725588798523, 0.5787653923034668, 0.5772778391838074, 0.48696428537368774, 0.40186113119125366, 0.44886231422424316, 0.3988512456417084, 0.4691658616065979, 0.3345017433166504, 0.3434939384460449, 0.3783353567123413, 0.3567475378513336, 0.3319917917251587, 0.3263285160064697]"
569yrobi,fp6_e3m2_fp6_e3m2,2.8022008067508337,"[3.556640625, 3.0498046875, 2.7998046875, 2.625, 2.4892578125, 2.3828125, 2.3115234375, 2.26953125, 2.197265625, 2.154296875, 2.125, 2.080078125, 2.05712890625, 2.03955078125, 2.0341796875, 2.02587890625, 2.01025390625]","[0.8441779613494873, 0.46513670682907104, 1.109143614768982, 0.5010570883750916, 0.4190959632396698, 0.6708997488021851, 0.5330249667167664, 0.5701618790626526, 0.5087926983833313, 0.4064367711544037, 0.4206293225288391, 0.4060601592063904, 0.3994061052799225, 0.41149911284446716, 0.37263622879981995, 0.3572857975959778, 0.34552034735679626]"
kvonb4dl,fp6_e3m2_fp6_e3m2,128.6204080445351,"[4.384765625, 3.8720703125, 3.5615234375, 3.4267578125, 3.283203125, 3.150390625, 3.0673828125, 3.009765625, 2.94921875, 2.900390625, 2.857421875, 2.7998046875, 2.7666015625, 2.73046875, 2.7080078125, 2.67578125, 2.63671875, 2.6279296875, 2.5888671875, 2.572265625, 2.556640625, 2.521484375, 2.505859375, 2.474609375, 2.4658203125, 2.439453125, 2.447265625, 2.431640625, 2.38671875, 2.3876953125, 2.3662109375, 2.337890625, 2.3466796875, 2.3037109375, 2.31640625, 2.310546875, 2.306640625, 2.2744140625, 2.271484375, 2.2548828125, 2.251953125, 2.2197265625, 2.19921875, 2.1962890625, 2.2119140625, 2.1806640625, 2.1806640625, 2.162109375, 2.1708984375, 2.162109375, 2.12890625, 2.1318359375, 2.12890625, 2.1123046875, 2.1181640625, 2.1015625, 2.09033203125, 2.0888671875, 2.0888671875, 2.08837890625, 2.0771484375, 2.0654296875, 2.072265625, 2.06103515625, 2.0537109375, 2.0576171875, 2.05517578125, 2.04345703125, 2.06494140625, 2.046875, 2.03662109375, 2.02490234375, 2.025390625, 2.01806640625, 2.04345703125, 2.046875, 2.04150390625, 2.02001953125, 2.029296875, 2.017578125, 2.0185546875, 2.02294921875, 2.021484375, 2.01123046875, 2.00341796875, 1.99462890625, 2.00146484375, 1.99365234375, 2.00146484375, 1.99560546875, 1.9873046875, 1.99169921875, 1.9990234375, 1.9951171875, 1.98486328125, 1.98388671875, 1.97705078125, 1.9912109375, 1.98681640625, 1.98583984375, 1.98193359375, 2.009765625, 2.00537109375, 1.97216796875, 1.98046875, 1.99658203125, 1.990234375, 1.99658203125, 1.9794921875, 1.994140625, 1.99462890625, 1.97802734375, 1.96923828125, 1.98779296875, 1.98583984375, 1.99072265625, 1.9814453125, 1.986328125, 1.978515625, 1.98876953125, 1.96484375, 1.96923828125, 1.974609375, 1.96337890625, 1.96435546875, 1.9912109375, 1.958984375, 1.95166015625, 1.96142578125, 1.96044921875, 1.94921875, 1.96728515625, 1.97265625, 1.974609375, 1.9453125, 1.9521484375, 1.95947265625, 1.93896484375, 1.9560546875, 1.9404296875, 1.94677734375, 1.93798828125, 1.955078125, 1.95166015625, 1.95068359375, 1.93212890625, 1.94482421875, 1.94287109375, 1.970703125, 1.9609375, 1.95751953125, 1.94970703125, 1.95654296875, 1.947265625, 1.9384765625, 1.9775390625, 1.958984375, 1.9560546875, 1.951171875, 1.9638671875, 1.966796875, 1.9375, 1.953125, 1.9404296875, 1.93994140625, 1.93115234375, 1.95068359375, 1.9423828125, 1.9365234375, 1.93994140625, 1.9453125, 1.955078125]","[0.48962461948394775, 0.3467588722705841, 0.24717062711715698, 0.44100308418273926, 0.8674967288970947, 1.0958486795425415, 1.171410322189331, 1.3097195625305176, 1.1514434814453125, 0.7868720293045044, 1.788059949874878, 1.1769143342971802, 1.0361371040344238, 1.0639088153839111, 1.539696455001831, 1.7079998254776, 1.4224568605422974, 1.4722155332565308, 1.4275476932525635, 1.4817622900009155, 1.5808659791946411, 1.2670226097106934, 1.4163379669189453, 1.3246729373931885, 0.7831913828849792, 1.5110232830047607, 0.9135599136352539, 1.395161509513855, 1.0814486742019653, 0.7991993427276611, 0.9870701432228088, 1.1535862684249878, 0.8164564967155457, 0.7944036722183228, 0.7188148498535156, 1.011711597442627, 0.9489491581916809, 0.8754217624664307, 0.8549565076828003, 0.7384381294250488, 0.6655482649803162, 0.7722114324569702, 0.5967554450035095, 0.6911572217941284, 0.5883142948150635, 0.7262378334999084, 0.6106110215187073, 0.5668862462043762, 0.684398353099823, 0.4983431398868561, 0.6522339582443237, 0.5303993225097656, 0.552564263343811, 0.5154206156730652, 0.5876948237419128, 0.5002906918525696, 0.5283560752868652, 0.4901735186576843, 0.5502703785896301, 0.491831511259079, 0.5091550350189209, 0.4560096561908722, 0.467990905046463, 0.4150667190551758, 0.46960681676864624, 0.39275017380714417, 0.4484746754169464, 0.4685870110988617, 0.47783103585243225, 0.39482393860816956, 0.4724149703979492, 0.40907496213912964, 0.4124371409416199, 0.5020228624343872, 0.40015608072280884, 0.4001208245754242, 0.39443424344062805, 0.42017513513565063, 0.41521716117858887, 0.3445075452327728, 0.447233110666275, 0.47196078300476074, 0.4601728022098541, 0.36655542254447937, 0.49000757932662964, 0.408938467502594, 0.4483731687068939, 0.3820525109767914, 0.47476279735565186, 0.3639754056930542, 0.33231815695762634, 0.38714340329170227, 0.3883645832538605, 0.3304767310619354, 0.4762742817401886, 0.43699634075164795, 0.37988919019699097, 0.36140745878219604, 0.3684422969818115, 0.39288851618766785, 0.4132125973701477, 0.37039902806282043, 0.3635248839855194, 0.33093973994255066, 0.3608000874519348, 0.40864938497543335, 0.3878358006477356, 0.3570331931114197, 0.34791475534439087, 0.3444046676158905, 0.3364769518375397, 0.38776007294654846, 0.3585541248321533, 0.331327348947525, 0.32307302951812744, 0.35263049602508545, 0.3548491895198822, 0.38723185658454895, 0.35512417554855347, 0.41110777854919434, 0.30993372201919556, 0.34243571758270264, 0.3252260684967041, 0.3503772020339966, 0.34255465865135193, 0.369274377822876, 0.3515639901161194, 0.3358767032623291, 0.35926175117492676, 0.36806151270866394, 0.3149249255657196, 0.3364291191101074, 0.36277079582214355, 0.32987070083618164, 0.3392808735370636, 0.31716886162757874, 0.3214784860610962, 0.32641708850860596, 0.34429892897605896, 0.29609906673431396, 0.34356993436813354, 0.3352702856063843, 0.3577747046947479, 0.3106411397457123, 0.326031893491745, 0.3673376142978668, 0.32004600763320923, 0.3397974669933319, 0.31080949306488037, 0.2970413863658905, 0.29740196466445923, 0.31214389204978943, 0.3053811192512512, 0.2995830476284027, 0.31467899680137634, 0.3166990578174591, 0.2943347692489624, 0.3011675775051117, 0.31916671991348267, 0.3258737325668335, 0.3017171621322632, 0.3258318603038788, 0.3202115595340729, 0.2865804433822632, 0.32098495960235596, 0.31426802277565, 0.29641762375831604, 0.30724385380744934, 0.36683547496795654, 0.2902323603630066, 0.306251585483551, 0.30839958786964417]"
ywjzv1of,fp6_e3m2_fp6_e3m2,76.84025479640317,"[4.203125, 3.6962890625, 3.43359375, 3.28125, 3.1357421875, 3.0234375, 2.9482421875, 2.890625, 2.82421875, 2.7763671875, 2.73046875, 2.6796875, 2.6337890625, 2.6015625, 2.5703125, 2.5380859375, 2.5, 2.4951171875, 2.455078125, 2.4384765625, 2.427734375, 2.3935546875, 2.37109375, 2.3310546875, 2.3388671875, 2.3046875, 2.31640625, 2.291015625, 2.2509765625, 2.25, 2.2216796875, 2.1884765625, 2.208984375, 2.1611328125, 2.169921875, 2.162109375, 2.1640625, 2.1416015625, 2.1318359375, 2.1318359375, 2.1337890625, 2.0947265625, 2.0830078125, 2.08056640625, 2.103515625, 2.0712890625, 2.0751953125, 2.0615234375, 2.0732421875, 2.06591796875, 2.03173828125, 2.0390625, 2.03857421875, 2.021484375, 2.03076171875, 2.01318359375, 2.00390625, 2.0009765625, 2.00830078125, 2.0068359375, 1.99267578125, 1.98291015625, 1.9931640625, 1.9833984375, 1.97705078125, 1.9833984375, 1.97900390625, 1.9638671875, 1.9853515625, 1.974609375, 1.9677734375, 1.9521484375, 1.95361328125, 1.94775390625, 1.97607421875, 1.97265625, 1.96875, 1.94921875, 1.95654296875, 1.9501953125, 1.95166015625, 1.95458984375, 1.95361328125, 1.9462890625, 1.93798828125, 1.92919921875, 1.931640625, 1.9306640625, 1.93359375, 1.93115234375, 1.92333984375, 1.923828125, 1.93359375, 1.9345703125, 1.923828125, 1.9189453125, 1.91796875, 1.92529296875, 1.92236328125, 1.91943359375, 1.921875, 1.94775390625, 1.94091796875, 1.91064453125, 1.9228515625, 1.9326171875, 1.92919921875, 1.93603515625, 1.92041015625, 1.93310546875, 1.9345703125, 1.92041015625, 1.90966796875, 1.93017578125, 1.93017578125, 1.93017578125, 1.92333984375, 1.9306640625, 1.9248046875, 1.9306640625, 1.91064453125, 1.9130859375, 1.92138671875, 1.9091796875, 1.91064453125, 1.93798828125, 1.9072265625, 1.8984375, 1.91162109375, 1.9033203125, 1.8955078125, 1.91552734375, 1.9248046875]","[0.4434046149253845, 0.2657223641872406, 0.3729219436645508, 0.6580871939659119, 0.677709698677063, 0.989948034286499, 1.4145971536636353, 1.1573299169540405, 1.0791325569152832, 1.2882288694381714, 1.4826793670654297, 1.8721052408218384, 1.2091476917266846, 1.4383165836334229, 1.2911882400512695, 0.9863535165786743, 1.1933704614639282, 1.3082956075668335, 1.348649263381958, 1.2535042762756348, 1.1212081909179688, 1.0622974634170532, 0.8430349230766296, 0.7187305092811584, 0.9748644232749939, 0.9949482083320618, 0.7840477228164673, 0.7253069877624512, 0.7594248056411743, 0.7699655294418335, 0.7249507308006287, 0.6331628561019897, 0.6883480548858643, 0.7416128516197205, 0.557576060295105, 0.5320258736610413, 0.5012221336364746, 0.533560574054718, 0.5624473094940186, 0.6946265697479248, 0.643616795539856, 0.6127288937568665, 0.6319255232810974, 0.5052040219306946, 0.5326457023620605, 0.5758073329925537, 0.45893365144729614, 0.47041192650794983, 0.6110661029815674, 0.4334666430950165, 0.4476456642150879, 0.6097985506057739, 0.504496693611145, 0.5102573037147522, 0.48672157526016235, 0.4454050362110138, 0.5232206583023071, 0.47069329023361206, 0.4724771976470947, 0.44278329610824585, 0.37591588497161865, 0.3423622250556946, 0.41878899931907654, 0.4320213198661804, 0.35010865330696106, 0.45464277267456055, 0.41655221581459045, 0.3650050461292267, 0.38708990812301636, 0.37675774097442627, 0.3898807168006897, 0.46118271350860596, 0.3197885751724243, 0.38295841217041016, 0.4001496434211731, 0.35695356130599976, 0.4178014099597931, 0.36447885632514954, 0.37095963954925537, 0.3787583112716675, 0.35275575518608093, 0.3952399492263794, 0.35615694522857666, 0.3316139578819275, 0.37050023674964905, 0.38879022002220154, 0.32780858874320984, 0.3554765582084656, 0.32277268171310425, 0.33755671977996826, 0.3515542149543762, 0.3608367145061493, 0.3262920081615448, 0.3271535634994507, 0.35122403502464294, 0.3458472490310669, 0.30567821860313416, 0.3079128563404083, 0.3718535602092743, 0.3110775649547577, 0.36903542280197144, 0.30416902899742126, 0.3131299614906311, 0.3091869354248047, 0.311175674200058, 0.31501108407974243, 0.30450859665870667, 0.2988656163215637, 0.3263232409954071, 0.31012701988220215, 0.3234473466873169, 0.32741180062294006, 0.3381722867488861, 0.30778345465660095, 0.29561707377433777, 0.28455424308776855, 0.30651915073394775, 0.2778584361076355, 0.3066226541996002, 0.2924238443374634, 0.3122689425945282, 0.3142208755016327, 0.29377058148384094, 0.3239896595478058, 0.3060171902179718, 0.29984045028686523, 0.281183660030365, 0.3047753572463989, 0.31143897771835327, 0.31232038140296936, 0.29293838143348694, 0.2965153455734253, 0.2934139668941498]"
m0m1aupn,fp6_e3m2_fp6_e3m2,47.46127136988117,"[4.1484375, 3.60546875, 3.365234375, 3.19140625, 3.0537109375, 2.9375, 2.8662109375, 2.8095703125, 2.7451171875, 2.6982421875, 2.6416015625, 2.583984375, 2.5478515625, 2.51171875, 2.48046875, 2.4501953125, 2.41015625, 2.3955078125, 2.353515625, 2.3427734375, 2.318359375, 2.291015625, 2.263671875, 2.2216796875, 2.2265625, 2.189453125, 2.1884765625, 2.1650390625, 2.134765625, 2.134765625, 2.109375, 2.0869140625, 2.0986328125, 2.05810546875, 2.0771484375, 2.06640625, 2.07177734375, 2.04541015625, 2.04052734375, 2.03955078125, 2.04248046875, 2.0107421875, 1.99560546875, 2.00244140625, 2.0234375, 1.99169921875, 2.00244140625, 1.98486328125, 1.99560546875, 1.9892578125, 1.95556640625, 1.9609375, 1.96630859375, 1.9501953125, 1.958984375, 1.9501953125, 1.93310546875, 1.93603515625, 1.9453125, 1.943359375, 1.93310546875, 1.9208984375, 1.93115234375, 1.9208984375, 1.9130859375, 1.9228515625, 1.9169921875, 1.908203125, 1.92822265625, 1.91650390625, 1.9052734375, 1.892578125, 1.89892578125, 1.892578125, 1.9140625, 1.91748046875, 1.9150390625, 1.89453125, 1.89990234375, 1.89599609375, 1.89794921875, 1.89501953125, 1.8994140625, 1.89453125, 1.8857421875, 1.87939453125, 1.8818359375, 1.8798828125, 1.88134765625, 1.88330078125, 1.8740234375, 1.87548828125, 1.884765625, 1.8857421875, 1.87158203125, 1.86669921875, 1.865234375, 1.8740234375, 1.8701171875, 1.8671875, 1.86767578125, 1.89453125, 1.8876953125, 1.853515625]","[0.4244730472564697, 0.33975347876548767, 0.3618992567062378, 0.829160213470459, 1.3897886276245117, 0.9108306765556335, 1.1549879312515259, 1.2011029720306396, 1.288188099861145, 1.5596823692321777, 1.3472888469696045, 1.2616362571716309, 1.1512781381607056, 1.5092432498931885, 0.7720330953598022, 1.1663658618927002, 0.9370573163032532, 0.8320789933204651, 0.8729074597358704, 0.9445561170578003, 0.85944002866745, 0.8010160326957703, 0.684687077999115, 0.7665466666221619, 0.9092628955841064, 0.6704822778701782, 0.6900308728218079, 0.5051502585411072, 0.5783052444458008, 0.5229710340499878, 0.44509053230285645, 0.5568873286247253, 0.41314706206321716, 0.4763231575489044, 0.49096372723579407, 0.48109322786331177, 0.41575485467910767, 0.4521621763706207, 0.455061674118042, 0.49963220953941345, 0.4562985599040985, 0.4466509521007538, 0.41623595356941223, 0.3608943223953247, 0.43509361147880554, 0.4330023229122162, 0.39239007234573364, 0.4364437162876129, 0.46043115854263306, 0.3776136636734009, 0.3602798581123352, 0.37948256731033325, 0.37517955899238586, 0.3913540244102478, 0.39617177844047546, 0.35322877764701843, 0.3681333065032959, 0.35639843344688416, 0.34510207176208496, 0.36159855127334595, 0.3033498227596283, 0.33438175916671753, 0.3536902666091919, 0.37337398529052734, 0.29519855976104736, 0.3000372052192688, 0.34045982360839844, 0.34377655386924744, 0.36557015776634216, 0.33512353897094727, 0.3187335133552551, 0.30957743525505066, 0.33009403944015503, 0.33810049295425415, 0.31437644362449646, 0.3364928960800171, 0.30440768599510193, 0.27749741077423096, 0.30842745304107666, 0.30339381098747253, 0.2929195761680603, 0.27986884117126465, 0.3162188231945038, 0.341925710439682, 0.2687968611717224, 0.3298729658126831, 0.29661017656326294, 0.2897857427597046, 0.2795381247997284, 0.2799549102783203, 0.27326884865760803, 0.29688403010368347, 0.3033953011035919, 0.2822624444961548, 0.2878999412059784, 0.2719135880470276, 0.2773129642009735, 0.26613110303878784, 0.28368860483169556, 0.27151167392730713, 0.2703225910663605, 0.2978556752204895, 0.28680866956710815, 0.27084848284721375]"
