run_id,run_name,loss_curve
m5zypoan,fp6_e3m2_fp6_e3m2,"[6.765625, 5.99609375, 5.623046875, 5.25, 4.955078125, 4.787109375, 4.630859375, 4.5859375, 4.537109375, 4.474609375, 4.421875, 4.359375, 4.3046875, 4.248046875, 4.177734375, 4.125, 4.078125, 4.0361328125, 3.994140625, 3.94140625, 3.90234375, 3.8720703125, 3.826171875, 3.771484375, 3.7490234375, 3.6669921875, 3.6611328125, 3.6240234375, 3.60546875, 3.59375, 3.552734375, 3.5322265625, 3.509765625, 3.4853515625, 3.4951171875, 3.482421875, 3.462890625, 3.4267578125, 3.4208984375, 3.3984375, 3.3466796875, 3.3564453125, 3.3388671875, 3.3203125, 3.2939453125, 3.2763671875, 3.2490234375, 3.2509765625, 3.2392578125, 3.2060546875, 3.201171875, 3.216796875, 3.173828125, 3.15625, 3.169921875, 3.1416015625, 3.1171875, 3.1279296875, 3.091796875, 3.095703125, 3.1015625, 3.0986328125, 3.076171875, 3.068359375, 3.041015625, 3.0546875, 3.0361328125, 3.0341796875, 3.0146484375, 3.0107421875, 3.0029296875, 3.0009765625, 2.9833984375, 2.9873046875, 2.9638671875, 2.974609375, 2.96484375, 2.9736328125, 2.962890625, 2.966796875, 2.9482421875, 2.9443359375, 2.9404296875, 2.935546875, 2.919921875, 2.9189453125, 2.908203125, 2.9248046875, 2.8974609375, 2.8984375, 2.90234375, 2.8759765625, 2.87890625, 2.8701171875, 2.8681640625, 2.869140625, 2.8525390625, 2.84375, 2.8515625, 2.8193359375, 2.8251953125, 2.8154296875, 2.841796875, 2.8095703125, 2.798828125, 2.7900390625, 2.7890625, 2.7626953125, 2.7880859375, 2.7783203125, 2.7802734375, 2.7724609375, 2.7490234375, 2.7412109375, 2.7421875, 2.7587890625, 2.763671875, 2.728515625, 2.7451171875, 2.744140625, 2.7138671875, 2.7177734375, 2.703125, 2.7216796875, 2.68359375, 2.697265625, 2.701171875, 2.6884765625, 2.6806640625, 2.689453125, 2.6806640625, 2.693359375, 2.6669921875, 2.673828125, 2.6552734375, 2.6396484375, 2.6494140625, 2.654296875, 2.63671875, 2.6533203125, 2.634765625, 2.654296875, 2.6328125, 2.619140625, 2.60546875, 2.6103515625, 2.6044921875, 2.6005859375, 2.60546875, 2.603515625, 2.6005859375, 2.599609375, 2.5966796875, 2.599609375, 2.572265625, 2.583984375, 2.595703125, 2.5693359375, 2.5751953125, 2.6025390625, 2.5537109375, 2.576171875, 2.54296875, 2.564453125, 2.5517578125, 2.541015625, 2.5341796875, 2.546875, 2.556640625, 2.5400390625, 2.5302734375, 2.525390625, 2.5380859375, 2.515625, 2.5234375, 2.5439453125, 2.5244140625, 2.5185546875, 2.513671875, 2.521484375, 2.5166015625, 2.5166015625, 2.509765625, 2.498046875, 2.501953125, 2.4775390625, 2.4951171875, 2.498046875, 2.4853515625, 2.501953125, 2.4755859375, 2.494140625, 2.484375, 2.5048828125, 2.4736328125, 2.4921875, 2.4755859375, 2.4775390625, 2.4775390625, 2.48828125, 2.4658203125, 2.4775390625, 2.4619140625, 2.4609375, 2.4541015625, 2.4638671875, 2.4462890625, 2.490234375, 2.47265625, 2.4580078125, 2.4482421875, 2.46875, 2.4453125, 2.4521484375, 2.447265625, 2.4599609375, 2.453125, 2.4384765625, 2.4501953125, 2.4541015625, 2.4580078125, 2.4443359375, 2.4345703125, 2.4287109375, 2.4404296875, 2.421875, 2.4189453125, 2.435546875, 2.4189453125, 2.41796875, 2.416015625, 2.4052734375, 2.421875, 2.427734375, 2.439453125, 2.4169921875, 2.4208984375, 2.404296875, 2.408203125, 2.4111328125, 2.4052734375, 2.408203125, 2.40625, 2.4140625, 2.416015625, 2.4189453125, 2.40625, 2.4013671875, 2.3896484375, 2.38671875, 2.40234375, 2.3876953125, 2.3984375, 2.384765625, 2.384765625, 2.3876953125, 2.3837890625, 2.4013671875, 2.3994140625, 2.4033203125, 2.380859375, 2.3955078125, 2.392578125, 2.38671875, 2.4013671875, 2.38671875, 2.3896484375, 2.4150390625, 2.38671875, 2.3818359375, 2.3720703125, 2.380859375, 2.3720703125, 2.37890625, 2.404296875, 2.3798828125, 2.3671875, 2.384765625, 2.3642578125, 2.361328125, 2.357421875, 2.3564453125, 2.384765625, 2.3515625, 2.359375, 2.3623046875, 2.3505859375, 2.3701171875, 2.375, 2.3740234375, 2.376953125, 2.3603515625, 2.3662109375, 2.37109375, 2.3544921875, 2.3671875, 2.34765625, 2.36328125, 2.359375, 2.349609375, 2.3623046875, 2.341796875, 2.3583984375, 2.349609375, 2.3681640625, 2.353515625, 2.3515625, 2.36328125, 2.34765625, 2.3515625, 2.3544921875, 2.3310546875, 2.3388671875, 2.357421875, 2.353515625, 2.3427734375, 2.337890625, 2.353515625, 2.3623046875, 2.3564453125, 2.3564453125, 2.345703125, 2.3447265625, 2.3525390625, 2.333984375, 2.3349609375, 2.349609375, 2.3359375, 2.349609375, 2.3330078125, 2.3173828125, 2.333984375, 2.3251953125, 2.3408203125, 2.33203125, 2.3447265625, 2.3369140625, 2.322265625, 2.3427734375, 2.3310546875, 2.33984375, 2.33984375, 2.3251953125, 2.3388671875, 2.3408203125, 2.34765625, 2.3388671875, 2.3505859375, 2.3369140625, 2.3388671875, 2.3486328125, 2.33984375, 2.3408203125, 2.328125, 2.3193359375, 2.3525390625, 2.3232421875, 2.328125, 2.3232421875, 2.318359375, 2.3232421875, 2.3359375, 2.31640625, 2.326171875, 2.3115234375, 2.3291015625, 2.3125, 2.3154296875, 2.3134765625, 2.310546875, 2.32421875, 2.3232421875, 2.310546875, 2.3359375, 2.3232421875, 2.3203125, 2.3203125, 2.3173828125, 2.330078125, 2.3232421875, 2.3291015625, 2.3056640625, 2.3369140625, 2.3125, 2.296875, 2.3115234375, 2.3212890625, 2.3291015625, 2.33984375, 2.3212890625, 2.31640625, 2.3134765625, 2.2978515625, 2.333984375, 2.3017578125, 2.30078125, 2.3037109375, 2.31640625, 2.3173828125, 2.2939453125, 2.302734375, 2.31640625, 2.302734375, 2.3046875, 2.314453125, 2.3046875, 2.3046875, 2.310546875, 2.3046875, 2.3056640625, 2.31640625, 2.2939453125, 2.30078125, 2.3037109375, 2.3115234375, 2.3017578125, 2.31640625, 2.298828125, 2.3173828125, 2.3017578125, 2.30859375, 2.3095703125, 2.298828125, 2.3154296875, 2.3134765625, 2.296875, 2.30859375, 2.29296875, 2.3037109375, 2.3232421875, 2.2861328125, 2.2978515625, 2.30859375, 2.2939453125, 2.30078125, 2.306640625, 2.3095703125, 2.2978515625, 2.3056640625, 2.30859375, 2.3017578125, 2.3037109375, 2.306640625, 2.287109375, 2.29296875, 2.294921875, 2.291015625, 2.3076171875, 2.2998046875, 2.2998046875, 2.2998046875, 2.294921875, 2.2919921875, 2.2919921875, 2.310546875, 2.3125, 2.30078125, 2.3310546875, 2.2958984375, 2.28125, 2.2939453125, 2.2958984375, 2.294921875, 2.2890625, 2.3095703125, 2.3076171875, 2.287109375, 2.2880859375, 2.2763671875, 2.2939453125, 2.294921875, 2.306640625, 2.3056640625, 2.2841796875, 2.306640625, 2.302734375, 2.310546875, 2.294921875, 2.283203125, 2.2783203125, 2.306640625, 2.2900390625, 2.2890625, 2.2958984375, 2.2861328125, 2.2939453125, 2.2666015625, 2.29296875, 2.3056640625, 2.298828125, 2.2861328125, 2.275390625, 2.2978515625, 2.3056640625, 2.2880859375, 2.30078125, 2.2919921875, 2.291015625, 2.2890625, 2.28125]"
h0lgy8tw,fp6_e3m2_fp6_e3m2,"[6.15625, 5.7421875, 5.248046875, 4.8984375, 4.7421875, 4.6640625, 4.587890625, 4.52734375, 4.462890625, 4.400390625, 4.322265625, 4.251953125, 4.162109375, 4.09375, 4.033203125, 3.9580078125, 3.8974609375, 3.8505859375, 3.810546875, 3.76171875, 3.7099609375, 3.68359375, 3.65625, 3.6201171875, 3.57421875, 3.5625, 3.53515625, 3.490234375, 3.486328125, 3.453125, 3.4384765625, 3.431640625, 3.3876953125, 3.3896484375, 3.3623046875, 3.330078125, 3.30078125, 3.2998046875, 3.2880859375, 3.259765625, 3.216796875, 3.205078125, 3.1884765625, 3.1591796875, 3.1318359375, 3.1474609375, 3.1298828125, 3.1171875, 3.1025390625, 3.091796875, 3.0791015625, 3.0537109375, 3.0595703125, 3.046875, 3.0244140625, 3.017578125, 3.037109375, 3.001953125, 3.01171875, 2.978515625, 2.9970703125, 2.974609375, 2.953125, 2.958984375, 2.9248046875, 2.9287109375, 2.93359375, 2.9443359375, 2.91796875, 2.904296875, 2.892578125, 2.8779296875, 2.892578125, 2.8798828125, 2.8740234375, 2.8779296875, 2.85546875, 2.8505859375, 2.8466796875, 2.845703125, 2.8291015625, 2.8359375, 2.8076171875, 2.8154296875, 2.8076171875, 2.8212890625, 2.7978515625, 2.8095703125, 2.7939453125, 2.7822265625, 2.7880859375, 2.78125, 2.765625, 2.7666015625, 2.75, 2.775390625, 2.7373046875, 2.7421875, 2.744140625, 2.73828125, 2.7353515625, 2.720703125, 2.7177734375, 2.71484375, 2.7099609375, 2.7109375, 2.705078125, 2.6943359375, 2.681640625, 2.6875, 2.6748046875, 2.666015625, 2.6708984375, 2.658203125, 2.6728515625, 2.68359375, 2.6591796875, 2.64453125, 2.6396484375, 2.6328125, 2.6455078125, 2.6376953125, 2.63671875, 2.611328125, 2.6357421875, 2.6259765625, 2.626953125, 2.6240234375, 2.59375, 2.59765625, 2.58984375, 2.587890625, 2.603515625, 2.61328125, 2.583984375, 2.599609375, 2.576171875, 2.59765625, 2.560546875, 2.564453125, 2.5576171875, 2.5634765625, 2.5537109375, 2.560546875, 2.5458984375, 2.58203125, 2.546875, 2.5556640625, 2.5595703125, 2.544921875, 2.544921875, 2.548828125, 2.5419921875, 2.5263671875, 2.552734375, 2.529296875, 2.529296875, 2.5263671875, 2.541015625, 2.517578125, 2.5087890625, 2.5166015625, 2.5185546875, 2.5078125, 2.51953125, 2.5185546875, 2.505859375, 2.509765625, 2.51953125, 2.486328125, 2.4931640625, 2.5, 2.478515625, 2.486328125, 2.4931640625, 2.4873046875, 2.4736328125, 2.4794921875, 2.4794921875, 2.478515625, 2.474609375, 2.4794921875, 2.462890625, 2.478515625, 2.482421875, 2.470703125, 2.4765625, 2.48046875, 2.45703125, 2.4453125, 2.4541015625, 2.4599609375, 2.4794921875, 2.451171875, 2.451171875, 2.4521484375, 2.470703125, 2.4619140625, 2.4384765625, 2.4404296875, 2.4345703125, 2.4599609375, 2.4306640625, 2.4501953125, 2.4443359375, 2.4169921875, 2.43359375, 2.4267578125, 2.4228515625, 2.431640625, 2.447265625, 2.42578125, 2.4228515625, 2.41796875, 2.4189453125, 2.4248046875, 2.40234375, 2.419921875, 2.4296875, 2.4072265625, 2.42578125, 2.4091796875, 2.41796875, 2.404296875, 2.4072265625, 2.408203125, 2.380859375, 2.3994140625, 2.404296875, 2.396484375, 2.419921875, 2.388671875, 2.396484375, 2.3671875, 2.4033203125, 2.3828125, 2.3876953125, 2.376953125, 2.3935546875, 2.373046875, 2.384765625, 2.380859375, 2.3994140625, 2.40234375, 2.3671875, 2.3671875, 2.3701171875, 2.38671875, 2.388671875, 2.3720703125, 2.353515625, 2.376953125, 2.375, 2.3857421875, 2.3671875, 2.376953125, 2.3837890625, 2.3623046875, 2.35546875, 2.3544921875, 2.3671875, 2.341796875, 2.3603515625, 2.388671875, 2.353515625, 2.359375, 2.3798828125, 2.361328125, 2.349609375, 2.3671875, 2.3505859375, 2.34765625, 2.3505859375, 2.3623046875, 2.3583984375, 2.3447265625, 2.3369140625, 2.3486328125, 2.3544921875, 2.353515625, 2.3623046875, 2.333984375, 2.33984375, 2.34765625, 2.3486328125, 2.337890625, 2.3349609375, 2.3486328125, 2.361328125, 2.3251953125, 2.326171875, 2.3212890625, 2.3466796875, 2.3271484375, 2.330078125, 2.330078125, 2.318359375, 2.3134765625, 2.3349609375, 2.3330078125, 2.34375, 2.3291015625, 2.353515625, 2.3291015625, 2.3291015625, 2.3125, 2.3232421875, 2.3193359375, 2.31640625, 2.31640625, 2.318359375, 2.326171875, 2.326171875, 2.33203125, 2.333984375, 2.3271484375, 2.32421875, 2.3125, 2.322265625, 2.298828125, 2.30078125, 2.3173828125, 2.314453125, 2.3017578125, 2.3115234375, 2.30078125, 2.30078125, 2.3173828125, 2.302734375, 2.3173828125, 2.2978515625, 2.30078125, 2.2998046875, 2.296875, 2.3203125, 2.31640625, 2.318359375, 2.294921875, 2.3095703125, 2.279296875, 2.2978515625, 2.3125, 2.306640625, 2.318359375, 2.3076171875, 2.310546875, 2.3330078125, 2.310546875, 2.3095703125, 2.3017578125, 2.291015625, 2.3056640625, 2.3037109375, 2.2900390625, 2.2890625, 2.294921875, 2.28515625, 2.298828125, 2.322265625, 2.3046875, 2.291015625, 2.296875, 2.3076171875, 2.29296875, 2.291015625, 2.28515625, 2.29296875, 2.28515625, 2.298828125, 2.3134765625, 2.2802734375, 2.2958984375, 2.2841796875, 2.291015625, 2.279296875, 2.3017578125, 2.3017578125, 2.30078125, 2.3056640625, 2.2890625, 2.2978515625, 2.2998046875, 2.2841796875, 2.30078125, 2.2763671875, 2.294921875, 2.291015625, 2.2783203125, 2.3095703125, 2.294921875, 2.26953125, 2.291015625, 2.2841796875, 2.2998046875, 2.2890625, 2.283203125, 2.2939453125, 2.279296875, 2.2822265625, 2.291015625, 2.2626953125, 2.2744140625, 2.2822265625, 2.2939453125, 2.2841796875, 2.2685546875, 2.2763671875, 2.2763671875, 2.2890625, 2.2978515625, 2.291015625, 2.2900390625, 2.2861328125, 2.279296875, 2.29296875, 2.2841796875, 2.2705078125, 2.26953125, 2.2890625, 2.2744140625, 2.2841796875, 2.2734375, 2.271484375, 2.2568359375, 2.275390625, 2.26171875, 2.2841796875, 2.28515625, 2.2783203125, 2.2626953125, 2.271484375, 2.2900390625, 2.2783203125, 2.283203125, 2.26171875, 2.28515625, 2.2744140625, 2.2783203125, 2.279296875, 2.267578125, 2.2861328125, 2.283203125, 2.2958984375, 2.287109375, 2.2783203125, 2.2919921875, 2.279296875, 2.275390625, 2.283203125, 2.291015625, 2.2724609375, 2.287109375, 2.2890625, 2.271484375, 2.287109375, 2.267578125, 2.2998046875, 2.2685546875, 2.27734375, 2.2705078125, 2.2568359375, 2.2509765625, 2.26171875, 2.271484375, 2.2646484375, 2.28515625, 2.26953125, 2.2783203125, 2.2548828125, 2.2783203125, 2.271484375, 2.2578125, 2.2626953125, 2.267578125, 2.259765625, 2.2607421875, 2.2734375]"
bb3ib83a,fp6_e3m2_fp6_e3m2,"[6.15234375, 5.53125, 4.9765625, 4.689453125, 4.591796875, 4.517578125, 4.435546875, 4.357421875, 4.275390625, 4.201171875, 4.111328125, 4.021484375, 3.939453125, 3.8798828125, 3.82421875, 3.751953125, 3.6962890625, 3.6591796875, 3.6298828125, 3.58984375, 3.544921875, 3.52734375, 3.5126953125, 3.478515625, 3.4365234375, 3.4267578125, 3.3955078125, 3.3466796875, 3.3359375, 3.2939453125, 3.2802734375, 3.259765625, 3.2138671875, 3.2119140625, 3.1875, 3.1552734375, 3.126953125, 3.1328125, 3.1259765625, 3.0966796875, 3.0634765625, 3.0625, 3.041015625, 3.0166015625, 2.994140625, 3.0068359375, 2.9970703125, 2.9775390625, 2.9697265625, 2.9638671875, 2.9482421875, 2.921875, 2.9287109375, 2.91796875, 2.89453125, 2.8916015625, 2.91015625, 2.8740234375, 2.8837890625, 2.8486328125, 2.8681640625, 2.8486328125, 2.8271484375, 2.8291015625, 2.7998046875, 2.8037109375, 2.8125, 2.814453125, 2.783203125, 2.7734375, 2.7626953125, 2.75390625, 2.771484375, 2.7509765625, 2.744140625, 2.751953125, 2.724609375, 2.7158203125, 2.7119140625, 2.7197265625, 2.7021484375, 2.701171875, 2.673828125, 2.69140625, 2.677734375, 2.6884765625, 2.6669921875, 2.6796875, 2.6650390625, 2.65234375, 2.658203125, 2.6513671875, 2.6337890625, 2.634765625, 2.6201171875, 2.6455078125, 2.60546875, 2.6123046875, 2.615234375, 2.6103515625, 2.6064453125, 2.58984375, 2.5947265625, 2.5869140625, 2.5888671875, 2.5830078125, 2.56640625, 2.5712890625, 2.5634765625, 2.5654296875, 2.55078125, 2.5458984375, 2.5537109375, 2.5419921875, 2.5556640625, 2.56640625, 2.5341796875, 2.52734375, 2.525390625, 2.513671875, 2.529296875, 2.5244140625, 2.5166015625, 2.498046875, 2.521484375, 2.5107421875, 2.5126953125, 2.51171875, 2.478515625, 2.486328125, 2.4775390625, 2.4755859375, 2.498046875, 2.501953125, 2.470703125, 2.4892578125, 2.4638671875, 2.486328125, 2.44921875, 2.45703125, 2.4482421875, 2.458984375, 2.4453125, 2.45703125, 2.4404296875, 2.47265625, 2.4365234375, 2.44921875, 2.4658203125, 2.4404296875, 2.4423828125, 2.4462890625, 2.44140625, 2.42578125, 2.4521484375, 2.4296875, 2.4248046875, 2.4248046875, 2.4423828125, 2.4169921875, 2.408203125, 2.4208984375, 2.423828125, 2.40234375, 2.419921875, 2.4228515625, 2.4052734375, 2.41015625, 2.421875, 2.3896484375, 2.3994140625, 2.4033203125, 2.3857421875, 2.3935546875, 2.3974609375, 2.3955078125, 2.38671875, 2.38671875, 2.384765625, 2.390625, 2.3779296875, 2.3935546875, 2.3740234375, 2.384765625, 2.38671875, 2.380859375, 2.388671875, 2.38671875, 2.3671875, 2.3623046875, 2.3681640625, 2.3701171875, 2.3916015625, 2.3662109375, 2.3623046875, 2.36328125, 2.380859375, 2.3759765625, 2.3486328125, 2.35546875, 2.3466796875, 2.376953125, 2.34375, 2.365234375, 2.3603515625, 2.3310546875, 2.3525390625, 2.3408203125, 2.337890625, 2.3505859375, 2.361328125, 2.33984375, 2.34375, 2.3330078125, 2.3359375, 2.337890625, 2.3232421875, 2.33203125, 2.345703125, 2.326171875, 2.34765625, 2.326171875, 2.3388671875, 2.32421875, 2.3330078125, 2.3271484375, 2.302734375, 2.3232421875, 2.328125, 2.3203125, 2.3388671875, 2.3134765625, 2.3251953125, 2.2919921875, 2.322265625, 2.3125, 2.3115234375, 2.302734375, 2.3173828125, 2.291015625, 2.3115234375, 2.3056640625, 2.3251953125, 2.3291015625, 2.287109375, 2.291015625, 2.29296875, 2.3173828125, 2.310546875, 2.3037109375, 2.28125, 2.3037109375, 2.302734375, 2.3115234375, 2.291015625, 2.3056640625, 2.3125, 2.2939453125, 2.283203125, 2.28125, 2.294921875, 2.271484375, 2.2958984375, 2.3134765625, 2.2880859375, 2.2939453125, 2.3115234375, 2.2939453125, 2.2822265625, 2.2998046875, 2.28125, 2.283203125, 2.2841796875, 2.3017578125, 2.2939453125, 2.2783203125, 2.2705078125, 2.2802734375, 2.291015625, 2.2890625, 2.2978515625, 2.267578125, 2.275390625, 2.283203125, 2.287109375, 2.2734375, 2.2705078125, 2.283203125, 2.30078125, 2.263671875, 2.265625, 2.259765625, 2.283203125, 2.263671875, 2.2705078125, 2.2646484375, 2.2568359375, 2.2548828125, 2.271484375, 2.279296875, 2.28125, 2.267578125, 2.291015625, 2.271484375, 2.2705078125, 2.255859375, 2.26171875, 2.2607421875, 2.2587890625, 2.26171875, 2.2607421875, 2.26953125, 2.2685546875, 2.2763671875, 2.27734375, 2.2734375, 2.267578125, 2.259765625, 2.2666015625, 2.2412109375, 2.2509765625, 2.2626953125, 2.2587890625, 2.2490234375, 2.2548828125, 2.248046875, 2.25, 2.265625, 2.25, 2.2646484375, 2.2431640625, 2.25, 2.251953125, 2.24609375, 2.2646484375, 2.265625, 2.26953125, 2.2451171875, 2.2607421875, 2.2294921875, 2.24609375, 2.2626953125, 2.2578125, 2.267578125, 2.26171875, 2.26171875, 2.2841796875, 2.263671875, 2.26171875, 2.255859375, 2.25, 2.2568359375, 2.255859375, 2.2470703125, 2.2431640625, 2.2529296875, 2.2412109375, 2.2548828125, 2.27734375, 2.259765625, 2.244140625]"
keu87hh9,fp6_e3m2_fp6_e3m2,"[5.79296875, 5.07421875, 4.658203125, 4.53515625, 4.453125, 4.35546875, 4.25, 4.162109375, 4.046875, 3.974609375, 3.8837890625, 3.8037109375, 3.7353515625, 3.6884765625, 3.64453125, 3.5830078125, 3.5419921875, 3.5146484375, 3.4921875, 3.455078125, 3.412109375, 3.3876953125, 3.365234375, 3.3271484375, 3.27734375, 3.26953125, 3.23046875, 3.1796875, 3.17578125, 3.13671875, 3.1259765625, 3.1181640625, 3.0732421875, 3.078125, 3.056640625, 3.02734375, 3.001953125, 3.0107421875, 3.0087890625, 2.98046875, 2.9453125, 2.9443359375, 2.92578125, 2.9033203125, 2.8759765625, 2.8916015625, 2.8779296875, 2.8662109375, 2.85546875, 2.841796875, 2.8349609375, 2.8037109375, 2.8134765625, 2.7958984375, 2.7724609375, 2.7724609375, 2.79296875, 2.7529296875, 2.7646484375, 2.7255859375, 2.751953125, 2.7265625, 2.7060546875, 2.7099609375, 2.6787109375, 2.6865234375, 2.6875, 2.689453125, 2.66796875, 2.6494140625, 2.6396484375, 2.6328125, 2.646484375, 2.630859375, 2.6240234375, 2.630859375, 2.60546875, 2.6103515625, 2.59375, 2.599609375, 2.5830078125, 2.587890625, 2.560546875, 2.5703125, 2.5546875, 2.5751953125, 2.5478515625, 2.5634765625, 2.5537109375, 2.5341796875, 2.541015625, 2.541015625, 2.525390625, 2.517578125, 2.5068359375, 2.5380859375, 2.490234375, 2.50390625, 2.50390625, 2.4990234375, 2.4951171875, 2.48046875, 2.484375, 2.4736328125, 2.4736328125, 2.4765625, 2.4609375, 2.4658203125, 2.45703125, 2.458984375, 2.4501953125, 2.44140625, 2.4482421875, 2.4345703125, 2.4521484375, 2.45703125, 2.43359375, 2.4267578125, 2.4287109375, 2.412109375, 2.4267578125, 2.42578125, 2.416015625, 2.3935546875, 2.4228515625, 2.4111328125, 2.412109375, 2.416015625, 2.3857421875, 2.3837890625, 2.3828125, 2.3798828125, 2.40234375, 2.4033203125, 2.3818359375, 2.3935546875, 2.369140625, 2.3916015625, 2.353515625, 2.359375, 2.3544921875, 2.3671875, 2.3486328125, 2.361328125, 2.349609375, 2.380859375, 2.3486328125, 2.3525390625, 2.3642578125, 2.3466796875, 2.3466796875, 2.35546875, 2.3505859375, 2.3388671875, 2.361328125, 2.3349609375, 2.3388671875, 2.333984375, 2.3525390625, 2.328125, 2.326171875, 2.330078125, 2.33203125, 2.3134765625, 2.3291015625, 2.3330078125, 2.32421875, 2.326171875, 2.3359375, 2.3046875, 2.3134765625, 2.3173828125, 2.302734375, 2.30859375, 2.314453125, 2.3095703125, 2.2978515625, 2.3046875, 2.3046875, 2.30859375, 2.3017578125, 2.3095703125, 2.29296875, 2.3046875, 2.3046875, 2.30078125, 2.3095703125, 2.3076171875, 2.2919921875, 2.279296875, 2.2939453125, 2.2939453125, 2.3125, 2.2861328125, 2.287109375, 2.2880859375, 2.3115234375, 2.3046875, 2.275390625, 2.2763671875, 2.2734375, 2.296875, 2.2705078125, 2.2978515625, 2.291015625, 2.2587890625, 2.2763671875, 2.2685546875, 2.2685546875, 2.2763671875, 2.2939453125, 2.2666015625, 2.26953125, 2.26171875, 2.26171875, 2.2685546875, 2.2529296875, 2.2646484375, 2.2783203125, 2.26171875, 2.2841796875, 2.2607421875, 2.275390625, 2.2607421875, 2.2685546875, 2.2607421875, 2.240234375, 2.2578125, 2.26171875, 2.2548828125, 2.2802734375, 2.2490234375, 2.2568359375, 2.232421875, 2.2587890625, 2.2470703125, 2.251953125, 2.244140625, 2.26171875, 2.2314453125, 2.25, 2.24609375, 2.267578125, 2.271484375, 2.2333984375, 2.236328125, 2.2353515625, 2.259765625, 2.2548828125, 2.248046875, 2.2275390625, 2.2470703125, 2.2490234375, 2.2578125, 2.2392578125, 2.248046875, 2.2587890625, 2.2373046875, 2.2314453125, 2.2294921875, 2.240234375, 2.2216796875, 2.24609375, 2.265625, 2.232421875, 2.2421875, 2.2578125, 2.2412109375, 2.2333984375, 2.2529296875, 2.2333984375, 2.2314453125, 2.23828125, 2.25390625, 2.2470703125, 2.232421875, 2.2265625, 2.232421875, 2.2451171875]"
b9mrjvxm,fp6_e3m2_fp6_e3m2,"[5.87109375, 5.052734375, 4.630859375, 4.49609375, 4.396484375, 4.283203125, 4.169921875, 4.06640625, 3.947265625, 3.857421875, 3.7685546875, 3.6982421875, 3.6357421875, 3.5966796875, 3.55859375, 3.50390625, 3.4638671875, 3.4375, 3.4189453125, 3.3740234375, 3.3251953125, 3.294921875, 3.2734375, 3.228515625, 3.1787109375, 3.166015625, 3.1337890625, 3.08984375, 3.0888671875, 3.0458984375, 3.044921875, 3.0263671875, 2.9873046875, 2.984375, 2.96875, 2.935546875, 2.9130859375, 2.916015625, 2.9169921875, 2.8935546875, 2.8515625, 2.853515625, 2.8349609375, 2.8046875, 2.7802734375, 2.8046875, 2.78515625, 2.7666015625, 2.7705078125, 2.75390625, 2.7470703125, 2.7138671875, 2.71875, 2.70703125, 2.6865234375, 2.681640625, 2.7080078125, 2.66796875, 2.6748046875, 2.6396484375, 2.66796875, 2.6416015625, 2.6240234375, 2.6240234375, 2.5927734375, 2.603515625, 2.603515625, 2.6025390625, 2.5810546875, 2.568359375, 2.55859375, 2.544921875, 2.560546875, 2.5498046875, 2.53515625, 2.5546875, 2.5224609375, 2.5302734375, 2.521484375, 2.5244140625, 2.5048828125, 2.5107421875, 2.486328125, 2.4912109375, 2.482421875, 2.5, 2.4765625, 2.4873046875, 2.4736328125, 2.4638671875, 2.466796875, 2.4736328125, 2.451171875, 2.44921875, 2.4345703125, 2.4658203125, 2.421875, 2.431640625, 2.4345703125, 2.431640625, 2.4208984375, 2.4091796875, 2.4150390625, 2.412109375, 2.404296875, 2.408203125, 2.3955078125, 2.3974609375, 2.388671875, 2.39453125, 2.3837890625, 2.37890625, 2.3857421875, 2.365234375, 2.388671875, 2.3935546875, 2.3681640625, 2.3603515625, 2.3623046875, 2.3505859375, 2.357421875, 2.3583984375, 2.3544921875, 2.328125, 2.359375, 2.34765625, 2.3544921875, 2.357421875, 2.3212890625, 2.328125, 2.318359375, 2.3212890625, 2.33984375, 2.3486328125, 2.3193359375, 2.3369140625, 2.3076171875, 2.3408203125, 2.2939453125, 2.3017578125, 2.296875, 2.3125, 2.2919921875, 2.3046875, 2.2919921875, 2.3271484375, 2.294921875, 2.30078125, 2.3134765625, 2.2939453125, 2.2958984375, 2.3017578125, 2.298828125, 2.2880859375, 2.3115234375, 2.2900390625, 2.2861328125, 2.287109375, 2.3046875, 2.279296875, 2.2763671875, 2.283203125, 2.287109375, 2.265625, 2.28125, 2.2890625, 2.2744140625, 2.2734375, 2.2939453125, 2.2578125, 2.2705078125, 2.275390625, 2.2568359375, 2.2626953125, 2.26953125, 2.26953125, 2.2587890625, 2.263671875, 2.2626953125, 2.2666015625, 2.2607421875, 2.2705078125, 2.2509765625, 2.26171875, 2.2646484375, 2.26171875, 2.2724609375, 2.267578125, 2.2509765625, 2.2431640625, 2.2578125, 2.2568359375, 2.27734375, 2.255859375, 2.2509765625, 2.25390625, 2.27734375, 2.265625, 2.2412109375, 2.248046875, 2.2451171875, 2.26953125, 2.240234375, 2.2607421875, 2.259765625, 2.2275390625, 2.25, 2.2412109375, 2.2412109375, 2.248046875, 2.2626953125, 2.244140625, 2.2421875, 2.2373046875, 2.236328125, 2.2451171875, 2.2236328125, 2.2373046875, 2.2490234375]"
