"Step","fp6_e2m3_fp6_e3m2 - train/CrossEntropyLoss","fp6_e2m3_fp6_e3m2 - train/CrossEntropyLoss__MIN","fp6_e2m3_fp6_e3m2 - train/CrossEntropyLoss__MAX"
"630","2.609375","2.609375","2.609375"
"640","2.611328125","2.611328125","2.611328125"
"650","2.578125","2.578125","2.578125"
"660","2.583984375","2.583984375","2.583984375"
"670","2.58984375","2.58984375","2.58984375"
"680","2.5947265625","2.5947265625","2.5947265625"
"690","2.5556640625","2.5556640625","2.5556640625"
"700","2.548828125","2.548828125","2.548828125"
"710","2.5400390625","2.5400390625","2.5400390625"
"720","2.5244140625","2.5244140625","2.5244140625"
"730","2.5400390625","2.5400390625","2.5400390625"
"740","2.51953125","2.51953125","2.51953125"
"750","2.51953125","2.51953125","2.51953125"
"760","2.521484375","2.521484375","2.521484375"
"770","2.4951171875","2.4951171875","2.4951171875"
"780","2.5048828125","2.5048828125","2.5048828125"
"790","2.4951171875","2.4951171875","2.4951171875"
"800","2.4892578125","2.4892578125","2.4892578125"
"810","2.470703125","2.470703125","2.470703125"
"820","2.4755859375","2.4755859375","2.4755859375"
"830","2.4423828125","2.4423828125","2.4423828125"
"840","2.45703125","2.45703125","2.45703125"
"850","2.4404296875","2.4404296875","2.4404296875"
"860","2.462890625","2.462890625","2.462890625"
"870","2.4326171875","2.4326171875","2.4326171875"
"880","2.447265625","2.447265625","2.447265625"
"890","2.427734375","2.427734375","2.427734375"
"900","2.4189453125","2.4189453125","2.4189453125"
"910","2.421875","2.421875","2.421875"
"920","2.419921875","2.419921875","2.419921875"
"930","2.400390625","2.400390625","2.400390625"
"940","2.396484375","2.396484375","2.396484375"
"950","2.3798828125","2.3798828125","2.3798828125"
"960","2.408203125","2.408203125","2.408203125"
"970","2.3662109375","2.3662109375","2.3662109375"
"980","2.3720703125","2.3720703125","2.3720703125"
"990","2.375","2.375","2.375"
"1000","2.375","2.375","2.375"
"1010","2.361328125","2.361328125","2.361328125"
"1020","2.3466796875","2.3466796875","2.3466796875"
"1030","2.3515625","2.3515625","2.3515625"
"1040","2.341796875","2.341796875","2.341796875"
"1050","2.337890625","2.337890625","2.337890625"
"1060","2.341796875","2.341796875","2.341796875"
"1070","2.3251953125","2.3251953125","2.3251953125"
"1080","2.3271484375","2.3271484375","2.3271484375"
"1090","2.3193359375","2.3193359375","2.3193359375"
"1100","2.3125","2.3125","2.3125"
"1110","2.3076171875","2.3076171875","2.3076171875"
"1120","2.3056640625","2.3056640625","2.3056640625"
"1130","2.3056640625","2.3056640625","2.3056640625"
"1140","2.279296875","2.279296875","2.279296875"
"1150","2.3056640625","2.3056640625","2.3056640625"
"1160","2.3115234375","2.3115234375","2.3115234375"
"1170","2.283203125","2.283203125","2.283203125"
"1180","2.275390625","2.275390625","2.275390625"
"1190","2.2734375","2.2734375","2.2734375"
"1200","2.2568359375","2.2568359375","2.2568359375"
"1210","2.2607421875","2.2607421875","2.2607421875"
"1220","2.2646484375","2.2646484375","2.2646484375"
"1230","2.2587890625","2.2587890625","2.2587890625"
"1240","2.23046875","2.23046875","2.23046875"
"1250","2.2587890625","2.2587890625","2.2587890625"
"1260","2.2451171875","2.2451171875","2.2451171875"
"1270","2.2490234375","2.2490234375","2.2490234375"
"1280","2.2490234375","2.2490234375","2.2490234375"
"1290","2.2158203125","2.2158203125","2.2158203125"
"1300","2.216796875","2.216796875","2.216796875"
"1310","2.2041015625","2.2041015625","2.2041015625"
"1320","2.2119140625","2.2119140625","2.2119140625"
"1330","2.220703125","2.220703125","2.220703125"
"1340","2.2216796875","2.2216796875","2.2216796875"
"1350","2.2021484375","2.2021484375","2.2021484375"
"1360","2.220703125","2.220703125","2.220703125"
"1370","2.1865234375","2.1865234375","2.1865234375"
"1380","2.2080078125","2.2080078125","2.2080078125"
"1390","2.169921875","2.169921875","2.169921875"
"1400","2.173828125","2.173828125","2.173828125"
"1410","2.1669921875","2.1669921875","2.1669921875"
"1420","2.177734375","2.177734375","2.177734375"
"1430","2.15234375","2.15234375","2.15234375"
"1440","2.171875","2.171875","2.171875"
"1450","2.1474609375","2.1474609375","2.1474609375"
"1460","2.1845703125","2.1845703125","2.1845703125"
"1470","2.15234375","2.15234375","2.15234375"
"1480","2.15234375","2.15234375","2.15234375"
"1490","2.15625","2.15625","2.15625"
"1500","2.1416015625","2.1416015625","2.1416015625"
"1510","2.1337890625","2.1337890625","2.1337890625"
"1520","2.142578125","2.142578125","2.142578125"
"1530","2.1435546875","2.1435546875","2.1435546875"
"1540","2.1328125","2.1328125","2.1328125"
"1550","2.140625","2.140625","2.140625"
"1560","2.1142578125","2.1142578125","2.1142578125"
"1570","2.1123046875","2.1123046875","2.1123046875"
"1580","2.10546875","2.10546875","2.10546875"
"1590","2.12109375","2.12109375","2.12109375"
"1600","2.09765625","2.09765625","2.09765625"
"1610","2.0908203125","2.0908203125","2.0908203125"
"1620","2.091796875","2.091796875","2.091796875"
"1630","2.0927734375","2.0927734375","2.0927734375"
"1640","2.0751953125","2.0751953125","2.0751953125"
"1650","2.08544921875","2.08544921875","2.08544921875"
"1660","2.08984375","2.08984375","2.08984375"
"1670","2.0732421875","2.0732421875","2.0732421875"
"1680","2.0751953125","2.0751953125","2.0751953125"
"1690","2.08056640625","2.08056640625","2.08056640625"
"1700","2.05126953125","2.05126953125","2.05126953125"
"1710","2.06298828125","2.06298828125","2.06298828125"
"1720","2.0595703125","2.0595703125","2.0595703125"
"1730","2.0419921875","2.0419921875","2.0419921875"
"1740","2.0537109375","2.0537109375","2.0537109375"
"1750","2.04931640625","2.04931640625","2.04931640625"
"1760","2.04931640625","2.04931640625","2.04931640625"
"1770","2.02880859375","2.02880859375","2.02880859375"
"1780","2.04052734375","2.04052734375","2.04052734375"
"1790","2.03564453125","2.03564453125","2.03564453125"
"1800","2.02978515625","2.02978515625","2.02978515625"
"1810","2.02587890625","2.02587890625","2.02587890625"
"1820","2.04052734375","2.04052734375","2.04052734375"
"1830","2.01318359375","2.01318359375","2.01318359375"
"1840","2.02587890625","2.02587890625","2.02587890625"
"1850","2.01953125","2.01953125","2.01953125"
"1860","2.01806640625","2.01806640625","2.01806640625"
"1870","2.03271484375","2.03271484375","2.03271484375"
"1880","2.01708984375","2.01708984375","2.01708984375"
"1890","2.00341796875","2.00341796875","2.00341796875"
"1900","1.998046875","1.998046875","1.998046875"
"1910","2.00537109375","2.00537109375","2.00537109375"
"1920","2.0029296875","2.0029296875","2.0029296875"
"1930","2.021484375","2.021484375","2.021484375"
"1940","1.99169921875","1.99169921875","1.99169921875"
"1950","1.998046875","1.998046875","1.998046875"
"1960","1.97900390625","1.97900390625","1.97900390625"
"1970","2.0068359375","2.0068359375","2.0068359375"
"1980","1.9931640625","1.9931640625","1.9931640625"
"1990","1.96240234375","1.96240234375","1.96240234375"
"2000","1.9716796875","1.9716796875","1.9716796875"
"2010","1.96826171875","1.96826171875","1.96826171875"
"2020","1.9853515625","1.9853515625","1.9853515625"
"2030","1.962890625","1.962890625","1.962890625"
"2040","1.9873046875","1.9873046875","1.9873046875"
"2050","1.97900390625","1.97900390625","1.97900390625"
"2060","1.9404296875","1.9404296875","1.9404296875"
"2070","1.96533203125","1.96533203125","1.96533203125"
"2080","1.95361328125","1.95361328125","1.95361328125"
"2090","1.9599609375","1.9599609375","1.9599609375"
"2100","1.9560546875","1.9560546875","1.9560546875"
"2110","1.96435546875","1.96435546875","1.96435546875"
"2120","1.95068359375","1.95068359375","1.95068359375"
"2130","1.94091796875","1.94091796875","1.94091796875"
"2140","1.9375","1.9375","1.9375"
"2150","1.94091796875","1.94091796875","1.94091796875"
"2160","1.94140625","1.94140625","1.94140625"
"2170","1.9140625","1.9140625","1.9140625"
"2180","1.9404296875","1.9404296875","1.9404296875"
"2190","1.94189453125","1.94189453125","1.94189453125"
"2200","1.9208984375","1.9208984375","1.9208984375"
"2210","1.95263671875","1.95263671875","1.95263671875"
"2220","1.9287109375","1.9287109375","1.9287109375"
"2230","1.9384765625","1.9384765625","1.9384765625"
"2240","1.923828125","1.923828125","1.923828125"
"2250","1.9267578125","1.9267578125","1.9267578125"
"2260","1.921875","1.921875","1.921875"
"2270","1.91015625","1.91015625","1.91015625"
"2280","1.921875","1.921875","1.921875"
"2290","1.919921875","1.919921875","1.919921875"
"2300","1.91748046875","1.91748046875","1.91748046875"
"2310","1.935546875","1.935546875","1.935546875"
"2320","1.9072265625","1.9072265625","1.9072265625"
"2330","1.9072265625","1.9072265625","1.9072265625"
"2340","1.88525390625","1.88525390625","1.88525390625"
"2350","1.9052734375","1.9052734375","1.9052734375"
"2360","1.89404296875","1.89404296875","1.89404296875"
"2370","1.90380859375","1.90380859375","1.90380859375"
"2380","1.892578125","1.892578125","1.892578125"
"2390","1.89794921875","1.89794921875","1.89794921875"
"2400","1.87646484375","1.87646484375","1.87646484375"
"2410","1.89208984375","1.89208984375","1.89208984375"
"2420","1.89404296875","1.89404296875","1.89404296875"
"2430","1.90478515625","1.90478515625","1.90478515625"
"2440","1.9111328125","1.9111328125","1.9111328125"
"2450","1.87109375","1.87109375","1.87109375"
"2460","1.884765625","1.884765625","1.884765625"
"2470","1.873046875","1.873046875","1.873046875"
"2480","1.9013671875","1.9013671875","1.9013671875"
"2490","1.8955078125","1.8955078125","1.8955078125"
"2500","1.880859375","1.880859375","1.880859375"
"2510","1.86328125","1.86328125","1.86328125"
"2520","1.876953125","1.876953125","1.876953125"
"2530","1.880859375","1.880859375","1.880859375"
"2540","1.8857421875","1.8857421875","1.8857421875"
"2550","1.8623046875","1.8623046875","1.8623046875"
"2560","1.87548828125","1.87548828125","1.87548828125"
"2570","1.88134765625","1.88134765625","1.88134765625"
"2580","1.869140625","1.869140625","1.869140625"
"2590","1.8515625","1.8515625","1.8515625"
"2600","1.853515625","1.853515625","1.853515625"
"2610","1.87109375","1.87109375","1.87109375"
"2620","1.8427734375","1.8427734375","1.8427734375"
"2630","1.85888671875","1.85888671875","1.85888671875"
"2640","1.8857421875","1.8857421875","1.8857421875"
"2650","1.84912109375","1.84912109375","1.84912109375"
"2660","1.8583984375","1.8583984375","1.8583984375"
"2670","1.86962890625","1.86962890625","1.86962890625"
"2680","1.8466796875","1.8466796875","1.8466796875"
"2690","1.84619140625","1.84619140625","1.84619140625"
"2700","1.85546875","1.85546875","1.85546875"
"2710","1.8427734375","1.8427734375","1.8427734375"
"2720","1.84375","1.84375","1.84375"
"2730","1.85498046875","1.85498046875","1.85498046875"
"2740","1.85888671875","1.85888671875","1.85888671875"
"2750","1.86181640625","1.86181640625","1.86181640625"
"2760","1.83544921875","1.83544921875","1.83544921875"
"2770","1.83154296875","1.83154296875","1.83154296875"
"2780","1.828125","1.828125","1.828125"
"2790","1.85302734375","1.85302734375","1.85302734375"
"2800","1.84375","1.84375","1.84375"
"2810","1.85693359375","1.85693359375","1.85693359375"
"2820","1.82666015625","1.82666015625","1.82666015625"
"2830","1.830078125","1.830078125","1.830078125"
"2840","1.837890625","1.837890625","1.837890625"
"2850","1.8447265625","1.8447265625","1.8447265625"
"2860","1.826171875","1.826171875","1.826171875"
"2870","1.8212890625","1.8212890625","1.8212890625"
"2880","1.8330078125","1.8330078125","1.8330078125"
"2890","1.86083984375","1.86083984375","1.86083984375"
"2900","1.8095703125","1.8095703125","1.8095703125"
"2910","1.8193359375","1.8193359375","1.8193359375"
"2920","1.8134765625","1.8134765625","1.8134765625"
"2930","1.8369140625","1.8369140625","1.8369140625"
"2940","1.8125","1.8125","1.8125"
"2950","1.8173828125","1.8173828125","1.8173828125"
"2960","1.80908203125","1.80908203125","1.80908203125"
"2970","1.80224609375","1.80224609375","1.80224609375"
"2980","1.8017578125","1.8017578125","1.8017578125"
"2990","1.81103515625","1.81103515625","1.81103515625"
"3000","1.8193359375","1.8193359375","1.8193359375"
"3010","1.826171875","1.826171875","1.826171875"
"3020","1.80029296875","1.80029296875","1.80029296875"
"3030","1.8369140625","1.8369140625","1.8369140625"
"3040","1.82080078125","1.82080078125","1.82080078125"
"3050","1.80859375","1.80859375","1.80859375"
"3060","1.79052734375","1.79052734375","1.79052734375"
"3070","1.8037109375","1.8037109375","1.8037109375"
"3080","1.80078125","1.80078125","1.80078125"
"3090","1.8046875","1.8046875","1.8046875"
"3100","1.80419921875","1.80419921875","1.80419921875"
"3110","1.80419921875","1.80419921875","1.80419921875"
"3120","1.79248046875","1.79248046875","1.79248046875"
"3130","1.802734375","1.802734375","1.802734375"
"3140","1.81298828125","1.81298828125","1.81298828125"
"3150","1.814453125","1.814453125","1.814453125"
"3160","1.80859375","1.80859375","1.80859375"
"3170","1.79345703125","1.79345703125","1.79345703125"
"3180","1.78662109375","1.78662109375","1.78662109375"
"3190","1.80810546875","1.80810546875","1.80810546875"
"3200","1.77197265625","1.77197265625","1.77197265625"
"3210","1.7734375","1.7734375","1.7734375"
"3220","1.78271484375","1.78271484375","1.78271484375"
"3230","1.79296875","1.79296875","1.79296875"
"3240","1.78173828125","1.78173828125","1.78173828125"
"3250","1.7861328125","1.7861328125","1.7861328125"
"3260","1.77392578125","1.77392578125","1.77392578125"
"3270","1.78173828125","1.78173828125","1.78173828125"
"3280","1.79931640625","1.79931640625","1.79931640625"
"3290","1.78857421875","1.78857421875","1.78857421875"
"3300","1.79345703125","1.79345703125","1.79345703125"
"3310","1.77490234375","1.77490234375","1.77490234375"
"3320","1.7744140625","1.7744140625","1.7744140625"
"3330","1.77001953125","1.77001953125","1.77001953125"
"3340","1.77294921875","1.77294921875","1.77294921875"
"3350","1.77490234375","1.77490234375","1.77490234375"
"3360","1.77978515625","1.77978515625","1.77978515625"
"3370","1.79052734375","1.79052734375","1.79052734375"
"3380","1.7685546875","1.7685546875","1.7685546875"
"3390","1.7802734375","1.7802734375","1.7802734375"
"3400","1.7470703125","1.7470703125","1.7470703125"
"3410","1.76611328125","1.76611328125","1.76611328125"
"3420","1.77099609375","1.77099609375","1.77099609375"
"3430","1.77099609375","1.77099609375","1.77099609375"
"3440","1.77587890625","1.77587890625","1.77587890625"
"3450","1.771484375","1.771484375","1.771484375"
"3460","1.78564453125","1.78564453125","1.78564453125"
"3470","1.7978515625","1.7978515625","1.7978515625"
"3480","1.78466796875","1.78466796875","1.78466796875"
"3490","1.76806640625","1.76806640625","1.76806640625"
"3500","1.7783203125","1.7783203125","1.7783203125"
"3510","1.7724609375","1.7724609375","1.7724609375"
"3520","1.77294921875","1.77294921875","1.77294921875"
"3530","1.76806640625","1.76806640625","1.76806640625"
"3540","1.75439453125","1.75439453125","1.75439453125"
"3550","1.75341796875","1.75341796875","1.75341796875"
"3560","1.76171875","1.76171875","1.76171875"
"3570","1.744140625","1.744140625","1.744140625"
"3580","1.7607421875","1.7607421875","1.7607421875"
"3590","1.783203125","1.783203125","1.783203125"
"3600","1.7666015625","1.7666015625","1.7666015625"
"3610","1.76416015625","1.76416015625","1.76416015625"
"3620","1.75439453125","1.75439453125","1.75439453125"
"3630","1.77685546875","1.77685546875","1.77685546875"
"3640","1.76220703125","1.76220703125","1.76220703125"
"3650","1.75244140625","1.75244140625","1.75244140625"
"3660","1.74658203125","1.74658203125","1.74658203125"
"3670","1.7587890625","1.7587890625","1.7587890625"
"3680","1.744140625","1.744140625","1.744140625"
"3690","1.759765625","1.759765625","1.759765625"
"3700","1.76611328125","1.76611328125","1.76611328125"
"3710","1.73583984375","1.73583984375","1.73583984375"
"3720","1.75","1.75","1.75"
"3730","1.75634765625","1.75634765625","1.75634765625"
"3740","1.75146484375","1.75146484375","1.75146484375"
"3750","1.73779296875","1.73779296875","1.73779296875"
"3760","1.7587890625","1.7587890625","1.7587890625"
"3770","1.75","1.75","1.75"
"3780","1.76416015625","1.76416015625","1.76416015625"
"3790","1.7587890625","1.7587890625","1.7587890625"
"3800","1.7509765625","1.7509765625","1.7509765625"
"3810","1.75390625","1.75390625","1.75390625"
"3820","1.7529296875","1.7529296875","1.7529296875"
"3830","1.73291015625","1.73291015625","1.73291015625"
"3840","1.74609375","1.74609375","1.74609375"
"3850","1.734375","1.734375","1.734375"
"3860","1.74609375","1.74609375","1.74609375"
"3870","1.74072265625","1.74072265625","1.74072265625"
"3880","1.73583984375","1.73583984375","1.73583984375"
"3890","1.7587890625","1.7587890625","1.7587890625"
"3900","1.75","1.75","1.75"
"3910","1.7255859375","1.7255859375","1.7255859375"
"3920","1.74267578125","1.74267578125","1.74267578125"
"3930","1.73681640625","1.73681640625","1.73681640625"
"3940","1.76123046875","1.76123046875","1.76123046875"
"3950","1.7421875","1.7421875","1.7421875"
"3960","1.7294921875","1.7294921875","1.7294921875"
"3970","1.736328125","1.736328125","1.736328125"
"3980","1.72802734375","1.72802734375","1.72802734375"
"3990","1.7353515625","1.7353515625","1.7353515625"
"4000","1.74853515625","1.74853515625","1.74853515625"
"4010","1.71044921875","1.71044921875","1.71044921875"
"4020","1.73681640625","1.73681640625","1.73681640625"
"4030","1.73291015625","1.73291015625","1.73291015625"
"4040","1.74365234375","1.74365234375","1.74365234375"
"4050","1.7509765625","1.7509765625","1.7509765625"
"4060","1.7353515625","1.7353515625","1.7353515625"
"4070","1.7236328125","1.7236328125","1.7236328125"
"4080","1.724609375","1.724609375","1.724609375"
"4090","1.74072265625","1.74072265625","1.74072265625"
"4100","1.75146484375","1.75146484375","1.75146484375"
"4110","1.74658203125","1.74658203125","1.74658203125"
"4120","1.73828125","1.73828125","1.73828125"
"4130","1.7294921875","1.7294921875","1.7294921875"
"4140","1.712890625","1.712890625","1.712890625"
"4150","1.73388671875","1.73388671875","1.73388671875"
"4160","1.74267578125","1.74267578125","1.74267578125"
"4170","1.71240234375","1.71240234375","1.71240234375"
"4180","1.716796875","1.716796875","1.716796875"
"4190","1.7255859375","1.7255859375","1.7255859375"
"4200","1.72412109375","1.72412109375","1.72412109375"
"4210","1.7275390625","1.7275390625","1.7275390625"
"4220","1.71240234375","1.71240234375","1.71240234375"
"4230","1.7216796875","1.7216796875","1.7216796875"
"4240","1.70703125","1.70703125","1.70703125"
"4250","1.72216796875","1.72216796875","1.72216796875"
"4260","1.71484375","1.71484375","1.71484375"
"4270","1.7314453125","1.7314453125","1.7314453125"
"4280","1.734375","1.734375","1.734375"
"4290","1.71533203125","1.71533203125","1.71533203125"
"4300","1.70263671875","1.70263671875","1.70263671875"
"4310","1.71728515625","1.71728515625","1.71728515625"
"4320","1.732421875","1.732421875","1.732421875"
"4330","1.72119140625","1.72119140625","1.72119140625"
"4340","1.724609375","1.724609375","1.724609375"
"4350","1.70556640625","1.70556640625","1.70556640625"
"4360","1.7294921875","1.7294921875","1.7294921875"
"4370","1.70947265625","1.70947265625","1.70947265625"
"4380","1.7177734375","1.7177734375","1.7177734375"
"4390","1.732421875","1.732421875","1.732421875"
"4400","1.7236328125","1.7236328125","1.7236328125"
"4410","1.73095703125","1.73095703125","1.73095703125"
"4420","1.72509765625","1.72509765625","1.72509765625"
"4430","1.724609375","1.724609375","1.724609375"
"4440","1.7158203125","1.7158203125","1.7158203125"
"4450","1.7119140625","1.7119140625","1.7119140625"
"4460","1.72412109375","1.72412109375","1.72412109375"
"4470","1.72607421875","1.72607421875","1.72607421875"
"4480","1.72607421875","1.72607421875","1.72607421875"
"4490","1.71728515625","1.71728515625","1.71728515625"
"4500","1.73583984375","1.73583984375","1.73583984375"
"4510","1.71044921875","1.71044921875","1.71044921875"
"4520","1.72412109375","1.72412109375","1.72412109375"
"4530","1.72412109375","1.72412109375","1.72412109375"
"4540","1.6982421875","1.6982421875","1.6982421875"
"4550","1.72802734375","1.72802734375","1.72802734375"
"4560","1.70458984375","1.70458984375","1.70458984375"
"4570","1.7392578125","1.7392578125","1.7392578125"
"4580","1.7060546875","1.7060546875","1.7060546875"
"4590","1.7177734375","1.7177734375","1.7177734375"
"4600","1.70263671875","1.70263671875","1.70263671875"
"4610","1.7080078125","1.7080078125","1.7080078125"
"4620","1.68701171875","1.68701171875","1.68701171875"
"4630","1.703125","1.703125","1.703125"
"4640","1.697265625","1.697265625","1.697265625"
"4650","1.69921875","1.69921875","1.69921875"
"4660","1.7158203125","1.7158203125","1.7158203125"
"4670","1.69384765625","1.69384765625","1.69384765625"
"4680","1.70361328125","1.70361328125","1.70361328125"
"4690","1.69091796875","1.69091796875","1.69091796875"
"4700","1.712890625","1.712890625","1.712890625"
"4710","1.7119140625","1.7119140625","1.7119140625"
"4720","1.68701171875","1.68701171875","1.68701171875"
"4730","1.69677734375","1.69677734375","1.69677734375"
"4740","1.693359375","1.693359375","1.693359375"
"4750","1.685546875","1.685546875","1.685546875"
"4760","1.68212890625","1.68212890625","1.68212890625"
"4770","1.69873046875","1.69873046875","1.69873046875"
"4780","1.69287109375","1.69287109375","1.69287109375"
"4790","1.7177734375","1.7177734375","1.7177734375"
"4800","1.70068359375","1.70068359375","1.70068359375"
"4810","1.70361328125","1.70361328125","1.70361328125"
"4820","1.69677734375","1.69677734375","1.69677734375"
"4830","1.7001953125","1.7001953125","1.7001953125"
"4840","1.7158203125","1.7158203125","1.7158203125"
"4850","1.69775390625","1.69775390625","1.69775390625"
"4860","1.6953125","1.6953125","1.6953125"
"4870","1.69580078125","1.69580078125","1.69580078125"
"4880","1.69482421875","1.69482421875","1.69482421875"
"4890","1.69921875","1.69921875","1.69921875"
"4900","1.7041015625","1.7041015625","1.7041015625"
"4910","1.69677734375","1.69677734375","1.69677734375"
"4920","1.6904296875","1.6904296875","1.6904296875"
"4930","1.677734375","1.677734375","1.677734375"
"4940","1.70947265625","1.70947265625","1.70947265625"
"4950","1.68310546875","1.68310546875","1.68310546875"
"4960","1.68896484375","1.68896484375","1.68896484375"
"4970","1.67138671875","1.67138671875","1.67138671875"
"4980","1.6904296875","1.6904296875","1.6904296875"
"4990","1.68896484375","1.68896484375","1.68896484375"
"5000","1.69775390625","1.69775390625","1.69775390625"
"5010","1.67724609375","1.67724609375","1.67724609375"
"5020","1.7060546875","1.7060546875","1.7060546875"
"5030","1.69482421875","1.69482421875","1.69482421875"
"5040","1.69677734375","1.69677734375","1.69677734375"
"5050","1.69189453125","1.69189453125","1.69189453125"
"5060","1.6884765625","1.6884765625","1.6884765625"
"5070","1.68701171875","1.68701171875","1.68701171875"
"5080","1.673828125","1.673828125","1.673828125"
"5090","1.70166015625","1.70166015625","1.70166015625"
"5100","1.66796875","1.66796875","1.66796875"
"5110","1.6953125","1.6953125","1.6953125"
"5120","1.66357421875","1.66357421875","1.66357421875"
"5130","1.669921875","1.669921875","1.669921875"
"5140","1.6689453125","1.6689453125","1.6689453125"
"5150","1.7109375","1.7109375","1.7109375"
"5160","1.68310546875","1.68310546875","1.68310546875"
"5170","1.693359375","1.693359375","1.693359375"
"5180","1.66455078125","1.66455078125","1.66455078125"
"5190","1.69482421875","1.69482421875","1.69482421875"
"5200","1.6767578125","1.6767578125","1.6767578125"
"5210","1.69189453125","1.69189453125","1.69189453125"
"5220","1.6708984375","1.6708984375","1.6708984375"
"5230","1.68017578125","1.68017578125","1.68017578125"
"5240","1.66259765625","1.66259765625","1.66259765625"
"5250","1.68310546875","1.68310546875","1.68310546875"
"5260","1.67578125","1.67578125","1.67578125"
"5270","1.67431640625","1.67431640625","1.67431640625"
"5280","1.66748046875","1.66748046875","1.66748046875"
"5290","1.67236328125","1.67236328125","1.67236328125"
"5300","1.68701171875","1.68701171875","1.68701171875"
"5310","1.67724609375","1.67724609375","1.67724609375"
"5320","1.6728515625","1.6728515625","1.6728515625"
"5330","1.6669921875","1.6669921875","1.6669921875"
"5340","1.6728515625","1.6728515625","1.6728515625"
"5350","1.68603515625","1.68603515625","1.68603515625"
"5360","1.69140625","1.69140625","1.69140625"
"5370","1.662109375","1.662109375","1.662109375"
"5380","1.677734375","1.677734375","1.677734375"
"5390","1.68701171875","1.68701171875","1.68701171875"
"5400","1.66650390625","1.66650390625","1.66650390625"
"5410","1.681640625","1.681640625","1.681640625"
"5420","1.67822265625","1.67822265625","1.67822265625"
"5430","1.6845703125","1.6845703125","1.6845703125"
"5440","1.68994140625","1.68994140625","1.68994140625"
"5450","1.68115234375","1.68115234375","1.68115234375"
"5460","1.68603515625","1.68603515625","1.68603515625"
"5470","1.66748046875","1.66748046875","1.66748046875"
"5480","1.6826171875","1.6826171875","1.6826171875"
"5490","1.685546875","1.685546875","1.685546875"
"5500","1.68310546875","1.68310546875","1.68310546875"
"5510","1.6630859375","1.6630859375","1.6630859375"
"5520","1.68310546875","1.68310546875","1.68310546875"
"5530","1.6953125","1.6953125","1.6953125"
"5540","1.6708984375","1.6708984375","1.6708984375"
"5550","1.68994140625","1.68994140625","1.68994140625"
"5560","1.65234375","1.65234375","1.65234375"
"5570","1.67236328125","1.67236328125","1.67236328125"
"5580","1.68505859375","1.68505859375","1.68505859375"
