"Step","fp6_e2m3_fp6_e3m2 - train/CrossEntropyLoss","fp6_e2m3_fp6_e3m2 - train/CrossEntropyLoss__MIN","fp6_e2m3_fp6_e3m2 - train/CrossEntropyLoss__MAX"
"660","2.828125","2.828125","2.828125"
"670","2.830078125","2.830078125","2.830078125"
"680","2.8310546875","2.8310546875","2.8310546875"
"690","2.8056640625","2.8056640625","2.8056640625"
"700","2.798828125","2.798828125","2.798828125"
"710","2.7939453125","2.7939453125","2.7939453125"
"720","2.77734375","2.77734375","2.77734375"
"730","2.7861328125","2.7861328125","2.7861328125"
"740","2.7822265625","2.7822265625","2.7822265625"
"750","2.7724609375","2.7724609375","2.7724609375"
"760","2.7802734375","2.7802734375","2.7802734375"
"770","2.7529296875","2.7529296875","2.7529296875"
"780","2.7587890625","2.7587890625","2.7587890625"
"790","2.7490234375","2.7490234375","2.7490234375"
"800","2.7470703125","2.7470703125","2.7470703125"
"810","2.7333984375","2.7333984375","2.7333984375"
"820","2.7392578125","2.7392578125","2.7392578125"
"830","2.705078125","2.705078125","2.705078125"
"840","2.7216796875","2.7216796875","2.7216796875"
"850","2.712890625","2.712890625","2.712890625"
"860","2.7333984375","2.7333984375","2.7333984375"
"870","2.7099609375","2.7099609375","2.7099609375"
"880","2.716796875","2.716796875","2.716796875"
"890","2.708984375","2.708984375","2.708984375"
"900","2.6953125","2.6953125","2.6953125"
"910","2.701171875","2.701171875","2.701171875"
"920","2.6962890625","2.6962890625","2.6962890625"
"930","2.677734375","2.677734375","2.677734375"
"940","2.6796875","2.6796875","2.6796875"
"950","2.6640625","2.6640625","2.6640625"
"960","2.6904296875","2.6904296875","2.6904296875"
"970","2.6474609375","2.6474609375","2.6474609375"
"980","2.6640625","2.6640625","2.6640625"
"990","2.6640625","2.6640625","2.6640625"
"1000","2.6572265625","2.6572265625","2.6572265625"
"1010","2.6552734375","2.6552734375","2.6552734375"
"1020","2.6435546875","2.6435546875","2.6435546875"
"1030","2.646484375","2.646484375","2.646484375"
"1040","2.634765625","2.634765625","2.634765625"
"1050","2.634765625","2.634765625","2.634765625"
"1060","2.6328125","2.6328125","2.6328125"
"1070","2.6171875","2.6171875","2.6171875"
"1080","2.61328125","2.61328125","2.61328125"
"1090","2.6103515625","2.6103515625","2.6103515625"
"1100","2.6103515625","2.6103515625","2.6103515625"
"1110","2.6005859375","2.6005859375","2.6005859375"
"1120","2.595703125","2.595703125","2.595703125"
"1130","2.6015625","2.6015625","2.6015625"
"1140","2.5849609375","2.5849609375","2.5849609375"
"1150","2.6044921875","2.6044921875","2.6044921875"
"1160","2.6142578125","2.6142578125","2.6142578125"
"1170","2.587890625","2.587890625","2.587890625"
"1180","2.5771484375","2.5771484375","2.5771484375"
"1190","2.5771484375","2.5771484375","2.5771484375"
"1200","2.56640625","2.56640625","2.56640625"
"1210","2.5771484375","2.5771484375","2.5771484375"
"1220","2.5771484375","2.5771484375","2.5771484375"
"1230","2.5693359375","2.5693359375","2.5693359375"
"1240","2.544921875","2.544921875","2.544921875"
"1250","2.576171875","2.576171875","2.576171875"
"1260","2.5595703125","2.5595703125","2.5595703125"
"1270","2.5576171875","2.5576171875","2.5576171875"
"1280","2.5634765625","2.5634765625","2.5634765625"
"1290","2.525390625","2.525390625","2.525390625"
"1300","2.5361328125","2.5361328125","2.5361328125"
"1310","2.5263671875","2.5263671875","2.5263671875"
"1320","2.5244140625","2.5244140625","2.5244140625"
"1330","2.5439453125","2.5439453125","2.5439453125"
"1340","2.5546875","2.5546875","2.5546875"
"1350","2.5234375","2.5234375","2.5234375"
"1360","2.5390625","2.5390625","2.5390625"
"1370","2.513671875","2.513671875","2.513671875"
"1380","2.5390625","2.5390625","2.5390625"
"1390","2.4951171875","2.4951171875","2.4951171875"
"1400","2.5","2.5","2.5"
"1410","2.49609375","2.49609375","2.49609375"
"1420","2.505859375","2.505859375","2.505859375"
"1430","2.4912109375","2.4912109375","2.4912109375"
"1440","2.4990234375","2.4990234375","2.4990234375"
"1450","2.4892578125","2.4892578125","2.4892578125"
"1460","2.5205078125","2.5205078125","2.5205078125"
"1470","2.4814453125","2.4814453125","2.4814453125"
"1480","2.4853515625","2.4853515625","2.4853515625"
"1490","2.5029296875","2.5029296875","2.5029296875"
"1500","2.484375","2.484375","2.484375"
"1510","2.490234375","2.490234375","2.490234375"
"1520","2.4921875","2.4921875","2.4921875"
"1530","2.4794921875","2.4794921875","2.4794921875"
"1540","2.4765625","2.4765625","2.4765625"
"1550","2.498046875","2.498046875","2.498046875"
"1560","2.4677734375","2.4677734375","2.4677734375"
"1570","2.4697265625","2.4697265625","2.4697265625"
"1580","2.462890625","2.462890625","2.462890625"
"1590","2.4833984375","2.4833984375","2.4833984375"
"1600","2.4599609375","2.4599609375","2.4599609375"
"1610","2.4482421875","2.4482421875","2.4482421875"
"1620","2.4541015625","2.4541015625","2.4541015625"
"1630","2.4560546875","2.4560546875","2.4560546875"
"1640","2.4365234375","2.4365234375","2.4365234375"
"1650","2.4541015625","2.4541015625","2.4541015625"
"1660","2.4521484375","2.4521484375","2.4521484375"
"1670","2.4443359375","2.4443359375","2.4443359375"
"1680","2.4423828125","2.4423828125","2.4423828125"
"1690","2.455078125","2.455078125","2.455078125"
"1700","2.4248046875","2.4248046875","2.4248046875"
"1710","2.4287109375","2.4287109375","2.4287109375"
"1720","2.439453125","2.439453125","2.439453125"
"1730","2.419921875","2.419921875","2.419921875"
"1740","2.4248046875","2.4248046875","2.4248046875"
"1750","2.423828125","2.423828125","2.423828125"
"1760","2.42578125","2.42578125","2.42578125"
"1770","2.4091796875","2.4091796875","2.4091796875"
"1780","2.4189453125","2.4189453125","2.4189453125"
"1790","2.4130859375","2.4130859375","2.4130859375"
"1800","2.416015625","2.416015625","2.416015625"
"1810","2.40625","2.40625","2.40625"
"1820","2.4140625","2.4140625","2.4140625"
"1830","2.40234375","2.40234375","2.40234375"
"1840","2.4091796875","2.4091796875","2.4091796875"
"1850","2.41015625","2.41015625","2.41015625"
"1860","2.4091796875","2.4091796875","2.4091796875"
"1870","2.41015625","2.41015625","2.41015625"
"1880","2.40234375","2.40234375","2.40234375"
"1890","2.3876953125","2.3876953125","2.3876953125"
"1900","2.376953125","2.376953125","2.376953125"
"1910","2.390625","2.390625","2.390625"
"1920","2.3916015625","2.3916015625","2.3916015625"
"1930","2.4091796875","2.4091796875","2.4091796875"
"1940","2.3857421875","2.3857421875","2.3857421875"
"1950","2.380859375","2.380859375","2.380859375"
"1960","2.384765625","2.384765625","2.384765625"
"1970","2.40625","2.40625","2.40625"
"1980","2.3955078125","2.3955078125","2.3955078125"
"1990","2.3671875","2.3671875","2.3671875"
"2000","2.3681640625","2.3681640625","2.3681640625"
"2010","2.365234375","2.365234375","2.365234375"
"2020","2.390625","2.390625","2.390625"
"2030","2.3623046875","2.3623046875","2.3623046875"
"2040","2.376953125","2.376953125","2.376953125"
"2050","2.375","2.375","2.375"
"2060","2.3427734375","2.3427734375","2.3427734375"
"2070","2.365234375","2.365234375","2.365234375"
"2080","2.3505859375","2.3505859375","2.3505859375"
"2090","2.3466796875","2.3466796875","2.3466796875"
"2100","2.361328125","2.361328125","2.361328125"
"2110","2.37109375","2.37109375","2.37109375"
"2120","2.349609375","2.349609375","2.349609375"
"2130","2.349609375","2.349609375","2.349609375"
"2140","2.3388671875","2.3388671875","2.3388671875"
"2150","2.3388671875","2.3388671875","2.3388671875"
"2160","2.34765625","2.34765625","2.34765625"
"2170","2.326171875","2.326171875","2.326171875"
"2180","2.3359375","2.3359375","2.3359375"
"2190","2.3447265625","2.3447265625","2.3447265625"
"2200","2.3291015625","2.3291015625","2.3291015625"
"2210","2.34375","2.34375","2.34375"
"2220","2.3232421875","2.3232421875","2.3232421875"
"2230","2.3349609375","2.3349609375","2.3349609375"
"2240","2.3251953125","2.3251953125","2.3251953125"
"2250","2.328125","2.328125","2.328125"
"2260","2.3271484375","2.3271484375","2.3271484375"
"2270","2.3046875","2.3046875","2.3046875"
"2280","2.322265625","2.322265625","2.322265625"
"2290","2.3212890625","2.3212890625","2.3212890625"
"2300","2.310546875","2.310546875","2.310546875"
"2310","2.337890625","2.337890625","2.337890625"
"2320","2.306640625","2.306640625","2.306640625"
"2330","2.3125","2.3125","2.3125"
"2340","2.2822265625","2.2822265625","2.2822265625"
"2350","2.31640625","2.31640625","2.31640625"
"2360","2.30078125","2.30078125","2.30078125"
"2370","2.302734375","2.302734375","2.302734375"
"2380","2.2939453125","2.2939453125","2.2939453125"
"2390","2.3076171875","2.3076171875","2.3076171875"
"2400","2.2822265625","2.2822265625","2.2822265625"
"2410","2.294921875","2.294921875","2.294921875"
"2420","2.291015625","2.291015625","2.291015625"
"2430","2.306640625","2.306640625","2.306640625"
"2440","2.3154296875","2.3154296875","2.3154296875"
"2450","2.2744140625","2.2744140625","2.2744140625"
"2460","2.28125","2.28125","2.28125"
"2470","2.2783203125","2.2783203125","2.2783203125"
"2480","2.2998046875","2.2998046875","2.2998046875"
"2490","2.2998046875","2.2998046875","2.2998046875"
"2500","2.28125","2.28125","2.28125"
"2510","2.255859375","2.255859375","2.255859375"
"2520","2.279296875","2.279296875","2.279296875"
"2530","2.28515625","2.28515625","2.28515625"
"2540","2.2890625","2.2890625","2.2890625"
"2550","2.2705078125","2.2705078125","2.2705078125"
"2560","2.28125","2.28125","2.28125"
"2570","2.2822265625","2.2822265625","2.2822265625"
"2580","2.2646484375","2.2646484375","2.2646484375"
"2590","2.255859375","2.255859375","2.255859375"
"2600","2.25390625","2.25390625","2.25390625"
"2610","2.2646484375","2.2646484375","2.2646484375"
"2620","2.244140625","2.244140625","2.244140625"
"2630","2.26171875","2.26171875","2.26171875"
"2640","2.2861328125","2.2861328125","2.2861328125"
"2650","2.25390625","2.25390625","2.25390625"
"2660","2.2529296875","2.2529296875","2.2529296875"
"2670","2.26953125","2.26953125","2.26953125"
"2680","2.255859375","2.255859375","2.255859375"
"2690","2.2412109375","2.2412109375","2.2412109375"
"2700","2.259765625","2.259765625","2.259765625"
"2710","2.2412109375","2.2412109375","2.2412109375"
"2720","2.23828125","2.23828125","2.23828125"
"2730","2.23828125","2.23828125","2.23828125"
"2740","2.2587890625","2.2587890625","2.2587890625"
"2750","2.244140625","2.244140625","2.244140625"
"2760","2.228515625","2.228515625","2.228515625"
"2770","2.224609375","2.224609375","2.224609375"
"2780","2.232421875","2.232421875","2.232421875"
"2790","2.244140625","2.244140625","2.244140625"
"2800","2.23828125","2.23828125","2.23828125"
"2810","2.2470703125","2.2470703125","2.2470703125"
"2820","2.22265625","2.22265625","2.22265625"
"2830","2.216796875","2.216796875","2.216796875"
"2840","2.2265625","2.2265625","2.2265625"
"2850","2.23046875","2.23046875","2.23046875"
"2860","2.21484375","2.21484375","2.21484375"
"2870","2.20703125","2.20703125","2.20703125"
"2880","2.224609375","2.224609375","2.224609375"
"2890","2.23828125","2.23828125","2.23828125"
"2900","2.2021484375","2.2021484375","2.2021484375"
"2910","2.1982421875","2.1982421875","2.1982421875"
"2920","2.197265625","2.197265625","2.197265625"
"2930","2.216796875","2.216796875","2.216796875"
"2940","2.197265625","2.197265625","2.197265625"
"2950","2.2041015625","2.2041015625","2.2041015625"
"2960","2.1953125","2.1953125","2.1953125"
"2970","2.1865234375","2.1865234375","2.1865234375"
"2980","2.1845703125","2.1845703125","2.1845703125"
"2990","2.2021484375","2.2021484375","2.2021484375"
"3000","2.205078125","2.205078125","2.205078125"
"3010","2.20703125","2.20703125","2.20703125"
"3020","2.1884765625","2.1884765625","2.1884765625"
"3030","2.21484375","2.21484375","2.21484375"
"3040","2.1962890625","2.1962890625","2.1962890625"
"3050","2.1923828125","2.1923828125","2.1923828125"
"3060","2.1708984375","2.1708984375","2.1708984375"
"3070","2.1796875","2.1796875","2.1796875"
"3080","2.181640625","2.181640625","2.181640625"
"3090","2.1728515625","2.1728515625","2.1728515625"
"3100","2.17578125","2.17578125","2.17578125"
"3110","2.181640625","2.181640625","2.181640625"
"3120","2.1796875","2.1796875","2.1796875"
"3130","2.1826171875","2.1826171875","2.1826171875"
"3140","2.1875","2.1875","2.1875"
"3150","2.1884765625","2.1884765625","2.1884765625"
"3160","2.1826171875","2.1826171875","2.1826171875"
"3170","2.1708984375","2.1708984375","2.1708984375"
"3180","2.1630859375","2.1630859375","2.1630859375"
"3190","2.173828125","2.173828125","2.173828125"
"3200","2.1416015625","2.1416015625","2.1416015625"
"3210","2.1513671875","2.1513671875","2.1513671875"
"3220","2.1572265625","2.1572265625","2.1572265625"
"3230","2.162109375","2.162109375","2.162109375"
"3240","2.1513671875","2.1513671875","2.1513671875"
"3250","2.15234375","2.15234375","2.15234375"
"3260","2.1533203125","2.1533203125","2.1533203125"
"3270","2.1484375","2.1484375","2.1484375"
"3280","2.1650390625","2.1650390625","2.1650390625"
"3290","2.1474609375","2.1474609375","2.1474609375"
"3300","2.166015625","2.166015625","2.166015625"
"3310","2.1396484375","2.1396484375","2.1396484375"
"3320","2.140625","2.140625","2.140625"
"3330","2.1396484375","2.1396484375","2.1396484375"
"3340","2.134765625","2.134765625","2.134765625"
"3350","2.1494140625","2.1494140625","2.1494140625"
"3360","2.15234375","2.15234375","2.15234375"
"3370","2.1591796875","2.1591796875","2.1591796875"
"3380","2.12890625","2.12890625","2.12890625"
"3390","2.1484375","2.1484375","2.1484375"
"3400","2.115234375","2.115234375","2.115234375"
"3410","2.134765625","2.134765625","2.134765625"
"3420","2.14453125","2.14453125","2.14453125"
"3430","2.138671875","2.138671875","2.138671875"
"3440","2.1455078125","2.1455078125","2.1455078125"
"3450","2.1396484375","2.1396484375","2.1396484375"
"3460","2.1455078125","2.1455078125","2.1455078125"
"3470","2.16796875","2.16796875","2.16796875"
"3480","2.1396484375","2.1396484375","2.1396484375"
"3490","2.1328125","2.1328125","2.1328125"
"3500","2.1298828125","2.1298828125","2.1298828125"
"3510","2.126953125","2.126953125","2.126953125"
"3520","2.1328125","2.1328125","2.1328125"
"3530","2.1259765625","2.1259765625","2.1259765625"
"3540","2.115234375","2.115234375","2.115234375"
"3550","2.1142578125","2.1142578125","2.1142578125"
"3560","2.119140625","2.119140625","2.119140625"
"3570","2.1064453125","2.1064453125","2.1064453125"
"3580","2.1220703125","2.1220703125","2.1220703125"
"3590","2.138671875","2.138671875","2.138671875"
"3600","2.123046875","2.123046875","2.123046875"
"3610","2.1181640625","2.1181640625","2.1181640625"
"3620","2.109375","2.109375","2.109375"
"3630","2.1259765625","2.1259765625","2.1259765625"
"3640","2.1123046875","2.1123046875","2.1123046875"
"3650","2.1083984375","2.1083984375","2.1083984375"
"3660","2.1005859375","2.1005859375","2.1005859375"
"3670","2.109375","2.109375","2.109375"
"3680","2.09375","2.09375","2.09375"
"3690","2.11328125","2.11328125","2.11328125"
"3700","2.1279296875","2.1279296875","2.1279296875"
"3710","2.08984375","2.08984375","2.08984375"
"3720","2.1083984375","2.1083984375","2.1083984375"
"3730","2.103515625","2.103515625","2.103515625"
"3740","2.1044921875","2.1044921875","2.1044921875"
"3750","2.087890625","2.087890625","2.087890625"
"3760","2.107421875","2.107421875","2.107421875"
"3770","2.1083984375","2.1083984375","2.1083984375"
"3780","2.1123046875","2.1123046875","2.1123046875"
"3790","2.111328125","2.111328125","2.111328125"
"3800","2.1015625","2.1015625","2.1015625"
"3810","2.09765625","2.09765625","2.09765625"
"3820","2.10546875","2.10546875","2.10546875"
"3830","2.0849609375","2.0849609375","2.0849609375"
"3840","2.1005859375","2.1005859375","2.1005859375"
"3850","2.0830078125","2.0830078125","2.0830078125"
"3860","2.09375","2.09375","2.09375"
"3870","2.09375","2.09375","2.09375"
"3880","2.080078125","2.080078125","2.080078125"
"3890","2.111328125","2.111328125","2.111328125"
"3900","2.091796875","2.091796875","2.091796875"
"3910","2.06640625","2.06640625","2.06640625"
"3920","2.0908203125","2.0908203125","2.0908203125"
"3930","2.078125","2.078125","2.078125"
"3940","2.1025390625","2.1025390625","2.1025390625"
"3950","2.0810546875","2.0810546875","2.0810546875"
"3960","2.0830078125","2.0830078125","2.0830078125"
"3970","2.0849609375","2.0849609375","2.0849609375"
"3980","2.0751953125","2.0751953125","2.0751953125"
"3990","2.078125","2.078125","2.078125"
"4000","2.0849609375","2.0849609375","2.0849609375"
"4010","2.04931640625","2.04931640625","2.04931640625"
"4020","2.07275390625","2.07275390625","2.07275390625"
"4030","2.078125","2.078125","2.078125"
"4040","2.08544921875","2.08544921875","2.08544921875"
"4050","2.0849609375","2.0849609375","2.0849609375"
"4060","2.0556640625","2.0556640625","2.0556640625"
"4070","2.0625","2.0625","2.0625"
"4080","2.0595703125","2.0595703125","2.0595703125"
"4090","2.0732421875","2.0732421875","2.0732421875"
"4100","2.091796875","2.091796875","2.091796875"
"4110","2.0859375","2.0859375","2.0859375"
"4120","2.076171875","2.076171875","2.076171875"
"4130","2.0654296875","2.0654296875","2.0654296875"
"4140","2.06201171875","2.06201171875","2.06201171875"
"4150","2.07421875","2.07421875","2.07421875"
"4160","2.06884765625","2.06884765625","2.06884765625"
"4170","2.05126953125","2.05126953125","2.05126953125"
"4180","2.0537109375","2.0537109375","2.0537109375"
"4190","2.0654296875","2.0654296875","2.0654296875"
"4200","2.056640625","2.056640625","2.056640625"
"4210","2.060546875","2.060546875","2.060546875"
"4220","2.0458984375","2.0458984375","2.0458984375"
"4230","2.05078125","2.05078125","2.05078125"
"4240","2.03369140625","2.03369140625","2.03369140625"
"4250","2.05126953125","2.05126953125","2.05126953125"
"4260","2.041015625","2.041015625","2.041015625"
"4270","2.05908203125","2.05908203125","2.05908203125"
"4280","2.0615234375","2.0615234375","2.0615234375"
"4290","2.04638671875","2.04638671875","2.04638671875"
"4300","2.03857421875","2.03857421875","2.03857421875"
"4310","2.0498046875","2.0498046875","2.0498046875"
"4320","2.05908203125","2.05908203125","2.05908203125"
"4330","2.0458984375","2.0458984375","2.0458984375"
"4340","2.0537109375","2.0537109375","2.0537109375"
"4350","2.0361328125","2.0361328125","2.0361328125"
"4360","2.0478515625","2.0478515625","2.0478515625"
"4370","2.04248046875","2.04248046875","2.04248046875"
"4380","2.044921875","2.044921875","2.044921875"
"4390","2.05029296875","2.05029296875","2.05029296875"
"4400","2.0419921875","2.0419921875","2.0419921875"
"4410","2.0537109375","2.0537109375","2.0537109375"
"4420","2.0537109375","2.0537109375","2.0537109375"
"4430","2.0537109375","2.0537109375","2.0537109375"
"4440","2.0419921875","2.0419921875","2.0419921875"
"4450","2.0400390625","2.0400390625","2.0400390625"
"4460","2.0537109375","2.0537109375","2.0537109375"
"4470","2.0458984375","2.0458984375","2.0458984375"
"4480","2.04345703125","2.04345703125","2.04345703125"
"4490","2.04150390625","2.04150390625","2.04150390625"
"4500","2.05517578125","2.05517578125","2.05517578125"
"4510","2.037109375","2.037109375","2.037109375"
"4520","2.0458984375","2.0458984375","2.0458984375"
"4530","2.048828125","2.048828125","2.048828125"
"4540","2.02734375","2.02734375","2.02734375"
"4550","2.046875","2.046875","2.046875"
"4560","2.02392578125","2.02392578125","2.02392578125"
"4570","2.0576171875","2.0576171875","2.0576171875"
"4580","2.0234375","2.0234375","2.0234375"
"4590","2.03564453125","2.03564453125","2.03564453125"
"4600","2.0224609375","2.0224609375","2.0224609375"
"4610","2.021484375","2.021484375","2.021484375"
"4620","2.013671875","2.013671875","2.013671875"
"4630","2.0185546875","2.0185546875","2.0185546875"
"4640","2.01611328125","2.01611328125","2.01611328125"
"4650","2.015625","2.015625","2.015625"
"4660","2.0400390625","2.0400390625","2.0400390625"
"4670","2.015625","2.015625","2.015625"
"4680","2.02880859375","2.02880859375","2.02880859375"
"4690","2.005859375","2.005859375","2.005859375"
"4700","2.02978515625","2.02978515625","2.02978515625"
"4710","2.025390625","2.025390625","2.025390625"
"4720","2.005859375","2.005859375","2.005859375"
"4730","2.009765625","2.009765625","2.009765625"
"4740","2.01318359375","2.01318359375","2.01318359375"
"4750","2.0068359375","2.0068359375","2.0068359375"
"4760","2.005859375","2.005859375","2.005859375"
"4770","2.01318359375","2.01318359375","2.01318359375"
"4780","2.02099609375","2.02099609375","2.02099609375"
"4790","2.03125","2.03125","2.03125"
"4800","2.00830078125","2.00830078125","2.00830078125"
"4810","2.013671875","2.013671875","2.013671875"
"4820","2.0087890625","2.0087890625","2.0087890625"
"4830","2.01123046875","2.01123046875","2.01123046875"
"4840","2.03515625","2.03515625","2.03515625"
"4850","2.01513671875","2.01513671875","2.01513671875"
"4860","2.00439453125","2.00439453125","2.00439453125"
"4870","2.0068359375","2.0068359375","2.0068359375"
"4880","2.005859375","2.005859375","2.005859375"
"4890","2.009765625","2.009765625","2.009765625"
"4900","2.02001953125","2.02001953125","2.02001953125"
"4910","2.013671875","2.013671875","2.013671875"
"4920","2.0048828125","2.0048828125","2.0048828125"
"4930","1.9951171875","1.9951171875","1.9951171875"
"4940","2.0283203125","2.0283203125","2.0283203125"
"4950","1.99609375","1.99609375","1.99609375"
"4960","1.9990234375","1.9990234375","1.9990234375"
"4970","1.98046875","1.98046875","1.98046875"
"4980","1.99609375","1.99609375","1.99609375"
"4990","2","2","2"
"5000","2.01123046875","2.01123046875","2.01123046875"
"5010","1.99169921875","1.99169921875","1.99169921875"
"5020","2.0224609375","2.0224609375","2.0224609375"
"5030","2.0078125","2.0078125","2.0078125"
"5040","2.01611328125","2.01611328125","2.01611328125"
"5050","2.00634765625","2.00634765625","2.00634765625"
"5060","1.99755859375","1.99755859375","1.99755859375"
"5070","1.9970703125","1.9970703125","1.9970703125"
"5080","1.9853515625","1.9853515625","1.9853515625"
"5090","2.0146484375","2.0146484375","2.0146484375"
"5100","1.97705078125","1.97705078125","1.97705078125"
"5110","2.0078125","2.0078125","2.0078125"
"5120","1.98046875","1.98046875","1.98046875"
"5130","1.9775390625","1.9775390625","1.9775390625"
"5140","1.97900390625","1.97900390625","1.97900390625"
"5150","2.02001953125","2.02001953125","2.02001953125"
"5160","1.99365234375","1.99365234375","1.99365234375"
"5170","2","2","2"
"5180","1.96875","1.96875","1.96875"
"5190","2.0048828125","2.0048828125","2.0048828125"
"5200","1.98193359375","1.98193359375","1.98193359375"
"5210","1.99658203125","1.99658203125","1.99658203125"
"5220","1.9833984375","1.9833984375","1.9833984375"
"5230","1.98681640625","1.98681640625","1.98681640625"
"5240","1.9697265625","1.9697265625","1.9697265625"
"5250","1.99169921875","1.99169921875","1.99169921875"
"5260","1.98095703125","1.98095703125","1.98095703125"
"5270","1.9775390625","1.9775390625","1.9775390625"
"5280","1.9736328125","1.9736328125","1.9736328125"
"5290","1.97802734375","1.97802734375","1.97802734375"
"5300","1.9814453125","1.9814453125","1.9814453125"
"5310","1.97998046875","1.97998046875","1.97998046875"
"5320","1.97265625","1.97265625","1.97265625"
"5330","1.95703125","1.95703125","1.95703125"
"5340","1.978515625","1.978515625","1.978515625"
"5350","1.98046875","1.98046875","1.98046875"
"5360","1.982421875","1.982421875","1.982421875"
"5370","1.96337890625","1.96337890625","1.96337890625"
"5380","1.970703125","1.970703125","1.970703125"
"5390","1.97998046875","1.97998046875","1.97998046875"
"5400","1.96484375","1.96484375","1.96484375"
"5410","1.97509765625","1.97509765625","1.97509765625"
"5420","1.96826171875","1.96826171875","1.96826171875"
"5430","1.97314453125","1.97314453125","1.97314453125"
"5440","1.97021484375","1.97021484375","1.97021484375"
"5450","1.97265625","1.97265625","1.97265625"
"5460","1.978515625","1.978515625","1.978515625"
"5470","1.958984375","1.958984375","1.958984375"
"5480","1.97021484375","1.97021484375","1.97021484375"
"5490","1.97412109375","1.97412109375","1.97412109375"
"5500","1.96923828125","1.96923828125","1.96923828125"
"5510","1.94873046875","1.94873046875","1.94873046875"
"5520","1.97412109375","1.97412109375","1.97412109375"
"5530","1.98583984375","1.98583984375","1.98583984375"
"5540","1.95703125","1.95703125","1.95703125"
"5550","1.97216796875","1.97216796875","1.97216796875"
"5560","1.9453125","1.9453125","1.9453125"
"5570","1.96142578125","1.96142578125","1.96142578125"
"5580","1.9794921875","1.9794921875","1.9794921875"
"5590","1.9384765625","1.9384765625","1.9384765625"
"5600","1.95361328125","1.95361328125","1.95361328125"
"5610","1.9716796875","1.9716796875","1.9716796875"
"5620","1.9541015625","1.9541015625","1.9541015625"
"5630","1.96533203125","1.96533203125","1.96533203125"
"5640","1.962890625","1.962890625","1.962890625"
"5650","1.96435546875","1.96435546875","1.96435546875"
"5660","1.94921875","1.94921875","1.94921875"
"5670","1.958984375","1.958984375","1.958984375"
"5680","1.9677734375","1.9677734375","1.9677734375"
"5690","1.95703125","1.95703125","1.95703125"
"5700","1.94189453125","1.94189453125","1.94189453125"
