"Step","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss__MIN","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss__MAX"
"980","2.6728515625","2.6728515625","2.6728515625"
"990","2.6796875","2.6796875","2.6796875"
"1000","2.6787109375","2.6787109375","2.6787109375"
"1010","2.669921875","2.669921875","2.669921875"
"1020","2.6533203125","2.6533203125","2.6533203125"
"1030","2.66015625","2.66015625","2.66015625"
"1040","2.650390625","2.650390625","2.650390625"
"1050","2.6455078125","2.6455078125","2.6455078125"
"1060","2.640625","2.640625","2.640625"
"1070","2.6357421875","2.6357421875","2.6357421875"
"1080","2.6279296875","2.6279296875","2.6279296875"
"1090","2.623046875","2.623046875","2.623046875"
"1100","2.626953125","2.626953125","2.626953125"
"1110","2.6123046875","2.6123046875","2.6123046875"
"1120","2.609375","2.609375","2.609375"
"1130","2.61328125","2.61328125","2.61328125"
"1140","2.5947265625","2.5947265625","2.5947265625"
"1150","2.6162109375","2.6162109375","2.6162109375"
"1160","2.623046875","2.623046875","2.623046875"
"1170","2.58984375","2.58984375","2.58984375"
"1180","2.5908203125","2.5908203125","2.5908203125"
"1190","2.5859375","2.5859375","2.5859375"
"1200","2.5732421875","2.5732421875","2.5732421875"
"1210","2.580078125","2.580078125","2.580078125"
"1220","2.576171875","2.576171875","2.576171875"
"1230","2.5732421875","2.5732421875","2.5732421875"
"1240","2.5498046875","2.5498046875","2.5498046875"
"1250","2.5771484375","2.5771484375","2.5771484375"
"1260","2.5634765625","2.5634765625","2.5634765625"
"1270","2.5625","2.5625","2.5625"
"1280","2.5634765625","2.5634765625","2.5634765625"
"1290","2.5361328125","2.5361328125","2.5361328125"
"1300","2.533203125","2.533203125","2.533203125"
"1310","2.5322265625","2.5322265625","2.5322265625"
"1320","2.533203125","2.533203125","2.533203125"
"1330","2.55078125","2.55078125","2.55078125"
"1340","2.5517578125","2.5517578125","2.5517578125"
"1350","2.525390625","2.525390625","2.525390625"
"1360","2.5380859375","2.5380859375","2.5380859375"
"1370","2.5087890625","2.5087890625","2.5087890625"
"1380","2.5341796875","2.5341796875","2.5341796875"
"1390","2.4873046875","2.4873046875","2.4873046875"
"1400","2.501953125","2.501953125","2.501953125"
"1410","2.4931640625","2.4931640625","2.4931640625"
"1420","2.5009765625","2.5009765625","2.5009765625"
"1430","2.4814453125","2.4814453125","2.4814453125"
"1440","2.494140625","2.494140625","2.494140625"
"1450","2.4775390625","2.4775390625","2.4775390625"
"1460","2.513671875","2.513671875","2.513671875"
"1470","2.48046875","2.48046875","2.48046875"
"1480","2.4921875","2.4921875","2.4921875"
"1490","2.4990234375","2.4990234375","2.4990234375"
"1500","2.484375","2.484375","2.484375"
"1510","2.4765625","2.4765625","2.4765625"
"1520","2.4833984375","2.4833984375","2.4833984375"
"1530","2.4736328125","2.4736328125","2.4736328125"
"1540","2.46484375","2.46484375","2.46484375"
"1550","2.490234375","2.490234375","2.490234375"
"1560","2.4609375","2.4609375","2.4609375"
"1570","2.46484375","2.46484375","2.46484375"
"1580","2.4560546875","2.4560546875","2.4560546875"
"1590","2.4736328125","2.4736328125","2.4736328125"
"1600","2.447265625","2.447265625","2.447265625"
"1610","2.435546875","2.435546875","2.435546875"
"1620","2.451171875","2.451171875","2.451171875"
"1630","2.447265625","2.447265625","2.447265625"
"1640","2.4306640625","2.4306640625","2.4306640625"
"1650","2.4443359375","2.4443359375","2.4443359375"
"1660","2.4404296875","2.4404296875","2.4404296875"
"1670","2.4375","2.4375","2.4375"
"1680","2.431640625","2.431640625","2.431640625"
"1690","2.447265625","2.447265625","2.447265625"
"1700","2.41015625","2.41015625","2.41015625"
"1710","2.4150390625","2.4150390625","2.4150390625"
"1720","2.423828125","2.423828125","2.423828125"
"1730","2.4033203125","2.4033203125","2.4033203125"
"1740","2.41015625","2.41015625","2.41015625"
"1750","2.4169921875","2.4169921875","2.4169921875"
"1760","2.4091796875","2.4091796875","2.4091796875"
"1770","2.396484375","2.396484375","2.396484375"
"1780","2.40625","2.40625","2.40625"
"1790","2.3994140625","2.3994140625","2.3994140625"
"1800","2.408203125","2.408203125","2.408203125"
"1810","2.390625","2.390625","2.390625"
"1820","2.3994140625","2.3994140625","2.3994140625"
"1830","2.3818359375","2.3818359375","2.3818359375"
"1840","2.3916015625","2.3916015625","2.3916015625"
"1850","2.392578125","2.392578125","2.392578125"
"1860","2.3896484375","2.3896484375","2.3896484375"
"1870","2.390625","2.390625","2.390625"
"1880","2.3935546875","2.3935546875","2.3935546875"
"1890","2.373046875","2.373046875","2.373046875"
"1900","2.3642578125","2.3642578125","2.3642578125"
"1910","2.3720703125","2.3720703125","2.3720703125"
"1920","2.37109375","2.37109375","2.37109375"
"1930","2.3916015625","2.3916015625","2.3916015625"
"1940","2.3681640625","2.3681640625","2.3681640625"
"1950","2.3642578125","2.3642578125","2.3642578125"
"1960","2.369140625","2.369140625","2.369140625"
"1970","2.3857421875","2.3857421875","2.3857421875"
"1980","2.3681640625","2.3681640625","2.3681640625"
"1990","2.3515625","2.3515625","2.3515625"
"2000","2.34765625","2.34765625","2.34765625"
"2010","2.341796875","2.341796875","2.341796875"
"2020","2.3681640625","2.3681640625","2.3681640625"
"2030","2.33203125","2.33203125","2.33203125"
"2040","2.3623046875","2.3623046875","2.3623046875"
"2050","2.359375","2.359375","2.359375"
"2060","2.318359375","2.318359375","2.318359375"
"2070","2.3359375","2.3359375","2.3359375"
"2080","2.3349609375","2.3349609375","2.3349609375"
"2090","2.3291015625","2.3291015625","2.3291015625"
"2100","2.3408203125","2.3408203125","2.3408203125"
"2110","2.3525390625","2.3525390625","2.3525390625"
"2120","2.330078125","2.330078125","2.330078125"
"2130","2.326171875","2.326171875","2.326171875"
"2140","2.3173828125","2.3173828125","2.3173828125"
"2150","2.318359375","2.318359375","2.318359375"
"2160","2.3212890625","2.3212890625","2.3212890625"
"2170","2.306640625","2.306640625","2.306640625"
"2180","2.31640625","2.31640625","2.31640625"
"2190","2.322265625","2.322265625","2.322265625"
"2200","2.306640625","2.306640625","2.306640625"
"2210","2.3212890625","2.3212890625","2.3212890625"
"2220","2.3037109375","2.3037109375","2.3037109375"
"2230","2.3125","2.3125","2.3125"
"2240","2.302734375","2.302734375","2.302734375"
"2250","2.302734375","2.302734375","2.302734375"
"2260","2.2958984375","2.2958984375","2.2958984375"
"2270","2.2734375","2.2734375","2.2734375"
"2280","2.2998046875","2.2998046875","2.2998046875"
"2290","2.2939453125","2.2939453125","2.2939453125"
"2300","2.28125","2.28125","2.28125"
"2310","2.3095703125","2.3095703125","2.3095703125"
"2320","2.271484375","2.271484375","2.271484375"
"2330","2.2861328125","2.2861328125","2.2861328125"
"2340","2.2578125","2.2578125","2.2578125"
"2350","2.28125","2.28125","2.28125"
"2360","2.267578125","2.267578125","2.267578125"
"2370","2.26953125","2.26953125","2.26953125"
"2380","2.2646484375","2.2646484375","2.2646484375"
"2390","2.271484375","2.271484375","2.271484375"
"2400","2.2529296875","2.2529296875","2.2529296875"
"2410","2.263671875","2.263671875","2.263671875"
"2420","2.259765625","2.259765625","2.259765625"
"2430","2.2763671875","2.2763671875","2.2763671875"
"2440","2.2802734375","2.2802734375","2.2802734375"
"2450","2.2392578125","2.2392578125","2.2392578125"
"2460","2.23828125","2.23828125","2.23828125"
"2470","2.2373046875","2.2373046875","2.2373046875"
"2480","2.26171875","2.26171875","2.26171875"
"2490","2.263671875","2.263671875","2.263671875"
"2500","2.244140625","2.244140625","2.244140625"
"2510","2.2197265625","2.2197265625","2.2197265625"
"2520","2.23828125","2.23828125","2.23828125"
"2530","2.2431640625","2.2431640625","2.2431640625"
"2540","2.248046875","2.248046875","2.248046875"
"2550","2.2255859375","2.2255859375","2.2255859375"
"2560","2.23828125","2.23828125","2.23828125"
"2570","2.240234375","2.240234375","2.240234375"
"2580","2.2255859375","2.2255859375","2.2255859375"
"2590","2.212890625","2.212890625","2.212890625"
"2600","2.2119140625","2.2119140625","2.2119140625"
"2610","2.2177734375","2.2177734375","2.2177734375"
"2620","2.1982421875","2.1982421875","2.1982421875"
"2630","2.2177734375","2.2177734375","2.2177734375"
"2640","2.23828125","2.23828125","2.23828125"
"2650","2.20703125","2.20703125","2.20703125"
"2660","2.2138671875","2.2138671875","2.2138671875"
"2670","2.2265625","2.2265625","2.2265625"
"2680","2.2060546875","2.2060546875","2.2060546875"
"2690","2.2021484375","2.2021484375","2.2021484375"
"2700","2.2138671875","2.2138671875","2.2138671875"
"2710","2.1982421875","2.1982421875","2.1982421875"
"2720","2.193359375","2.193359375","2.193359375"
"2730","2.19921875","2.19921875","2.19921875"
"2740","2.2158203125","2.2158203125","2.2158203125"
"2750","2.201171875","2.201171875","2.201171875"
"2760","2.1875","2.1875","2.1875"
"2770","2.1806640625","2.1806640625","2.1806640625"
"2780","2.1845703125","2.1845703125","2.1845703125"
"2790","2.201171875","2.201171875","2.201171875"
"2800","2.1923828125","2.1923828125","2.1923828125"
"2810","2.208984375","2.208984375","2.208984375"
"2820","2.1748046875","2.1748046875","2.1748046875"
"2830","2.17578125","2.17578125","2.17578125"
"2840","2.1845703125","2.1845703125","2.1845703125"
"2850","2.1796875","2.1796875","2.1796875"
"2860","2.1728515625","2.1728515625","2.1728515625"
"2870","2.16796875","2.16796875","2.16796875"
"2880","2.1845703125","2.1845703125","2.1845703125"
"2890","2.19921875","2.19921875","2.19921875"
"2900","2.1591796875","2.1591796875","2.1591796875"
"2910","2.1591796875","2.1591796875","2.1591796875"
"2920","2.15234375","2.15234375","2.15234375"
"2930","2.1728515625","2.1728515625","2.1728515625"
"2940","2.150390625","2.150390625","2.150390625"
"2950","2.1572265625","2.1572265625","2.1572265625"
"2960","2.1533203125","2.1533203125","2.1533203125"
"2970","2.142578125","2.142578125","2.142578125"
"2980","2.134765625","2.134765625","2.134765625"
"2990","2.1494140625","2.1494140625","2.1494140625"
"3000","2.154296875","2.154296875","2.154296875"
"3010","2.1630859375","2.1630859375","2.1630859375"
"3020","2.1416015625","2.1416015625","2.1416015625"
"3030","2.162109375","2.162109375","2.162109375"
"3040","2.15234375","2.15234375","2.15234375"
"3050","2.1435546875","2.1435546875","2.1435546875"
"3060","2.1298828125","2.1298828125","2.1298828125"
"3070","2.1328125","2.1328125","2.1328125"
"3080","2.1318359375","2.1318359375","2.1318359375"
"3090","2.1259765625","2.1259765625","2.1259765625"
"3100","2.130859375","2.130859375","2.130859375"
"3110","2.1376953125","2.1376953125","2.1376953125"
"3120","2.1357421875","2.1357421875","2.1357421875"
"3130","2.134765625","2.134765625","2.134765625"
"3140","2.1455078125","2.1455078125","2.1455078125"
"3150","2.1396484375","2.1396484375","2.1396484375"
"3160","2.1328125","2.1328125","2.1328125"
"3170","2.1337890625","2.1337890625","2.1337890625"
"3180","2.12060546875","2.12060546875","2.12060546875"
"3190","2.12890625","2.12890625","2.12890625"
"3200","2.1005859375","2.1005859375","2.1005859375"
"3210","2.10546875","2.10546875","2.10546875"
"3220","2.1240234375","2.1240234375","2.1240234375"
"3230","2.1123046875","2.1123046875","2.1123046875"
"3240","2.1044921875","2.1044921875","2.1044921875"
"3250","2.103515625","2.103515625","2.103515625"
"3260","2.0986328125","2.0986328125","2.0986328125"
"3270","2.10546875","2.10546875","2.10546875"
"3280","2.1171875","2.1171875","2.1171875"
"3290","2.103515625","2.103515625","2.103515625"
"3300","2.1142578125","2.1142578125","2.1142578125"
"3310","2.095703125","2.095703125","2.095703125"
"3320","2.09765625","2.09765625","2.09765625"
"3330","2.091796875","2.091796875","2.091796875"
"3340","2.0908203125","2.0908203125","2.0908203125"
"3350","2.1044921875","2.1044921875","2.1044921875"
"3360","2.107421875","2.107421875","2.107421875"
"3370","2.107421875","2.107421875","2.107421875"
"3380","2.08251953125","2.08251953125","2.08251953125"
"3390","2.1025390625","2.1025390625","2.1025390625"
"3400","2.07080078125","2.07080078125","2.07080078125"
"3410","2.0888671875","2.0888671875","2.0888671875"
"3420","2.091796875","2.091796875","2.091796875"
"3430","2.09375","2.09375","2.09375"
"3440","2.1005859375","2.1005859375","2.1005859375"
"3450","2.087890625","2.087890625","2.087890625"
"3460","2.1064453125","2.1064453125","2.1064453125"
"3470","2.1162109375","2.1162109375","2.1162109375"
"3480","2.0927734375","2.0927734375","2.0927734375"
"3490","2.0859375","2.0859375","2.0859375"
"3500","2.087890625","2.087890625","2.087890625"
"3510","2.08984375","2.08984375","2.08984375"
"3520","2.0849609375","2.0849609375","2.0849609375"
"3530","2.078125","2.078125","2.078125"
"3540","2.0712890625","2.0712890625","2.0712890625"
"3550","2.0634765625","2.0634765625","2.0634765625"
"3560","2.0751953125","2.0751953125","2.0751953125"
"3570","2.060546875","2.060546875","2.060546875"
"3580","2.0791015625","2.0791015625","2.0791015625"
"3590","2.09765625","2.09765625","2.09765625"
"3600","2.0751953125","2.0751953125","2.0751953125"
"3610","2.07373046875","2.07373046875","2.07373046875"
"3620","2.0654296875","2.0654296875","2.0654296875"
"3630","2.08203125","2.08203125","2.08203125"
"3640","2.0634765625","2.0634765625","2.0634765625"
"3650","2.0576171875","2.0576171875","2.0576171875"
"3660","2.05322265625","2.05322265625","2.05322265625"
"3670","2.06298828125","2.06298828125","2.06298828125"
"3680","2.046875","2.046875","2.046875"
"3690","2.06298828125","2.06298828125","2.06298828125"
"3700","2.076171875","2.076171875","2.076171875"
"3710","2.04833984375","2.04833984375","2.04833984375"
"3720","2.05908203125","2.05908203125","2.05908203125"
"3730","2.05615234375","2.05615234375","2.05615234375"
"3740","2.05224609375","2.05224609375","2.05224609375"
"3750","2.04443359375","2.04443359375","2.04443359375"
"3760","2.06591796875","2.06591796875","2.06591796875"
"3770","2.0595703125","2.0595703125","2.0595703125"
"3780","2.0703125","2.0703125","2.0703125"
"3790","2.06640625","2.06640625","2.06640625"
"3800","2.052734375","2.052734375","2.052734375"
"3810","2.0517578125","2.0517578125","2.0517578125"
"3820","2.05810546875","2.05810546875","2.05810546875"
"3830","2.0380859375","2.0380859375","2.0380859375"
"3840","2.05029296875","2.05029296875","2.05029296875"
"3850","2.03125","2.03125","2.03125"
"3860","2.048828125","2.048828125","2.048828125"
"3870","2.04345703125","2.04345703125","2.04345703125"
"3880","2.03466796875","2.03466796875","2.03466796875"
"3890","2.05810546875","2.05810546875","2.05810546875"
"3900","2.041015625","2.041015625","2.041015625"
"3910","2.021484375","2.021484375","2.021484375"
"3920","2.0419921875","2.0419921875","2.0419921875"
"3930","2.03369140625","2.03369140625","2.03369140625"
"3940","2.05224609375","2.05224609375","2.05224609375"
"3950","2.037109375","2.037109375","2.037109375"
"3960","2.03271484375","2.03271484375","2.03271484375"
"3970","2.03759765625","2.03759765625","2.03759765625"
"3980","2.03076171875","2.03076171875","2.03076171875"
"3990","2.02587890625","2.02587890625","2.02587890625"
"4000","2.03564453125","2.03564453125","2.03564453125"
"4010","2.00537109375","2.00537109375","2.00537109375"
"4020","2.02197265625","2.02197265625","2.02197265625"
"4030","2.029296875","2.029296875","2.029296875"
"4040","2.03564453125","2.03564453125","2.03564453125"
"4050","2.033203125","2.033203125","2.033203125"
"4060","2.0048828125","2.0048828125","2.0048828125"
"4070","2.00927734375","2.00927734375","2.00927734375"
"4080","2.01953125","2.01953125","2.01953125"
"4090","2.0263671875","2.0263671875","2.0263671875"
"4100","2.04296875","2.04296875","2.04296875"
"4110","2.03271484375","2.03271484375","2.03271484375"
"4120","2.02783203125","2.02783203125","2.02783203125"
"4130","2.0234375","2.0234375","2.0234375"
"4140","2.00390625","2.00390625","2.00390625"
"4150","2.02490234375","2.02490234375","2.02490234375"
"4160","2.021484375","2.021484375","2.021484375"
"4170","1.99853515625","1.99853515625","1.99853515625"
"4180","2.0029296875","2.0029296875","2.0029296875"
"4190","2.01513671875","2.01513671875","2.01513671875"
"4200","2.00341796875","2.00341796875","2.00341796875"
"4210","2.01220703125","2.01220703125","2.01220703125"
"4220","1.99755859375","1.99755859375","1.99755859375"
"4230","2","2","2"
"4240","1.98876953125","1.98876953125","1.98876953125"
"4250","2.00439453125","2.00439453125","2.00439453125"
"4260","1.99267578125","1.99267578125","1.99267578125"
"4270","2.00927734375","2.00927734375","2.00927734375"
"4280","2.0107421875","2.0107421875","2.0107421875"
"4290","1.99169921875","1.99169921875","1.99169921875"
"4300","1.98876953125","1.98876953125","1.98876953125"
"4310","2.001953125","2.001953125","2.001953125"
"4320","2.01025390625","2.01025390625","2.01025390625"
"4330","1.99267578125","1.99267578125","1.99267578125"
"4340","2.0068359375","2.0068359375","2.0068359375"
"4350","1.97998046875","1.97998046875","1.97998046875"
"4360","1.99951171875","1.99951171875","1.99951171875"
"4370","1.9931640625","1.9931640625","1.9931640625"
"4380","1.99755859375","1.99755859375","1.99755859375"
"4390","2.00048828125","2.00048828125","2.00048828125"
"4400","1.99072265625","1.99072265625","1.99072265625"
"4410","2.00341796875","2.00341796875","2.00341796875"
"4420","2.01171875","2.01171875","2.01171875"
"4430","2.001953125","2.001953125","2.001953125"
"4440","1.99267578125","1.99267578125","1.99267578125"
"4450","1.9951171875","1.9951171875","1.9951171875"
"4460","1.998046875","1.998046875","1.998046875"
"4470","1.99560546875","1.99560546875","1.99560546875"
"4480","1.99267578125","1.99267578125","1.99267578125"
"4490","1.99560546875","1.99560546875","1.99560546875"
"4500","2.00732421875","2.00732421875","2.00732421875"
"4510","1.98681640625","1.98681640625","1.98681640625"
"4520","1.99462890625","1.99462890625","1.99462890625"
"4530","2.0009765625","2.0009765625","2.0009765625"
"4540","1.97509765625","1.97509765625","1.97509765625"
"4550","1.998046875","1.998046875","1.998046875"
"4560","1.970703125","1.970703125","1.970703125"
"4570","2.01171875","2.01171875","2.01171875"
"4580","1.9765625","1.9765625","1.9765625"
"4590","1.9912109375","1.9912109375","1.9912109375"
"4600","1.9736328125","1.9736328125","1.9736328125"
"4610","1.96875","1.96875","1.96875"
"4620","1.95849609375","1.95849609375","1.95849609375"
"4630","1.97314453125","1.97314453125","1.97314453125"
"4640","1.9619140625","1.9619140625","1.9619140625"
"4650","1.96630859375","1.96630859375","1.96630859375"
"4660","1.98974609375","1.98974609375","1.98974609375"
"4670","1.962890625","1.962890625","1.962890625"
"4680","1.98095703125","1.98095703125","1.98095703125"
"4690","1.9560546875","1.9560546875","1.9560546875"
"4700","1.9794921875","1.9794921875","1.9794921875"
"4710","1.97314453125","1.97314453125","1.97314453125"
"4720","1.95458984375","1.95458984375","1.95458984375"
"4730","1.96142578125","1.96142578125","1.96142578125"
"4740","1.966796875","1.966796875","1.966796875"
"4750","1.953125","1.953125","1.953125"
"4760","1.9521484375","1.9521484375","1.9521484375"
"4770","1.96630859375","1.96630859375","1.96630859375"
"4780","1.96630859375","1.96630859375","1.96630859375"
"4790","1.98486328125","1.98486328125","1.98486328125"
"4800","1.95947265625","1.95947265625","1.95947265625"
"4810","1.96533203125","1.96533203125","1.96533203125"
"4820","1.95849609375","1.95849609375","1.95849609375"
"4830","1.9619140625","1.9619140625","1.9619140625"
"4840","1.98876953125","1.98876953125","1.98876953125"
"4850","1.9658203125","1.9658203125","1.9658203125"
"4860","1.95654296875","1.95654296875","1.95654296875"
"4870","1.95751953125","1.95751953125","1.95751953125"
"4880","1.955078125","1.955078125","1.955078125"
"4890","1.9658203125","1.9658203125","1.9658203125"
"4900","1.9736328125","1.9736328125","1.9736328125"
"4910","1.95947265625","1.95947265625","1.95947265625"
"4920","1.9521484375","1.9521484375","1.9521484375"
"4930","1.9423828125","1.9423828125","1.9423828125"
"4940","1.97705078125","1.97705078125","1.97705078125"
"4950","1.94921875","1.94921875","1.94921875"
"4960","1.94580078125","1.94580078125","1.94580078125"
"4970","1.9375","1.9375","1.9375"
"4980","1.94873046875","1.94873046875","1.94873046875"
"4990","1.94873046875","1.94873046875","1.94873046875"
"5000","1.96142578125","1.96142578125","1.96142578125"
"5010","1.9423828125","1.9423828125","1.9423828125"
"5020","1.97509765625","1.97509765625","1.97509765625"
"5030","1.9599609375","1.9599609375","1.9599609375"
"5040","1.9638671875","1.9638671875","1.9638671875"
"5050","1.9521484375","1.9521484375","1.9521484375"
"5060","1.9482421875","1.9482421875","1.9482421875"
"5070","1.9521484375","1.9521484375","1.9521484375"
"5080","1.93017578125","1.93017578125","1.93017578125"
"5090","1.96337890625","1.96337890625","1.96337890625"
"5100","1.92919921875","1.92919921875","1.92919921875"
"5110","1.95849609375","1.95849609375","1.95849609375"
"5120","1.9345703125","1.9345703125","1.9345703125"
"5130","1.9287109375","1.9287109375","1.9287109375"
"5140","1.9365234375","1.9365234375","1.9365234375"
"5150","1.97509765625","1.97509765625","1.97509765625"
"5160","1.94140625","1.94140625","1.94140625"
"5170","1.95068359375","1.95068359375","1.95068359375"
"5180","1.91943359375","1.91943359375","1.91943359375"
"5190","1.95654296875","1.95654296875","1.95654296875"
"5200","1.939453125","1.939453125","1.939453125"
"5210","1.9501953125","1.9501953125","1.9501953125"
"5220","1.9306640625","1.9306640625","1.9306640625"
"5230","1.93505859375","1.93505859375","1.93505859375"
"5240","1.9248046875","1.9248046875","1.9248046875"
"5250","1.9423828125","1.9423828125","1.9423828125"
"5260","1.93017578125","1.93017578125","1.93017578125"
"5270","1.9345703125","1.9345703125","1.9345703125"
"5280","1.919921875","1.919921875","1.919921875"
"5290","1.92529296875","1.92529296875","1.92529296875"
"5300","1.9345703125","1.9345703125","1.9345703125"
"5310","1.92431640625","1.92431640625","1.92431640625"
"5320","1.92626953125","1.92626953125","1.92626953125"
"5330","1.9091796875","1.9091796875","1.9091796875"
"5340","1.9267578125","1.9267578125","1.9267578125"
"5350","1.92919921875","1.92919921875","1.92919921875"
"5360","1.93701171875","1.93701171875","1.93701171875"
"5370","1.912109375","1.912109375","1.912109375"
"5380","1.91943359375","1.91943359375","1.91943359375"
"5390","1.93359375","1.93359375","1.93359375"
"5400","1.9150390625","1.9150390625","1.9150390625"
"5410","1.9228515625","1.9228515625","1.9228515625"
"5420","1.9150390625","1.9150390625","1.9150390625"
"5430","1.9267578125","1.9267578125","1.9267578125"
"5440","1.9248046875","1.9248046875","1.9248046875"
"5450","1.9208984375","1.9208984375","1.9208984375"
"5460","1.93115234375","1.93115234375","1.93115234375"
"5470","1.904296875","1.904296875","1.904296875"
"5480","1.9228515625","1.9228515625","1.9228515625"
"5490","1.92724609375","1.92724609375","1.92724609375"
"5500","1.9150390625","1.9150390625","1.9150390625"
"5510","1.8994140625","1.8994140625","1.8994140625"
"5520","1.9248046875","1.9248046875","1.9248046875"
"5530","1.93310546875","1.93310546875","1.93310546875"
"5540","1.90771484375","1.90771484375","1.90771484375"
"5550","1.92578125","1.92578125","1.92578125"
"5560","1.89794921875","1.89794921875","1.89794921875"
"5570","1.9150390625","1.9150390625","1.9150390625"
"5580","1.9306640625","1.9306640625","1.9306640625"
"5590","1.8916015625","1.8916015625","1.8916015625"
"5600","1.90966796875","1.90966796875","1.90966796875"
"5610","1.91943359375","1.91943359375","1.91943359375"
"5620","1.90576171875","1.90576171875","1.90576171875"
"5630","1.912109375","1.912109375","1.912109375"
