"Step","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss__MIN","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss__MAX"
"650","2.9228515625","2.9228515625","2.9228515625"
"660","2.9306640625","2.9306640625","2.9306640625"
"670","2.9365234375","2.9365234375","2.9365234375"
"680","2.939453125","2.939453125","2.939453125"
"690","2.9169921875","2.9169921875","2.9169921875"
"700","2.904296875","2.904296875","2.904296875"
"710","2.892578125","2.892578125","2.892578125"
"720","2.8837890625","2.8837890625","2.8837890625"
"730","2.896484375","2.896484375","2.896484375"
"740","2.8837890625","2.8837890625","2.8837890625"
"750","2.875","2.875","2.875"
"760","2.880859375","2.880859375","2.880859375"
"770","2.8564453125","2.8564453125","2.8564453125"
"780","2.8564453125","2.8564453125","2.8564453125"
"790","2.849609375","2.849609375","2.849609375"
"800","2.849609375","2.849609375","2.849609375"
"810","2.8330078125","2.8330078125","2.8330078125"
"820","2.8369140625","2.8369140625","2.8369140625"
"830","2.8095703125","2.8095703125","2.8095703125"
"840","2.8212890625","2.8212890625","2.8212890625"
"850","2.8134765625","2.8134765625","2.8134765625"
"860","2.830078125","2.830078125","2.830078125"
"870","2.8095703125","2.8095703125","2.8095703125"
"880","2.814453125","2.814453125","2.814453125"
"890","2.802734375","2.802734375","2.802734375"
"900","2.7958984375","2.7958984375","2.7958984375"
"910","2.791015625","2.791015625","2.791015625"
"920","2.7939453125","2.7939453125","2.7939453125"
"930","2.775390625","2.775390625","2.775390625"
"940","2.779296875","2.779296875","2.779296875"
"950","2.7529296875","2.7529296875","2.7529296875"
"960","2.7822265625","2.7822265625","2.7822265625"
"970","2.7431640625","2.7431640625","2.7431640625"
"980","2.7490234375","2.7490234375","2.7490234375"
"990","2.75390625","2.75390625","2.75390625"
"1000","2.74609375","2.74609375","2.74609375"
"1010","2.75","2.75","2.75"
"1020","2.7314453125","2.7314453125","2.7314453125"
"1030","2.7353515625","2.7353515625","2.7353515625"
"1040","2.73046875","2.73046875","2.73046875"
"1050","2.720703125","2.720703125","2.720703125"
"1060","2.7197265625","2.7197265625","2.7197265625"
"1070","2.70703125","2.70703125","2.70703125"
"1080","2.7041015625","2.7041015625","2.7041015625"
"1090","2.7001953125","2.7001953125","2.7001953125"
"1100","2.6962890625","2.6962890625","2.6962890625"
"1110","2.68359375","2.68359375","2.68359375"
"1120","2.6787109375","2.6787109375","2.6787109375"
"1130","2.689453125","2.689453125","2.689453125"
"1140","2.6708984375","2.6708984375","2.6708984375"
"1150","2.69140625","2.69140625","2.69140625"
"1160","2.6943359375","2.6943359375","2.6943359375"
"1170","2.6669921875","2.6669921875","2.6669921875"
"1180","2.6630859375","2.6630859375","2.6630859375"
"1190","2.65625","2.65625","2.65625"
"1200","2.64453125","2.64453125","2.64453125"
"1210","2.654296875","2.654296875","2.654296875"
"1220","2.654296875","2.654296875","2.654296875"
"1230","2.646484375","2.646484375","2.646484375"
"1240","2.6220703125","2.6220703125","2.6220703125"
"1250","2.6513671875","2.6513671875","2.6513671875"
"1260","2.640625","2.640625","2.640625"
"1270","2.6357421875","2.6357421875","2.6357421875"
"1280","2.6396484375","2.6396484375","2.6396484375"
"1290","2.611328125","2.611328125","2.611328125"
"1300","2.611328125","2.611328125","2.611328125"
"1310","2.6005859375","2.6005859375","2.6005859375"
"1320","2.6064453125","2.6064453125","2.6064453125"
"1330","2.6181640625","2.6181640625","2.6181640625"
"1340","2.6279296875","2.6279296875","2.6279296875"
"1350","2.5947265625","2.5947265625","2.5947265625"
"1360","2.611328125","2.611328125","2.611328125"
"1370","2.583984375","2.583984375","2.583984375"
"1380","2.6142578125","2.6142578125","2.6142578125"
"1390","2.5693359375","2.5693359375","2.5693359375"
"1400","2.5751953125","2.5751953125","2.5751953125"
"1410","2.5673828125","2.5673828125","2.5673828125"
"1420","2.5732421875","2.5732421875","2.5732421875"
"1430","2.5654296875","2.5654296875","2.5654296875"
"1440","2.5712890625","2.5712890625","2.5712890625"
"1450","2.5576171875","2.5576171875","2.5576171875"
"1460","2.5908203125","2.5908203125","2.5908203125"
"1470","2.55859375","2.55859375","2.55859375"
"1480","2.564453125","2.564453125","2.564453125"
"1490","2.572265625","2.572265625","2.572265625"
"1500","2.55859375","2.55859375","2.55859375"
"1510","2.552734375","2.552734375","2.552734375"
"1520","2.560546875","2.560546875","2.560546875"
"1530","2.55078125","2.55078125","2.55078125"
"1540","2.5361328125","2.5361328125","2.5361328125"
"1550","2.560546875","2.560546875","2.560546875"
"1560","2.5361328125","2.5361328125","2.5361328125"
"1570","2.537109375","2.537109375","2.537109375"
"1580","2.5302734375","2.5302734375","2.5302734375"
"1590","2.5458984375","2.5458984375","2.5458984375"
"1600","2.5234375","2.5234375","2.5234375"
"1610","2.51953125","2.51953125","2.51953125"
"1620","2.5322265625","2.5322265625","2.5322265625"
"1630","2.5244140625","2.5244140625","2.5244140625"
"1640","2.501953125","2.501953125","2.501953125"
"1650","2.533203125","2.533203125","2.533203125"
"1660","2.5244140625","2.5244140625","2.5244140625"
"1670","2.5068359375","2.5068359375","2.5068359375"
"1680","2.5107421875","2.5107421875","2.5107421875"
"1690","2.5224609375","2.5224609375","2.5224609375"
"1700","2.4853515625","2.4853515625","2.4853515625"
"1710","2.494140625","2.494140625","2.494140625"
"1720","2.5009765625","2.5009765625","2.5009765625"
"1730","2.482421875","2.482421875","2.482421875"
"1740","2.4892578125","2.4892578125","2.4892578125"
"1750","2.4892578125","2.4892578125","2.4892578125"
"1760","2.4833984375","2.4833984375","2.4833984375"
"1770","2.474609375","2.474609375","2.474609375"
"1780","2.4833984375","2.4833984375","2.4833984375"
"1790","2.4736328125","2.4736328125","2.4736328125"
"1800","2.4833984375","2.4833984375","2.4833984375"
"1810","2.4716796875","2.4716796875","2.4716796875"
"1820","2.4716796875","2.4716796875","2.4716796875"
"1830","2.4609375","2.4609375","2.4609375"
"1840","2.474609375","2.474609375","2.474609375"
"1850","2.466796875","2.466796875","2.466796875"
"1860","2.462890625","2.462890625","2.462890625"
"1870","2.4638671875","2.4638671875","2.4638671875"
"1880","2.4736328125","2.4736328125","2.4736328125"
"1890","2.4462890625","2.4462890625","2.4462890625"
"1900","2.4365234375","2.4365234375","2.4365234375"
"1910","2.447265625","2.447265625","2.447265625"
"1920","2.451171875","2.451171875","2.451171875"
"1930","2.47265625","2.47265625","2.47265625"
"1940","2.4404296875","2.4404296875","2.4404296875"
"1950","2.4375","2.4375","2.4375"
"1960","2.443359375","2.443359375","2.443359375"
"1970","2.4609375","2.4609375","2.4609375"
"1980","2.4482421875","2.4482421875","2.4482421875"
"1990","2.4189453125","2.4189453125","2.4189453125"
"2000","2.4228515625","2.4228515625","2.4228515625"
"2010","2.4208984375","2.4208984375","2.4208984375"
"2020","2.4404296875","2.4404296875","2.4404296875"
"2030","2.4091796875","2.4091796875","2.4091796875"
"2040","2.4365234375","2.4365234375","2.4365234375"
"2050","2.42578125","2.42578125","2.42578125"
"2060","2.4033203125","2.4033203125","2.4033203125"
"2070","2.4150390625","2.4150390625","2.4150390625"
"2080","2.40234375","2.40234375","2.40234375"
"2090","2.400390625","2.400390625","2.400390625"
"2100","2.4140625","2.4140625","2.4140625"
"2110","2.421875","2.421875","2.421875"
"2120","2.40625","2.40625","2.40625"
"2130","2.404296875","2.404296875","2.404296875"
"2140","2.3896484375","2.3896484375","2.3896484375"
"2150","2.3896484375","2.3896484375","2.3896484375"
"2160","2.3955078125","2.3955078125","2.3955078125"
"2170","2.375","2.375","2.375"
"2180","2.3837890625","2.3837890625","2.3837890625"
"2190","2.3974609375","2.3974609375","2.3974609375"
"2200","2.3857421875","2.3857421875","2.3857421875"
"2210","2.3984375","2.3984375","2.3984375"
"2220","2.37890625","2.37890625","2.37890625"
"2230","2.3896484375","2.3896484375","2.3896484375"
"2240","2.375","2.375","2.375"
"2250","2.37890625","2.37890625","2.37890625"
"2260","2.3740234375","2.3740234375","2.3740234375"
"2270","2.3505859375","2.3505859375","2.3505859375"
"2280","2.369140625","2.369140625","2.369140625"
"2290","2.3642578125","2.3642578125","2.3642578125"
"2300","2.361328125","2.361328125","2.361328125"
"2310","2.3857421875","2.3857421875","2.3857421875"
"2320","2.3525390625","2.3525390625","2.3525390625"
"2330","2.361328125","2.361328125","2.361328125"
"2340","2.3330078125","2.3330078125","2.3330078125"
"2350","2.357421875","2.357421875","2.357421875"
"2360","2.3505859375","2.3505859375","2.3505859375"
"2370","2.3505859375","2.3505859375","2.3505859375"
"2380","2.341796875","2.341796875","2.341796875"
"2390","2.353515625","2.353515625","2.353515625"
"2400","2.3232421875","2.3232421875","2.3232421875"
"2410","2.34375","2.34375","2.34375"
"2420","2.3369140625","2.3369140625","2.3369140625"
"2430","2.359375","2.359375","2.359375"
"2440","2.3544921875","2.3544921875","2.3544921875"
"2450","2.3173828125","2.3173828125","2.3173828125"
"2460","2.326171875","2.326171875","2.326171875"
"2470","2.3251953125","2.3251953125","2.3251953125"
"2480","2.3427734375","2.3427734375","2.3427734375"
"2490","2.341796875","2.341796875","2.341796875"
"2500","2.3271484375","2.3271484375","2.3271484375"
"2510","2.306640625","2.306640625","2.306640625"
"2520","2.3271484375","2.3271484375","2.3271484375"
"2530","2.32421875","2.32421875","2.32421875"
"2540","2.333984375","2.333984375","2.333984375"
"2550","2.318359375","2.318359375","2.318359375"
"2560","2.3271484375","2.3271484375","2.3271484375"
"2570","2.3349609375","2.3349609375","2.3349609375"
"2580","2.306640625","2.306640625","2.306640625"
"2590","2.3017578125","2.3017578125","2.3017578125"
"2600","2.296875","2.296875","2.296875"
"2610","2.3125","2.3125","2.3125"
"2620","2.2890625","2.2890625","2.2890625"
"2630","2.3115234375","2.3115234375","2.3115234375"
"2640","2.3310546875","2.3310546875","2.3310546875"
"2650","2.29296875","2.29296875","2.29296875"
"2660","2.30078125","2.30078125","2.30078125"
"2670","2.3173828125","2.3173828125","2.3173828125"
"2680","2.302734375","2.302734375","2.302734375"
"2690","2.2880859375","2.2880859375","2.2880859375"
"2700","2.3056640625","2.3056640625","2.3056640625"
"2710","2.283203125","2.283203125","2.283203125"
"2720","2.2802734375","2.2802734375","2.2802734375"
"2730","2.283203125","2.283203125","2.283203125"
"2740","2.2958984375","2.2958984375","2.2958984375"
"2750","2.2958984375","2.2958984375","2.2958984375"
"2760","2.2763671875","2.2763671875","2.2763671875"
"2770","2.271484375","2.271484375","2.271484375"
"2780","2.279296875","2.279296875","2.279296875"
"2790","2.2890625","2.2890625","2.2890625"
"2800","2.2841796875","2.2841796875","2.2841796875"
"2810","2.2939453125","2.2939453125","2.2939453125"
"2820","2.263671875","2.263671875","2.263671875"
"2830","2.2685546875","2.2685546875","2.2685546875"
"2840","2.271484375","2.271484375","2.271484375"
"2850","2.2734375","2.2734375","2.2734375"
"2860","2.2587890625","2.2587890625","2.2587890625"
"2870","2.2529296875","2.2529296875","2.2529296875"
"2880","2.2734375","2.2734375","2.2734375"
"2890","2.2822265625","2.2822265625","2.2822265625"
"2900","2.25","2.25","2.25"
"2910","2.248046875","2.248046875","2.248046875"
"2920","2.240234375","2.240234375","2.240234375"
"2930","2.26171875","2.26171875","2.26171875"
"2940","2.2431640625","2.2431640625","2.2431640625"
"2950","2.255859375","2.255859375","2.255859375"
"2960","2.2421875","2.2421875","2.2421875"
"2970","2.2353515625","2.2353515625","2.2353515625"
"2980","2.2255859375","2.2255859375","2.2255859375"
"2990","2.248046875","2.248046875","2.248046875"
"3000","2.24609375","2.24609375","2.24609375"
"3010","2.2451171875","2.2451171875","2.2451171875"
"3020","2.2333984375","2.2333984375","2.2333984375"
"3030","2.2587890625","2.2587890625","2.2587890625"
"3040","2.236328125","2.236328125","2.236328125"
"3050","2.2412109375","2.2412109375","2.2412109375"
"3060","2.212890625","2.212890625","2.212890625"
"3070","2.2294921875","2.2294921875","2.2294921875"
"3080","2.2236328125","2.2236328125","2.2236328125"
"3090","2.212890625","2.212890625","2.212890625"
"3100","2.216796875","2.216796875","2.216796875"
"3110","2.2177734375","2.2177734375","2.2177734375"
"3120","2.2138671875","2.2138671875","2.2138671875"
"3130","2.2197265625","2.2197265625","2.2197265625"
"3140","2.2255859375","2.2255859375","2.2255859375"
"3150","2.2314453125","2.2314453125","2.2314453125"
"3160","2.2265625","2.2265625","2.2265625"
"3170","2.2119140625","2.2119140625","2.2119140625"
"3180","2.201171875","2.201171875","2.201171875"
"3190","2.21484375","2.21484375","2.21484375"
"3200","2.1875","2.1875","2.1875"
"3210","2.1904296875","2.1904296875","2.1904296875"
"3220","2.205078125","2.205078125","2.205078125"
"3230","2.19921875","2.19921875","2.19921875"
"3240","2.1962890625","2.1962890625","2.1962890625"
"3250","2.1943359375","2.1943359375","2.1943359375"
"3260","2.1826171875","2.1826171875","2.1826171875"
"3270","2.1865234375","2.1865234375","2.1865234375"
"3280","2.203125","2.203125","2.203125"
"3290","2.1845703125","2.1845703125","2.1845703125"
"3300","2.203125","2.203125","2.203125"
"3310","2.1767578125","2.1767578125","2.1767578125"
"3320","2.1708984375","2.1708984375","2.1708984375"
"3330","2.1787109375","2.1787109375","2.1787109375"
"3340","2.1767578125","2.1767578125","2.1767578125"
"3350","2.1904296875","2.1904296875","2.1904296875"
"3360","2.1884765625","2.1884765625","2.1884765625"
"3370","2.1875","2.1875","2.1875"
"3380","2.166015625","2.166015625","2.166015625"
"3390","2.1884765625","2.1884765625","2.1884765625"
"3400","2.1552734375","2.1552734375","2.1552734375"
"3410","2.169921875","2.169921875","2.169921875"
"3420","2.1767578125","2.1767578125","2.1767578125"
"3430","2.1728515625","2.1728515625","2.1728515625"
"3440","2.1796875","2.1796875","2.1796875"
"3450","2.169921875","2.169921875","2.169921875"
"3460","2.1787109375","2.1787109375","2.1787109375"
"3470","2.1982421875","2.1982421875","2.1982421875"
"3480","2.171875","2.171875","2.171875"
"3490","2.1689453125","2.1689453125","2.1689453125"
"3500","2.1689453125","2.1689453125","2.1689453125"
"3510","2.162109375","2.162109375","2.162109375"
"3520","2.1689453125","2.1689453125","2.1689453125"
"3530","2.15625","2.15625","2.15625"
"3540","2.150390625","2.150390625","2.150390625"
"3550","2.1416015625","2.1416015625","2.1416015625"
"3560","2.1572265625","2.1572265625","2.1572265625"
"3570","2.142578125","2.142578125","2.142578125"
"3580","2.1533203125","2.1533203125","2.1533203125"
"3590","2.177734375","2.177734375","2.177734375"
"3600","2.15234375","2.15234375","2.15234375"
"3610","2.1484375","2.1484375","2.1484375"
"3620","2.1455078125","2.1455078125","2.1455078125"
"3630","2.158203125","2.158203125","2.158203125"
"3640","2.146484375","2.146484375","2.146484375"
"3650","2.1416015625","2.1416015625","2.1416015625"
"3660","2.130859375","2.130859375","2.130859375"
"3670","2.1318359375","2.1318359375","2.1318359375"
"3680","2.1259765625","2.1259765625","2.1259765625"
"3690","2.1396484375","2.1396484375","2.1396484375"
"3700","2.154296875","2.154296875","2.154296875"
"3710","2.12109375","2.12109375","2.12109375"
"3720","2.1328125","2.1328125","2.1328125"
"3730","2.1318359375","2.1318359375","2.1318359375"
"3740","2.1279296875","2.1279296875","2.1279296875"
"3750","2.1220703125","2.1220703125","2.1220703125"
"3760","2.1416015625","2.1416015625","2.1416015625"
"3770","2.1357421875","2.1357421875","2.1357421875"
"3780","2.140625","2.140625","2.140625"
"3790","2.1357421875","2.1357421875","2.1357421875"
"3800","2.126953125","2.126953125","2.126953125"
"3810","2.126953125","2.126953125","2.126953125"
"3820","2.1318359375","2.1318359375","2.1318359375"
"3830","2.10888671875","2.10888671875","2.10888671875"
"3840","2.1279296875","2.1279296875","2.1279296875"
"3850","2.1083984375","2.1083984375","2.1083984375"
"3860","2.12890625","2.12890625","2.12890625"
"3870","2.125","2.125","2.125"
"3880","2.1142578125","2.1142578125","2.1142578125"
"3890","2.1376953125","2.1376953125","2.1376953125"
"3900","2.1220703125","2.1220703125","2.1220703125"
"3910","2.099609375","2.099609375","2.099609375"
"3920","2.1181640625","2.1181640625","2.1181640625"
"3930","2.1044921875","2.1044921875","2.1044921875"
"3940","2.125","2.125","2.125"
"3950","2.111328125","2.111328125","2.111328125"
"3960","2.1083984375","2.1083984375","2.1083984375"
"3970","2.1142578125","2.1142578125","2.1142578125"
"3980","2.1044921875","2.1044921875","2.1044921875"
"3990","2.1015625","2.1015625","2.1015625"
"4000","2.1083984375","2.1083984375","2.1083984375"
"4010","2.0791015625","2.0791015625","2.0791015625"
"4020","2.091796875","2.091796875","2.091796875"
"4030","2.1005859375","2.1005859375","2.1005859375"
"4040","2.1064453125","2.1064453125","2.1064453125"
"4050","2.103515625","2.103515625","2.103515625"
"4060","2.08056640625","2.08056640625","2.08056640625"
"4070","2.0810546875","2.0810546875","2.0810546875"
"4080","2.0869140625","2.0869140625","2.0869140625"
"4090","2.09765625","2.09765625","2.09765625"
"4100","2.11328125","2.11328125","2.11328125"
"4110","2.109375","2.109375","2.109375"
"4120","2.1064453125","2.1064453125","2.1064453125"
"4130","2.0888671875","2.0888671875","2.0888671875"
"4140","2.078125","2.078125","2.078125"
"4150","2.09423828125","2.09423828125","2.09423828125"
"4160","2.095703125","2.095703125","2.095703125"
"4170","2.06982421875","2.06982421875","2.06982421875"
"4180","2.0732421875","2.0732421875","2.0732421875"
"4190","2.0888671875","2.0888671875","2.0888671875"
"4200","2.0810546875","2.0810546875","2.0810546875"
"4210","2.08154296875","2.08154296875","2.08154296875"
"4220","2.06787109375","2.06787109375","2.06787109375"
"4230","2.0751953125","2.0751953125","2.0751953125"
"4240","2.0546875","2.0546875","2.0546875"
"4250","2.076171875","2.076171875","2.076171875"
"4260","2.064453125","2.064453125","2.064453125"
"4270","2.0830078125","2.0830078125","2.0830078125"
"4280","2.080078125","2.080078125","2.080078125"
"4290","2.064453125","2.064453125","2.064453125"
"4300","2.0576171875","2.0576171875","2.0576171875"
"4310","2.0712890625","2.0712890625","2.0712890625"
"4320","2.078125","2.078125","2.078125"
"4330","2.06298828125","2.06298828125","2.06298828125"
"4340","2.08203125","2.08203125","2.08203125"
"4350","2.05322265625","2.05322265625","2.05322265625"
"4360","2.07177734375","2.07177734375","2.07177734375"
"4370","2.06201171875","2.06201171875","2.06201171875"
"4380","2.0654296875","2.0654296875","2.0654296875"
"4390","2.07421875","2.07421875","2.07421875"
"4400","2.0615234375","2.0615234375","2.0615234375"
"4410","2.068359375","2.068359375","2.068359375"
"4420","2.0810546875","2.0810546875","2.0810546875"
"4430","2.07470703125","2.07470703125","2.07470703125"
"4440","2.0615234375","2.0615234375","2.0615234375"
"4450","2.06201171875","2.06201171875","2.06201171875"
"4460","2.0693359375","2.0693359375","2.0693359375"
"4470","2.068359375","2.068359375","2.068359375"
"4480","2.0615234375","2.0615234375","2.0615234375"
"4490","2.06689453125","2.06689453125","2.06689453125"
"4500","2.0751953125","2.0751953125","2.0751953125"
"4510","2.052734375","2.052734375","2.052734375"
"4520","2.07177734375","2.07177734375","2.07177734375"
"4530","2.06640625","2.06640625","2.06640625"
"4540","2.04248046875","2.04248046875","2.04248046875"
"4550","2.0703125","2.0703125","2.0703125"
"4560","2.041015625","2.041015625","2.041015625"
"4570","2.07666015625","2.07666015625","2.07666015625"
"4580","2.046875","2.046875","2.046875"
"4590","2.0546875","2.0546875","2.0546875"
"4600","2.0400390625","2.0400390625","2.0400390625"
"4610","2.03955078125","2.03955078125","2.03955078125"
"4620","2.02197265625","2.02197265625","2.02197265625"
"4630","2.03271484375","2.03271484375","2.03271484375"
"4640","2.0380859375","2.0380859375","2.0380859375"
"4650","2.03369140625","2.03369140625","2.03369140625"
"4660","2.0517578125","2.0517578125","2.0517578125"
"4670","2.03271484375","2.03271484375","2.03271484375"
"4680","2.04736328125","2.04736328125","2.04736328125"
"4690","2.02880859375","2.02880859375","2.02880859375"
"4700","2.05029296875","2.05029296875","2.05029296875"
"4710","2.0380859375","2.0380859375","2.0380859375"
"4720","2.02001953125","2.02001953125","2.02001953125"
"4730","2.03125","2.03125","2.03125"
"4740","2.0283203125","2.0283203125","2.0283203125"
"4750","2.02392578125","2.02392578125","2.02392578125"
"4760","2.0166015625","2.0166015625","2.0166015625"
"4770","2.03271484375","2.03271484375","2.03271484375"
"4780","2.0361328125","2.0361328125","2.0361328125"
"4790","2.04541015625","2.04541015625","2.04541015625"
"4800","2.033203125","2.033203125","2.033203125"
"4810","2.029296875","2.029296875","2.029296875"
"4820","2.0263671875","2.0263671875","2.0263671875"
"4830","2.0263671875","2.0263671875","2.0263671875"
"4840","2.05126953125","2.05126953125","2.05126953125"
"4850","2.03076171875","2.03076171875","2.03076171875"
"4860","2.02685546875","2.02685546875","2.02685546875"
"4870","2.02197265625","2.02197265625","2.02197265625"
"4880","2.02099609375","2.02099609375","2.02099609375"
"4890","2.029296875","2.029296875","2.029296875"
"4900","2.041015625","2.041015625","2.041015625"
"4910","2.033203125","2.033203125","2.033203125"
"4920","2.01611328125","2.01611328125","2.01611328125"
"4930","2.0087890625","2.0087890625","2.0087890625"
"4940","2.04345703125","2.04345703125","2.04345703125"
"4950","2.01220703125","2.01220703125","2.01220703125"
"4960","2.0146484375","2.0146484375","2.0146484375"
"4970","1.99951171875","1.99951171875","1.99951171875"
"4980","2.0146484375","2.0146484375","2.0146484375"
"4990","2.01806640625","2.01806640625","2.01806640625"
"5000","2.03515625","2.03515625","2.03515625"
"5010","2.005859375","2.005859375","2.005859375"
"5020","2.0380859375","2.0380859375","2.0380859375"
"5030","2.01953125","2.01953125","2.01953125"
"5040","2.02587890625","2.02587890625","2.02587890625"
"5050","2.01611328125","2.01611328125","2.01611328125"
"5060","2.0078125","2.0078125","2.0078125"
"5070","2.01171875","2.01171875","2.01171875"
"5080","1.99951171875","1.99951171875","1.99951171875"
"5090","2.02734375","2.02734375","2.02734375"
"5100","1.99072265625","1.99072265625","1.99072265625"
"5110","2.01806640625","2.01806640625","2.01806640625"
"5120","1.9951171875","1.9951171875","1.9951171875"
"5130","1.990234375","1.990234375","1.990234375"
"5140","1.99853515625","1.99853515625","1.99853515625"
"5150","2.03515625","2.03515625","2.03515625"
"5160","2.005859375","2.005859375","2.005859375"
"5170","2.009765625","2.009765625","2.009765625"
"5180","1.9833984375","1.9833984375","1.9833984375"
"5190","2.01953125","2.01953125","2.01953125"
"5200","1.994140625","1.994140625","1.994140625"
"5210","2.015625","2.015625","2.015625"
"5220","1.99169921875","1.99169921875","1.99169921875"
"5230","2","2","2"
"5240","1.986328125","1.986328125","1.986328125"
"5250","2.00830078125","2.00830078125","2.00830078125"
"5260","1.9931640625","1.9931640625","1.9931640625"
"5270","1.99267578125","1.99267578125","1.99267578125"
"5280","1.984375","1.984375","1.984375"
"5290","1.9873046875","1.9873046875","1.9873046875"
"5300","2","2","2"
"5310","1.98876953125","1.98876953125","1.98876953125"
"5320","1.98681640625","1.98681640625","1.98681640625"
"5330","1.96875","1.96875","1.96875"
"5340","1.99072265625","1.99072265625","1.99072265625"
"5350","1.99072265625","1.99072265625","1.99072265625"
"5360","2.00634765625","2.00634765625","2.00634765625"
"5370","1.9716796875","1.9716796875","1.9716796875"
"5380","1.98388671875","1.98388671875","1.98388671875"
"5390","1.99462890625","1.99462890625","1.99462890625"
"5400","1.9765625","1.9765625","1.9765625"
"5410","1.98779296875","1.98779296875","1.98779296875"
"5420","1.9794921875","1.9794921875","1.9794921875"
"5430","1.98779296875","1.98779296875","1.98779296875"
"5440","1.98583984375","1.98583984375","1.98583984375"
"5450","1.98681640625","1.98681640625","1.98681640625"
"5460","1.99755859375","1.99755859375","1.99755859375"
"5470","1.96826171875","1.96826171875","1.96826171875"
"5480","1.986328125","1.986328125","1.986328125"
"5490","1.98876953125","1.98876953125","1.98876953125"
"5500","1.98095703125","1.98095703125","1.98095703125"
"5510","1.9697265625","1.9697265625","1.9697265625"
"5520","1.98486328125","1.98486328125","1.98486328125"
"5530","1.98876953125","1.98876953125","1.98876953125"
"5540","1.97314453125","1.97314453125","1.97314453125"
"5550","1.98486328125","1.98486328125","1.98486328125"
"5560","1.958984375","1.958984375","1.958984375"
"5570","1.97509765625","1.97509765625","1.97509765625"
"5580","1.98876953125","1.98876953125","1.98876953125"
"5590","1.9541015625","1.9541015625","1.9541015625"
"5600","1.9658203125","1.9658203125","1.9658203125"
"5610","1.98046875","1.98046875","1.98046875"
"5620","1.9658203125","1.9658203125","1.9658203125"
"5630","1.97607421875","1.97607421875","1.97607421875"
"5640","1.9755859375","1.9755859375","1.9755859375"
"5650","1.982421875","1.982421875","1.982421875"
"5660","1.96630859375","1.96630859375","1.96630859375"
"5670","1.970703125","1.970703125","1.970703125"
