"Step","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss__MIN","fp6_e3m2_fp6_e3m2 - train/CrossEntropyLoss__MAX"
"970","2.8115234375","2.8115234375","2.8115234375"
"980","2.8271484375","2.8271484375","2.8271484375"
"990","2.82421875","2.82421875","2.82421875"
"1000","2.8212890625","2.8212890625","2.8212890625"
"1010","2.8173828125","2.8173828125","2.8173828125"
"1020","2.802734375","2.802734375","2.802734375"
"1030","2.806640625","2.806640625","2.806640625"
"1040","2.798828125","2.798828125","2.798828125"
"1050","2.794921875","2.794921875","2.794921875"
"1060","2.7958984375","2.7958984375","2.7958984375"
"1070","2.7802734375","2.7802734375","2.7802734375"
"1080","2.7724609375","2.7724609375","2.7724609375"
"1090","2.7705078125","2.7705078125","2.7705078125"
"1100","2.7734375","2.7734375","2.7734375"
"1110","2.7548828125","2.7548828125","2.7548828125"
"1120","2.7509765625","2.7509765625","2.7509765625"
"1130","2.755859375","2.755859375","2.755859375"
"1140","2.7412109375","2.7412109375","2.7412109375"
"1150","2.7626953125","2.7626953125","2.7626953125"
"1160","2.76953125","2.76953125","2.76953125"
"1170","2.7421875","2.7421875","2.7421875"
"1180","2.7353515625","2.7353515625","2.7353515625"
"1190","2.73046875","2.73046875","2.73046875"
"1200","2.71484375","2.71484375","2.71484375"
"1210","2.7265625","2.7265625","2.7265625"
"1220","2.7236328125","2.7236328125","2.7236328125"
"1230","2.720703125","2.720703125","2.720703125"
"1240","2.69921875","2.69921875","2.69921875"
"1250","2.71875","2.71875","2.71875"
"1260","2.7060546875","2.7060546875","2.7060546875"
"1270","2.7138671875","2.7138671875","2.7138671875"
"1280","2.71484375","2.71484375","2.71484375"
"1290","2.6787109375","2.6787109375","2.6787109375"
"1300","2.6845703125","2.6845703125","2.6845703125"
"1310","2.67578125","2.67578125","2.67578125"
"1320","2.67578125","2.67578125","2.67578125"
"1330","2.6904296875","2.6904296875","2.6904296875"
"1340","2.703125","2.703125","2.703125"
"1350","2.669921875","2.669921875","2.669921875"
"1360","2.6826171875","2.6826171875","2.6826171875"
"1370","2.66015625","2.66015625","2.66015625"
"1380","2.685546875","2.685546875","2.685546875"
"1390","2.6484375","2.6484375","2.6484375"
"1400","2.650390625","2.650390625","2.650390625"
"1410","2.6396484375","2.6396484375","2.6396484375"
"1420","2.6533203125","2.6533203125","2.6533203125"
"1430","2.63671875","2.63671875","2.63671875"
"1440","2.646484375","2.646484375","2.646484375"
"1450","2.6318359375","2.6318359375","2.6318359375"
"1460","2.6611328125","2.6611328125","2.6611328125"
"1470","2.6337890625","2.6337890625","2.6337890625"
"1480","2.6328125","2.6328125","2.6328125"
"1490","2.642578125","2.642578125","2.642578125"
"1500","2.6279296875","2.6279296875","2.6279296875"
"1510","2.6240234375","2.6240234375","2.6240234375"
"1520","2.6337890625","2.6337890625","2.6337890625"
"1530","2.62109375","2.62109375","2.62109375"
"1540","2.6123046875","2.6123046875","2.6123046875"
"1550","2.6337890625","2.6337890625","2.6337890625"
"1560","2.607421875","2.607421875","2.607421875"
"1570","2.6064453125","2.6064453125","2.6064453125"
"1580","2.60546875","2.60546875","2.60546875"
"1590","2.61328125","2.61328125","2.61328125"
"1600","2.59765625","2.59765625","2.59765625"
"1610","2.591796875","2.591796875","2.591796875"
"1620","2.5966796875","2.5966796875","2.5966796875"
"1630","2.59765625","2.59765625","2.59765625"
"1640","2.58203125","2.58203125","2.58203125"
"1650","2.591796875","2.591796875","2.591796875"
"1660","2.58984375","2.58984375","2.58984375"
"1670","2.5791015625","2.5791015625","2.5791015625"
"1680","2.583984375","2.583984375","2.583984375"
"1690","2.59375","2.59375","2.59375"
"1700","2.5576171875","2.5576171875","2.5576171875"
"1710","2.560546875","2.560546875","2.560546875"
"1720","2.5732421875","2.5732421875","2.5732421875"
"1730","2.552734375","2.552734375","2.552734375"
"1740","2.55859375","2.55859375","2.55859375"
"1750","2.568359375","2.568359375","2.568359375"
"1760","2.55859375","2.55859375","2.55859375"
"1770","2.5498046875","2.5498046875","2.5498046875"
"1780","2.5546875","2.5546875","2.5546875"
"1790","2.5478515625","2.5478515625","2.5478515625"
"1800","2.5546875","2.5546875","2.5546875"
"1810","2.5419921875","2.5419921875","2.5419921875"
"1820","2.5458984375","2.5458984375","2.5458984375"
"1830","2.529296875","2.529296875","2.529296875"
"1840","2.5458984375","2.5458984375","2.5458984375"
"1850","2.5439453125","2.5439453125","2.5439453125"
"1860","2.5439453125","2.5439453125","2.5439453125"
"1870","2.54296875","2.54296875","2.54296875"
"1880","2.5419921875","2.5419921875","2.5419921875"
"1890","2.517578125","2.517578125","2.517578125"
"1900","2.5068359375","2.5068359375","2.5068359375"
"1910","2.5166015625","2.5166015625","2.5166015625"
"1920","2.517578125","2.517578125","2.517578125"
"1930","2.537109375","2.537109375","2.537109375"
"1940","2.5087890625","2.5087890625","2.5087890625"
"1950","2.5107421875","2.5107421875","2.5107421875"
"1960","2.5224609375","2.5224609375","2.5224609375"
"1970","2.529296875","2.529296875","2.529296875"
"1980","2.5205078125","2.5205078125","2.5205078125"
"1990","2.4951171875","2.4951171875","2.4951171875"
"2000","2.4931640625","2.4931640625","2.4931640625"
"2010","2.4892578125","2.4892578125","2.4892578125"
"2020","2.517578125","2.517578125","2.517578125"
"2030","2.48046875","2.48046875","2.48046875"
"2040","2.501953125","2.501953125","2.501953125"
"2050","2.49609375","2.49609375","2.49609375"
"2060","2.4697265625","2.4697265625","2.4697265625"
"2070","2.4892578125","2.4892578125","2.4892578125"
"2080","2.4814453125","2.4814453125","2.4814453125"
"2090","2.470703125","2.470703125","2.470703125"
"2100","2.482421875","2.482421875","2.482421875"
"2110","2.4951171875","2.4951171875","2.4951171875"
"2120","2.4755859375","2.4755859375","2.4755859375"
"2130","2.4736328125","2.4736328125","2.4736328125"
"2140","2.46484375","2.46484375","2.46484375"
"2150","2.46484375","2.46484375","2.46484375"
"2160","2.46875","2.46875","2.46875"
"2170","2.4482421875","2.4482421875","2.4482421875"
"2180","2.4619140625","2.4619140625","2.4619140625"
"2190","2.466796875","2.466796875","2.466796875"
"2200","2.4501953125","2.4501953125","2.4501953125"
"2210","2.4697265625","2.4697265625","2.4697265625"
"2220","2.44921875","2.44921875","2.44921875"
"2230","2.4541015625","2.4541015625","2.4541015625"
"2240","2.453125","2.453125","2.453125"
"2250","2.451171875","2.451171875","2.451171875"
"2260","2.447265625","2.447265625","2.447265625"
"2270","2.4287109375","2.4287109375","2.4287109375"
"2280","2.447265625","2.447265625","2.447265625"
"2290","2.4453125","2.4453125","2.4453125"
"2300","2.4404296875","2.4404296875","2.4404296875"
"2310","2.4580078125","2.4580078125","2.4580078125"
"2320","2.42578125","2.42578125","2.42578125"
"2330","2.43359375","2.43359375","2.43359375"
"2340","2.40234375","2.40234375","2.40234375"
"2350","2.4306640625","2.4306640625","2.4306640625"
"2360","2.4208984375","2.4208984375","2.4208984375"
"2370","2.421875","2.421875","2.421875"
"2380","2.4111328125","2.4111328125","2.4111328125"
"2390","2.431640625","2.431640625","2.431640625"
"2400","2.3955078125","2.3955078125","2.3955078125"
"2410","2.41796875","2.41796875","2.41796875"
"2420","2.4111328125","2.4111328125","2.4111328125"
"2430","2.4326171875","2.4326171875","2.4326171875"
"2440","2.4306640625","2.4306640625","2.4306640625"
"2450","2.3876953125","2.3876953125","2.3876953125"
"2460","2.3935546875","2.3935546875","2.3935546875"
"2470","2.3916015625","2.3916015625","2.3916015625"
"2480","2.4140625","2.4140625","2.4140625"
"2490","2.4140625","2.4140625","2.4140625"
"2500","2.40234375","2.40234375","2.40234375"
"2510","2.384765625","2.384765625","2.384765625"
"2520","2.40234375","2.40234375","2.40234375"
"2530","2.3994140625","2.3994140625","2.3994140625"
"2540","2.404296875","2.404296875","2.404296875"
"2550","2.392578125","2.392578125","2.392578125"
"2560","2.396484375","2.396484375","2.396484375"
"2570","2.404296875","2.404296875","2.404296875"
"2580","2.3828125","2.3828125","2.3828125"
"2590","2.3779296875","2.3779296875","2.3779296875"
"2600","2.3701171875","2.3701171875","2.3701171875"
"2610","2.390625","2.390625","2.390625"
"2620","2.3642578125","2.3642578125","2.3642578125"
"2630","2.3876953125","2.3876953125","2.3876953125"
"2640","2.4013671875","2.4013671875","2.4013671875"
"2650","2.3701171875","2.3701171875","2.3701171875"
"2660","2.3818359375","2.3818359375","2.3818359375"
"2670","2.3896484375","2.3896484375","2.3896484375"
"2680","2.37109375","2.37109375","2.37109375"
"2690","2.36328125","2.36328125","2.36328125"
"2700","2.376953125","2.376953125","2.376953125"
"2710","2.3603515625","2.3603515625","2.3603515625"
"2720","2.359375","2.359375","2.359375"
"2730","2.3642578125","2.3642578125","2.3642578125"
"2740","2.375","2.375","2.375"
"2750","2.3681640625","2.3681640625","2.3681640625"
"2760","2.34765625","2.34765625","2.34765625"
"2770","2.345703125","2.345703125","2.345703125"
"2780","2.357421875","2.357421875","2.357421875"
"2790","2.369140625","2.369140625","2.369140625"
"2800","2.359375","2.359375","2.359375"
"2810","2.3642578125","2.3642578125","2.3642578125"
"2820","2.3359375","2.3359375","2.3359375"
"2830","2.3427734375","2.3427734375","2.3427734375"
"2840","2.3466796875","2.3466796875","2.3466796875"
"2850","2.3486328125","2.3486328125","2.3486328125"
"2860","2.3388671875","2.3388671875","2.3388671875"
"2870","2.333984375","2.333984375","2.333984375"
"2880","2.3427734375","2.3427734375","2.3427734375"
"2890","2.359375","2.359375","2.359375"
"2900","2.32421875","2.32421875","2.32421875"
"2910","2.326171875","2.326171875","2.326171875"
"2920","2.3203125","2.3203125","2.3203125"
"2930","2.3388671875","2.3388671875","2.3388671875"
"2940","2.322265625","2.322265625","2.322265625"
"2950","2.328125","2.328125","2.328125"
"2960","2.3173828125","2.3173828125","2.3173828125"
"2970","2.3125","2.3125","2.3125"
"2980","2.306640625","2.306640625","2.306640625"
"2990","2.3251953125","2.3251953125","2.3251953125"
"3000","2.322265625","2.322265625","2.322265625"
"3010","2.3291015625","2.3291015625","2.3291015625"
"3020","2.31640625","2.31640625","2.31640625"
"3030","2.3388671875","2.3388671875","2.3388671875"
"3040","2.3134765625","2.3134765625","2.3134765625"
"3050","2.31640625","2.31640625","2.31640625"
"3060","2.2998046875","2.2998046875","2.2998046875"
"3070","2.302734375","2.302734375","2.302734375"
"3080","2.3056640625","2.3056640625","2.3056640625"
"3090","2.296875","2.296875","2.296875"
"3100","2.296875","2.296875","2.296875"
"3110","2.3037109375","2.3037109375","2.3037109375"
"3120","2.302734375","2.302734375","2.302734375"
"3130","2.3046875","2.3046875","2.3046875"
"3140","2.306640625","2.306640625","2.306640625"
"3150","2.3115234375","2.3115234375","2.3115234375"
"3160","2.30078125","2.30078125","2.30078125"
"3170","2.298828125","2.298828125","2.298828125"
"3180","2.2880859375","2.2880859375","2.2880859375"
"3190","2.2919921875","2.2919921875","2.2919921875"
"3200","2.2685546875","2.2685546875","2.2685546875"
"3210","2.27734375","2.27734375","2.27734375"
"3220","2.283203125","2.283203125","2.283203125"
"3230","2.28515625","2.28515625","2.28515625"
"3240","2.2705078125","2.2705078125","2.2705078125"
"3250","2.28125","2.28125","2.28125"
"3260","2.263671875","2.263671875","2.263671875"
"3270","2.265625","2.265625","2.265625"
"3280","2.28515625","2.28515625","2.28515625"
"3290","2.2744140625","2.2744140625","2.2744140625"
"3300","2.2861328125","2.2861328125","2.2861328125"
"3310","2.259765625","2.259765625","2.259765625"
"3320","2.263671875","2.263671875","2.263671875"
"3330","2.2587890625","2.2587890625","2.2587890625"
"3340","2.255859375","2.255859375","2.255859375"
"3350","2.2744140625","2.2744140625","2.2744140625"
"3360","2.271484375","2.271484375","2.271484375"
"3370","2.275390625","2.275390625","2.275390625"
"3380","2.2509765625","2.2509765625","2.2509765625"
"3390","2.2666015625","2.2666015625","2.2666015625"
"3400","2.2373046875","2.2373046875","2.2373046875"
"3410","2.25","2.25","2.25"
"3420","2.265625","2.265625","2.265625"
"3430","2.255859375","2.255859375","2.255859375"
"3440","2.263671875","2.263671875","2.263671875"
"3450","2.255859375","2.255859375","2.255859375"
"3460","2.2607421875","2.2607421875","2.2607421875"
"3470","2.2841796875","2.2841796875","2.2841796875"
"3480","2.259765625","2.259765625","2.259765625"
"3490","2.2490234375","2.2490234375","2.2490234375"
"3500","2.2470703125","2.2470703125","2.2470703125"
"3510","2.240234375","2.240234375","2.240234375"
"3520","2.251953125","2.251953125","2.251953125"
"3530","2.2421875","2.2421875","2.2421875"
"3540","2.23046875","2.23046875","2.23046875"
"3550","2.2265625","2.2265625","2.2265625"
"3560","2.2353515625","2.2353515625","2.2353515625"
"3570","2.2265625","2.2265625","2.2265625"
"3580","2.2314453125","2.2314453125","2.2314453125"
"3590","2.2548828125","2.2548828125","2.2548828125"
"3600","2.240234375","2.240234375","2.240234375"
"3610","2.2275390625","2.2275390625","2.2275390625"
"3620","2.2265625","2.2265625","2.2265625"
"3630","2.2392578125","2.2392578125","2.2392578125"
"3640","2.2216796875","2.2216796875","2.2216796875"
"3650","2.216796875","2.216796875","2.216796875"
"3660","2.2158203125","2.2158203125","2.2158203125"
"3670","2.2197265625","2.2197265625","2.2197265625"
"3680","2.2080078125","2.2080078125","2.2080078125"
"3690","2.22265625","2.22265625","2.22265625"
"3700","2.23046875","2.23046875","2.23046875"
"3710","2.205078125","2.205078125","2.205078125"
"3720","2.2158203125","2.2158203125","2.2158203125"
"3730","2.2109375","2.2109375","2.2109375"
"3740","2.212890625","2.212890625","2.212890625"
"3750","2.2021484375","2.2021484375","2.2021484375"
"3760","2.220703125","2.220703125","2.220703125"
"3770","2.224609375","2.224609375","2.224609375"
"3780","2.2197265625","2.2197265625","2.2197265625"
"3790","2.21875","2.21875","2.21875"
"3800","2.205078125","2.205078125","2.205078125"
"3810","2.212890625","2.212890625","2.212890625"
"3820","2.2119140625","2.2119140625","2.2119140625"
"3830","2.19140625","2.19140625","2.19140625"
"3840","2.21484375","2.21484375","2.21484375"
"3850","2.1953125","2.1953125","2.1953125"
"3860","2.20703125","2.20703125","2.20703125"
"3870","2.201171875","2.201171875","2.201171875"
"3880","2.1923828125","2.1923828125","2.1923828125"
"3890","2.21875","2.21875","2.21875"
"3900","2.1962890625","2.1962890625","2.1962890625"
"3910","2.1767578125","2.1767578125","2.1767578125"
"3920","2.1943359375","2.1943359375","2.1943359375"
"3930","2.1865234375","2.1865234375","2.1865234375"
"3940","2.20703125","2.20703125","2.20703125"
"3950","2.1875","2.1875","2.1875"
"3960","2.18359375","2.18359375","2.18359375"
"3970","2.1923828125","2.1923828125","2.1923828125"
"3980","2.1806640625","2.1806640625","2.1806640625"
"3990","2.1826171875","2.1826171875","2.1826171875"
"4000","2.1884765625","2.1884765625","2.1884765625"
"4010","2.16015625","2.16015625","2.16015625"
"4020","2.169921875","2.169921875","2.169921875"
"4030","2.1845703125","2.1845703125","2.1845703125"
"4040","2.1943359375","2.1943359375","2.1943359375"
"4050","2.1806640625","2.1806640625","2.1806640625"
"4060","2.1572265625","2.1572265625","2.1572265625"
"4070","2.1689453125","2.1689453125","2.1689453125"
"4080","2.1669921875","2.1669921875","2.1669921875"
"4090","2.1787109375","2.1787109375","2.1787109375"
"4100","2.189453125","2.189453125","2.189453125"
"4110","2.18359375","2.18359375","2.18359375"
"4120","2.185546875","2.185546875","2.185546875"
"4130","2.1708984375","2.1708984375","2.1708984375"
"4140","2.16015625","2.16015625","2.16015625"
"4150","2.177734375","2.177734375","2.177734375"
"4160","2.173828125","2.173828125","2.173828125"
"4170","2.1533203125","2.1533203125","2.1533203125"
"4180","2.1591796875","2.1591796875","2.1591796875"
"4190","2.166015625","2.166015625","2.166015625"
"4200","2.1552734375","2.1552734375","2.1552734375"
"4210","2.166015625","2.166015625","2.166015625"
"4220","2.146484375","2.146484375","2.146484375"
"4230","2.1474609375","2.1474609375","2.1474609375"
"4240","2.13671875","2.13671875","2.13671875"
"4250","2.1494140625","2.1494140625","2.1494140625"
"4260","2.14453125","2.14453125","2.14453125"
"4270","2.15625","2.15625","2.15625"
"4280","2.162109375","2.162109375","2.162109375"
"4290","2.1494140625","2.1494140625","2.1494140625"
"4300","2.13671875","2.13671875","2.13671875"
"4310","2.15625","2.15625","2.15625"
"4320","2.158203125","2.158203125","2.158203125"
"4330","2.146484375","2.146484375","2.146484375"
"4340","2.154296875","2.154296875","2.154296875"
"4350","2.134765625","2.134765625","2.134765625"
"4360","2.1513671875","2.1513671875","2.1513671875"
"4370","2.138671875","2.138671875","2.138671875"
"4380","2.14453125","2.14453125","2.14453125"
"4390","2.150390625","2.150390625","2.150390625"
"4400","2.1396484375","2.1396484375","2.1396484375"
"4410","2.1494140625","2.1494140625","2.1494140625"
"4420","2.15625","2.15625","2.15625"
"4430","2.150390625","2.150390625","2.150390625"
"4440","2.1396484375","2.1396484375","2.1396484375"
"4450","2.1416015625","2.1416015625","2.1416015625"
"4460","2.150390625","2.150390625","2.150390625"
"4470","2.142578125","2.142578125","2.142578125"
"4480","2.1396484375","2.1396484375","2.1396484375"
"4490","2.1416015625","2.1416015625","2.1416015625"
"4500","2.1533203125","2.1533203125","2.1533203125"
"4510","2.1337890625","2.1337890625","2.1337890625"
"4520","2.14453125","2.14453125","2.14453125"
"4530","2.1435546875","2.1435546875","2.1435546875"
"4540","2.1201171875","2.1201171875","2.1201171875"
"4550","2.1455078125","2.1455078125","2.1455078125"
"4560","2.12109375","2.12109375","2.12109375"
"4570","2.1533203125","2.1533203125","2.1533203125"
"4580","2.126953125","2.126953125","2.126953125"
"4590","2.1318359375","2.1318359375","2.1318359375"
"4600","2.123046875","2.123046875","2.123046875"
"4610","2.1103515625","2.1103515625","2.1103515625"
"4620","2.0986328125","2.0986328125","2.0986328125"
"4630","2.11328125","2.11328125","2.11328125"
"4640","2.111328125","2.111328125","2.111328125"
"4650","2.11328125","2.11328125","2.11328125"
"4660","2.134765625","2.134765625","2.134765625"
"4670","2.1103515625","2.1103515625","2.1103515625"
"4680","2.125","2.125","2.125"
"4690","2.099609375","2.099609375","2.099609375"
"4700","2.1171875","2.1171875","2.1171875"
"4710","2.1171875","2.1171875","2.1171875"
"4720","2.1015625","2.1015625","2.1015625"
"4730","2.1044921875","2.1044921875","2.1044921875"
"4740","2.1044921875","2.1044921875","2.1044921875"
"4750","2.099609375","2.099609375","2.099609375"
"4760","2.09912109375","2.09912109375","2.09912109375"
"4770","2.1123046875","2.1123046875","2.1123046875"
"4780","2.1142578125","2.1142578125","2.1142578125"
"4790","2.123046875","2.123046875","2.123046875"
"4800","2.103515625","2.103515625","2.103515625"
"4810","2.107421875","2.107421875","2.107421875"
"4820","2.1025390625","2.1025390625","2.1025390625"
"4830","2.1015625","2.1015625","2.1015625"
"4840","2.1279296875","2.1279296875","2.1279296875"
"4850","2.109375","2.109375","2.109375"
"4860","2.1025390625","2.1025390625","2.1025390625"
"4870","2.099609375","2.099609375","2.099609375"
"4880","2.0966796875","2.0966796875","2.0966796875"
"4890","2.1123046875","2.1123046875","2.1123046875"
"4900","2.1103515625","2.1103515625","2.1103515625"
"4910","2.1103515625","2.1103515625","2.1103515625"
"4920","2.091796875","2.091796875","2.091796875"
"4930","2.0849609375","2.0849609375","2.0849609375"
"4940","2.123046875","2.123046875","2.123046875"
"4950","2.0947265625","2.0947265625","2.0947265625"
"4960","2.08984375","2.08984375","2.08984375"
"4970","2.0791015625","2.0791015625","2.0791015625"
"4980","2.0849609375","2.0849609375","2.0849609375"
"4990","2.0908203125","2.0908203125","2.0908203125"
"5000","2.109375","2.109375","2.109375"
"5010","2.0810546875","2.0810546875","2.0810546875"
"5020","2.107421875","2.107421875","2.107421875"
"5030","2.099609375","2.099609375","2.099609375"
"5040","2.1025390625","2.1025390625","2.1025390625"
"5050","2.09326171875","2.09326171875","2.09326171875"
"5060","2.09033203125","2.09033203125","2.09033203125"
"5070","2.0849609375","2.0849609375","2.0849609375"
"5080","2.0791015625","2.0791015625","2.0791015625"
"5090","2.10009765625","2.10009765625","2.10009765625"
"5100","2.06640625","2.06640625","2.06640625"
"5110","2.10546875","2.10546875","2.10546875"
"5120","2.0732421875","2.0732421875","2.0732421875"
"5130","2.0693359375","2.0693359375","2.0693359375"
"5140","2.0712890625","2.0712890625","2.0712890625"
"5150","2.11328125","2.11328125","2.11328125"
"5160","2.083984375","2.083984375","2.083984375"
"5170","2.083984375","2.083984375","2.083984375"
"5180","2.0615234375","2.0615234375","2.0615234375"
"5190","2.1015625","2.1015625","2.1015625"
"5200","2.07568359375","2.07568359375","2.07568359375"
"5210","2.0849609375","2.0849609375","2.0849609375"
"5220","2.0703125","2.0703125","2.0703125"
"5230","2.0712890625","2.0712890625","2.0712890625"
"5240","2.0673828125","2.0673828125","2.0673828125"
"5250","2.0869140625","2.0869140625","2.0869140625"
"5260","2.06982421875","2.06982421875","2.06982421875"
"5270","2.07421875","2.07421875","2.07421875"
"5280","2.060546875","2.060546875","2.060546875"
"5290","2.0654296875","2.0654296875","2.0654296875"
"5300","2.072265625","2.072265625","2.072265625"
"5310","2.06787109375","2.06787109375","2.06787109375"
"5320","2.064453125","2.064453125","2.064453125"
"5330","2.0498046875","2.0498046875","2.0498046875"
"5340","2.064453125","2.064453125","2.064453125"
"5350","2.0625","2.0625","2.0625"
"5360","2.07421875","2.07421875","2.07421875"
"5370","2.04638671875","2.04638671875","2.04638671875"
"5380","2.0546875","2.0546875","2.0546875"
"5390","2.068359375","2.068359375","2.068359375"
"5400","2.0556640625","2.0556640625","2.0556640625"
"5410","2.06298828125","2.06298828125","2.06298828125"
"5420","2.052734375","2.052734375","2.052734375"
"5430","2.05908203125","2.05908203125","2.05908203125"
"5440","2.05908203125","2.05908203125","2.05908203125"
"5450","2.06298828125","2.06298828125","2.06298828125"
"5460","2.064453125","2.064453125","2.064453125"
"5470","2.0458984375","2.0458984375","2.0458984375"
"5480","2.05810546875","2.05810546875","2.05810546875"
"5490","2.06494140625","2.06494140625","2.06494140625"
"5500","2.05810546875","2.05810546875","2.05810546875"
"5510","2.03662109375","2.03662109375","2.03662109375"
"5520","2.0615234375","2.0615234375","2.0615234375"
"5530","2.06787109375","2.06787109375","2.06787109375"
"5540","2.04248046875","2.04248046875","2.04248046875"
"5550","2.060546875","2.060546875","2.060546875"
"5560","2.03466796875","2.03466796875","2.03466796875"
"5570","2.05078125","2.05078125","2.05078125"
"5580","2.06884765625","2.06884765625","2.06884765625"
"5590","2.02978515625","2.02978515625","2.02978515625"
"5600","2.03662109375","2.03662109375","2.03662109375"
"5610","2.052734375","2.052734375","2.052734375"
"5620","2.03857421875","2.03857421875","2.03857421875"
"5630","2.0517578125","2.0517578125","2.0517578125"
"5640","2.04736328125","2.04736328125","2.04736328125"
"5650","2.0556640625","2.0556640625","2.0556640625"
"5660","2.03955078125","2.03955078125","2.03955078125"
"5670","2.04443359375","2.04443359375","2.04443359375"
"5680","2.05615234375","2.05615234375","2.05615234375"
"5690","2.04052734375","2.04052734375","2.04052734375"
"5700","2.02734375","2.02734375","2.02734375"
"5710","2.04248046875","2.04248046875","2.04248046875"
"5720","2.0458984375","2.0458984375","2.0458984375"
