"Step","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm__MIN","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm__MAX"
"100","0.3654541075229645","0.3654541075229645","0.3654541075229645"
"200","0.3663782477378845","0.3663782477378845","0.3663782477378845"
"300","0.5417777895927429","0.5417777895927429","0.5417777895927429"
"400","0.8104174137115479","0.8104174137115479","0.8104174137115479"
"500","1.009368658065796","1.009368658065796","1.009368658065796"
"600","1.119371771812439","1.119371771812439","1.119371771812439"
"700","1.2361297607421875","1.2361297607421875","1.2361297607421875"
"800","1.2174715995788574","1.2174715995788574","1.2174715995788574"
"900","1.9605369567871094","1.9605369567871094","1.9605369567871094"
"1000","1.8556182384490967","1.8556182384490967","1.8556182384490967"
"1100","2.163464307785034","2.163464307785034","2.163464307785034"
"1200","1.661892056465149","1.661892056465149","1.661892056465149"
"1300","1.4206756353378296","1.4206756353378296","1.4206756353378296"
"1400","1.7060892581939697","1.7060892581939697","1.7060892581939697"
"1500","1.4602164030075073","1.4602164030075073","1.4602164030075073"
"1600","1.569885492324829","1.569885492324829","1.569885492324829"
"1700","1.337816834449768","1.337816834449768","1.337816834449768"
"1800","1.5376163721084595","1.5376163721084595","1.5376163721084595"
"1900","1.512995958328247","1.512995958328247","1.512995958328247"
"2000","1.391563892364502","1.391563892364502","1.391563892364502"
"2100","1.377855658531189","1.377855658531189","1.377855658531189"
"2200","1.3522320985794067","1.3522320985794067","1.3522320985794067"
"2300","0.8326566815376282","0.8326566815376282","0.8326566815376282"
"2400","1.2815300226211548","1.2815300226211548","1.2815300226211548"
"2500","0.9817820191383362","0.9817820191383362","0.9817820191383362"
"2600","1.0195828676223755","1.0195828676223755","1.0195828676223755"
"2700","1.1062490940093994","1.1062490940093994","1.1062490940093994"
"2800","0.9049103856086731","0.9049103856086731","0.9049103856086731"
"2900","1.0238053798675537","1.0238053798675537","1.0238053798675537"
"3000","0.6850064396858215","0.6850064396858215","0.6850064396858215"
"3100","0.7229598164558411","0.7229598164558411","0.7229598164558411"
"3200","0.908309817314148","0.908309817314148","0.908309817314148"
"3300","0.6633692383766174","0.6633692383766174","0.6633692383766174"
"3400","0.7680470943450928","0.7680470943450928","0.7680470943450928"
"3500","0.6221503019332886","0.6221503019332886","0.6221503019332886"
"3600","0.6773494482040405","0.6773494482040405","0.6773494482040405"
"3700","0.6175256967544556","0.6175256967544556","0.6175256967544556"
"3800","0.5759480595588684","0.5759480595588684","0.5759480595588684"
"3900","0.6311835050582886","0.6311835050582886","0.6311835050582886"
"4000","0.5901224613189697","0.5901224613189697","0.5901224613189697"
"4100","0.7240542769432068","0.7240542769432068","0.7240542769432068"
"4200","0.5636531710624695","0.5636531710624695","0.5636531710624695"
"4300","0.5482707619667053","0.5482707619667053","0.5482707619667053"
"4400","0.43175452947616577","0.43175452947616577","0.43175452947616577"
"4500","0.4958074688911438","0.4958074688911438","0.4958074688911438"
"4600","0.5091288089752197","0.5091288089752197","0.5091288089752197"
"4700","0.4180009663105011","0.4180009663105011","0.4180009663105011"
"4800","0.39260348677635193","0.39260348677635193","0.39260348677635193"
"4900","0.5174652338027954","0.5174652338027954","0.5174652338027954"
"5000","0.46967771649360657","0.46967771649360657","0.46967771649360657"
"5100","0.43769192695617676","0.43769192695617676","0.43769192695617676"
"5200","0.5087791085243225","0.5087791085243225","0.5087791085243225"
"5300","0.4641253352165222","0.4641253352165222","0.4641253352165222"
"5400","0.40872493386268616","0.40872493386268616","0.40872493386268616"
"5500","0.3905458152294159","0.3905458152294159","0.3905458152294159"
"5600","0.3676283061504364","0.3676283061504364","0.3676283061504364"
"5700","0.37628045678138733","0.37628045678138733","0.37628045678138733"
"5800","0.38682737946510315","0.38682737946510315","0.38682737946510315"
"5900","0.3959580063819885","0.3959580063819885","0.3959580063819885"
"6000","0.3867602050304413","0.3867602050304413","0.3867602050304413"
"6100","0.35874879360198975","0.35874879360198975","0.35874879360198975"
"6200","0.3350525200366974","0.3350525200366974","0.3350525200366974"
"6300","0.33553531765937805","0.33553531765937805","0.33553531765937805"
"6400","0.3052069842815399","0.3052069842815399","0.3052069842815399"
"6500","0.37841475009918213","0.37841475009918213","0.37841475009918213"
"6600","0.3288863003253937","0.3288863003253937","0.3288863003253937"
"6700","0.3063286244869232","0.3063286244869232","0.3063286244869232"
"6800","0.38285592198371887","0.38285592198371887","0.38285592198371887"
"6900","0.3369934856891632","0.3369934856891632","0.3369934856891632"
"7000","0.27763575315475464","0.27763575315475464","0.27763575315475464"
"7100","0.3441377282142639","0.3441377282142639","0.3441377282142639"
"7200","0.2766408622264862","0.2766408622264862","0.2766408622264862"
"7300","0.29347336292266846","0.29347336292266846","0.29347336292266846"
"7400","0.3014124631881714","0.3014124631881714","0.3014124631881714"
"7500","0.3141525685787201","0.3141525685787201","0.3141525685787201"
"7600","0.2824006676673889","0.2824006676673889","0.2824006676673889"
"7700","0.33052724599838257","0.33052724599838257","0.33052724599838257"
"7800","0.33105194568634033","0.33105194568634033","0.33105194568634033"
"7900","0.2935197651386261","0.2935197651386261","0.2935197651386261"
"8000","0.2758777439594269","0.2758777439594269","0.2758777439594269"
"8100","0.3470921218395233","0.3470921218395233","0.3470921218395233"
"8200","0.2786480784416199","0.2786480784416199","0.2786480784416199"
"8300","0.2749751806259155","0.2749751806259155","0.2749751806259155"
"8400","0.3140631914138794","0.3140631914138794","0.3140631914138794"
"8500","0.3515607416629791","0.3515607416629791","0.3515607416629791"
"8600","0.2773610055446625","0.2773610055446625","0.2773610055446625"
"8700","0.3002054691314697","0.3002054691314697","0.3002054691314697"
"8800","0.32060506939888","0.32060506939888","0.32060506939888"
"8900","0.2631354033946991","0.2631354033946991","0.2631354033946991"
"9000","0.30234965682029724","0.30234965682029724","0.30234965682029724"
"9100","0.3000742793083191","0.3000742793083191","0.3000742793083191"
"9200","0.32147353887557983","0.32147353887557983","0.32147353887557983"
"9300","0.27621859312057495","0.27621859312057495","0.27621859312057495"
"9400","0.28746211528778076","0.28746211528778076","0.28746211528778076"
"9500","0.3423383831977844","0.3423383831977844","0.3423383831977844"
"9600","0.33577802777290344","0.33577802777290344","0.33577802777290344"
"9700","0.2722941040992737","0.2722941040992737","0.2722941040992737"
"9800","0.28482383489608765","0.28482383489608765","0.28482383489608765"
"9900","0.32561439275741577","0.32561439275741577","0.32561439275741577"
"10000","0.260700523853302","0.260700523853302","0.260700523853302"
"10100","0.2964969277381897","0.2964969277381897","0.2964969277381897"
"10200","0.31826716661453247","0.31826716661453247","0.31826716661453247"
"10300","0.2884010076522827","0.2884010076522827","0.2884010076522827"
"10400","0.2914365530014038","0.2914365530014038","0.2914365530014038"
"10500","0.26714134216308594","0.26714134216308594","0.26714134216308594"
"10600","0.30584365129470825","0.30584365129470825","0.30584365129470825"
"10700","0.29061365127563477","0.29061365127563477","0.29061365127563477"
"10800","0.2532401978969574","0.2532401978969574","0.2532401978969574"
"10900","0.2885758578777313","0.2885758578777313","0.2885758578777313"
"11000","0.3103504180908203","0.3103504180908203","0.3103504180908203"
"11100","0.2942996025085449","0.2942996025085449","0.2942996025085449"
"11200","0.38881275057792664","0.38881275057792664","0.38881275057792664"
"11300","0.3182927966117859","0.3182927966117859","0.3182927966117859"
