"Step","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm__MIN","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm__MAX"
"100","0.32546764612197876","0.32546764612197876","0.32546764612197876"
"200","0.399819940328598","0.399819940328598","0.399819940328598"
"300","0.4182162284851074","0.4182162284851074","0.4182162284851074"
"400","0.8549992442131042","0.8549992442131042","0.8549992442131042"
"500","0.6557173132896423","0.6557173132896423","0.6557173132896423"
"600","1.0775156021118164","1.0775156021118164","1.0775156021118164"
"700","1.5674864053726196","1.5674864053726196","1.5674864053726196"
"800","1.1636008024215698","1.1636008024215698","1.1636008024215698"
"900","1.6306229829788208","1.6306229829788208","1.6306229829788208"
"1000","1.3419722318649292","1.3419722318649292","1.3419722318649292"
"1100","1.7476935386657715","1.7476935386657715","1.7476935386657715"
"1200","1.7521840333938599","1.7521840333938599","1.7521840333938599"
"1300","1.5330464839935303","1.5330464839935303","1.5330464839935303"
"1400","1.5816783905029297","1.5816783905029297","1.5816783905029297"
"1500","2.2443783283233643","2.2443783283233643","2.2443783283233643"
"1600","1.7090727090835571","1.7090727090835571","1.7090727090835571"
"1700","1.5310286283493042","1.5310286283493042","1.5310286283493042"
"1800","1.778584599494934","1.778584599494934","1.778584599494934"
"1900","1.311260461807251","1.311260461807251","1.311260461807251"
"2000","1.0523896217346191","1.0523896217346191","1.0523896217346191"
"2100","1.6758061647415161","1.6758061647415161","1.6758061647415161"
"2200","1.4208005666732788","1.4208005666732788","1.4208005666732788"
"2300","1.391013503074646","1.391013503074646","1.391013503074646"
"2400","0.9653940796852112","0.9653940796852112","0.9653940796852112"
"2500","1.3514646291732788","1.3514646291732788","1.3514646291732788"
"2600","1.1851881742477417","1.1851881742477417","1.1851881742477417"
"2700","1.4159404039382935","1.4159404039382935","1.4159404039382935"
"2800","1.1120350360870361","1.1120350360870361","1.1120350360870361"
"2900","1.47028386592865","1.47028386592865","1.47028386592865"
"3000","1.0138323307037354","1.0138323307037354","1.0138323307037354"
"3100","1.006511926651001","1.006511926651001","1.006511926651001"
"3200","1.1850427389144897","1.1850427389144897","1.1850427389144897"
"3300","1.1048974990844727","1.1048974990844727","1.1048974990844727"
"3400","1.0275098085403442","1.0275098085403442","1.0275098085403442"
"3500","0.8667916655540466","0.8667916655540466","0.8667916655540466"
"3600","0.7603714466094971","0.7603714466094971","0.7603714466094971"
"3700","0.7761209011077881","0.7761209011077881","0.7761209011077881"
"3800","0.8783245086669922","0.8783245086669922","0.8783245086669922"
"3900","0.8832802176475525","0.8832802176475525","0.8832802176475525"
"4000","0.8933078646659851","0.8933078646659851","0.8933078646659851"
"4100","0.6929142475128174","0.6929142475128174","0.6929142475128174"
"4200","0.7517848610877991","0.7517848610877991","0.7517848610877991"
"4300","0.7227962017059326","0.7227962017059326","0.7227962017059326"
"4400","0.6309038400650024","0.6309038400650024","0.6309038400650024"
"4500","0.7409624457359314","0.7409624457359314","0.7409624457359314"
"4600","0.6586871147155762","0.6586871147155762","0.6586871147155762"
"4700","0.6241579651832581","0.6241579651832581","0.6241579651832581"
"4800","0.8055665493011475","0.8055665493011475","0.8055665493011475"
"4900","0.7474271655082703","0.7474271655082703","0.7474271655082703"
"5000","0.6122291684150696","0.6122291684150696","0.6122291684150696"
"5100","0.5119725465774536","0.5119725465774536","0.5119725465774536"
"5200","0.5770754218101501","0.5770754218101501","0.5770754218101501"
"5300","0.676458477973938","0.676458477973938","0.676458477973938"
"5400","0.5357648134231567","0.5357648134231567","0.5357648134231567"
"5500","0.48092615604400635","0.48092615604400635","0.48092615604400635"
"5600","0.41715478897094727","0.41715478897094727","0.41715478897094727"
"5700","0.5558671951293945","0.5558671951293945","0.5558671951293945"
"5800","0.4284678101539612","0.4284678101539612","0.4284678101539612"
"5900","0.5082544088363647","0.5082544088363647","0.5082544088363647"
"6000","0.5243899822235107","0.5243899822235107","0.5243899822235107"
"6100","0.5716818571090698","0.5716818571090698","0.5716818571090698"
"6200","0.4212206304073334","0.4212206304073334","0.4212206304073334"
"6300","0.46454182267189026","0.46454182267189026","0.46454182267189026"
"6400","0.44465821981430054","0.44465821981430054","0.44465821981430054"
"6500","0.578761100769043","0.578761100769043","0.578761100769043"
"6600","0.3830445408821106","0.3830445408821106","0.3830445408821106"
"6700","0.4550724923610687","0.4550724923610687","0.4550724923610687"
"6800","0.4009797275066376","0.4009797275066376","0.4009797275066376"
"6900","0.46273550391197205","0.46273550391197205","0.46273550391197205"
"7000","0.3724905252456665","0.3724905252456665","0.3724905252456665"
"7100","0.3927714228630066","0.3927714228630066","0.3927714228630066"
"7200","0.3853624761104584","0.3853624761104584","0.3853624761104584"
"7300","0.38226965069770813","0.38226965069770813","0.38226965069770813"
"7400","0.3683450520038605","0.3683450520038605","0.3683450520038605"
"7500","0.3427625298500061","0.3427625298500061","0.3427625298500061"
"7600","0.34093669056892395","0.34093669056892395","0.34093669056892395"
"7700","0.3238590359687805","0.3238590359687805","0.3238590359687805"
"7800","0.3049674332141876","0.3049674332141876","0.3049674332141876"
"7900","0.3601681590080261","0.3601681590080261","0.3601681590080261"
"8000","0.32405146956443787","0.32405146956443787","0.32405146956443787"
"8100","0.35736149549484253","0.35736149549484253","0.35736149549484253"
"8200","0.31981366872787476","0.31981366872787476","0.31981366872787476"
"8300","0.29544728994369507","0.29544728994369507","0.29544728994369507"
"8400","0.316371887922287","0.316371887922287","0.316371887922287"
"8500","0.3719928562641144","0.3719928562641144","0.3719928562641144"
"8600","0.35149580240249634","0.35149580240249634","0.35149580240249634"
"8700","0.29362747073173523","0.29362747073173523","0.29362747073173523"
"8800","0.35581859946250916","0.35581859946250916","0.35581859946250916"
"8900","0.3211901783943176","0.3211901783943176","0.3211901783943176"
"9000","0.324034720659256","0.324034720659256","0.324034720659256"
"9100","0.2838103473186493","0.2838103473186493","0.2838103473186493"
"9200","0.40020206570625305","0.40020206570625305","0.40020206570625305"
"9300","0.36677998304367065","0.36677998304367065","0.36677998304367065"
"9400","0.33664670586586","0.33664670586586","0.33664670586586"
"9500","0.316302627325058","0.316302627325058","0.316302627325058"
"9600","0.2810116112232208","0.2810116112232208","0.2810116112232208"
"9700","0.321406751871109","0.321406751871109","0.321406751871109"
"9800","0.3200455605983734","0.3200455605983734","0.3200455605983734"
"9900","0.28348037600517273","0.28348037600517273","0.28348037600517273"
"10000","0.2923000752925873","0.2923000752925873","0.2923000752925873"
"10100","0.33057937026023865","0.33057937026023865","0.33057937026023865"
"10200","0.3151807188987732","0.3151807188987732","0.3151807188987732"
"10300","0.33326223492622375","0.33326223492622375","0.33326223492622375"
"10400","0.32245710492134094","0.32245710492134094","0.32245710492134094"
"10500","0.28359851241111755","0.28359851241111755","0.28359851241111755"
"10600","0.29687342047691345","0.29687342047691345","0.29687342047691345"
"10700","0.34401559829711914","0.34401559829711914","0.34401559829711914"
"10800","0.33047598600387573","0.33047598600387573","0.33047598600387573"
"10900","0.32377830147743225","0.32377830147743225","0.32377830147743225"
"11000","0.2872793972492218","0.2872793972492218","0.2872793972492218"
