"Step","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm__MIN","fp6_e3m2_fp6_e3m2 - optim/total_grad_norm__MAX"
"100","0.3309392035007477","0.3309392035007477","0.3309392035007477"
"200","0.6961268186569214","0.6961268186569214","0.6961268186569214"
"300","0.6417876482009888","0.6417876482009888","0.6417876482009888"
"400","0.7423241138458252","0.7423241138458252","0.7423241138458252"
"500","1.3548263311386108","1.3548263311386108","1.3548263311386108"
"600","1.8604336977005005","1.8604336977005005","1.8604336977005005"
"700","1.2796595096588135","1.2796595096588135","1.2796595096588135"
"800","1.4172297716140747","1.4172297716140747","1.4172297716140747"
"900","1.5838730335235596","1.5838730335235596","1.5838730335235596"
"1000","1.7923142910003662","1.7923142910003662","1.7923142910003662"
"1100","1.7195994853973389","1.7195994853973389","1.7195994853973389"
"1200","1.3929789066314697","1.3929789066314697","1.3929789066314697"
"1300","1.5956372022628784","1.5956372022628784","1.5956372022628784"
"1400","1.417445182800293","1.417445182800293","1.417445182800293"
"1500","1.20010244846344","1.20010244846344","1.20010244846344"
"1600","1.0990241765975952","1.0990241765975952","1.0990241765975952"
"1700","1.1387745141983032","1.1387745141983032","1.1387745141983032"
"1800","1.0378360748291016","1.0378360748291016","1.0378360748291016"
"1900","0.907770037651062","0.907770037651062","0.907770037651062"
"2000","1.0597769021987915","1.0597769021987915","1.0597769021987915"
"2100","1.0597686767578125","1.0597686767578125","1.0597686767578125"
"2200","1.016560435295105","1.016560435295105","1.016560435295105"
"2300","0.9097729921340942","0.9097729921340942","0.9097729921340942"
"2400","0.8507838249206543","0.8507838249206543","0.8507838249206543"
"2500","0.9737071990966797","0.9737071990966797","0.9737071990966797"
"2600","0.9697904586791992","0.9697904586791992","0.9697904586791992"
"2700","0.7102710604667664","0.7102710604667664","0.7102710604667664"
"2800","0.668764054775238","0.668764054775238","0.668764054775238"
"2900","0.741608202457428","0.741608202457428","0.741608202457428"
"3000","0.8281137347221375","0.8281137347221375","0.8281137347221375"
"3100","0.6956555247306824","0.6956555247306824","0.6956555247306824"
"3200","0.5771565437316895","0.5771565437316895","0.5771565437316895"
"3300","0.5893428921699524","0.5893428921699524","0.5893428921699524"
"3400","0.6017754673957825","0.6017754673957825","0.6017754673957825"
"3500","0.518694281578064","0.518694281578064","0.518694281578064"
"3600","0.4910568296909332","0.4910568296909332","0.4910568296909332"
"3700","0.498527467250824","0.498527467250824","0.498527467250824"
"3800","0.45453059673309326","0.45453059673309326","0.45453059673309326"
"3900","0.4590619206428528","0.4590619206428528","0.4590619206428528"
"4000","0.40912410616874695","0.40912410616874695","0.40912410616874695"
"4100","0.4822797477245331","0.4822797477245331","0.4822797477245331"
"4200","0.4051760733127594","0.4051760733127594","0.4051760733127594"
"4300","0.4348848760128021","0.4348848760128021","0.4348848760128021"
"4400","0.4185708165168762","0.4185708165168762","0.4185708165168762"
"4500","0.3906364142894745","0.3906364142894745","0.3906364142894745"
"4600","0.33616071939468384","0.33616071939468384","0.33616071939468384"
"4700","0.33253535628318787","0.33253535628318787","0.33253535628318787"
"4800","0.3423691391944885","0.3423691391944885","0.3423691391944885"
"4900","0.3600537180900574","0.3600537180900574","0.3600537180900574"
"5000","0.33916595578193665","0.33916595578193665","0.33916595578193665"
"5100","0.33271852135658264","0.33271852135658264","0.33271852135658264"
"5200","0.3904661238193512","0.3904661238193512","0.3904661238193512"
"5300","0.3154830038547516","0.3154830038547516","0.3154830038547516"
"5400","0.3461870551109314","0.3461870551109314","0.3461870551109314"
"5500","0.28292056918144226","0.28292056918144226","0.28292056918144226"
"5600","0.34520652890205383","0.34520652890205383","0.34520652890205383"
"5700","0.3292858600616455","0.3292858600616455","0.3292858600616455"
"5800","0.29361698031425476","0.29361698031425476","0.29361698031425476"
"5900","0.2589598000049591","0.2589598000049591","0.2589598000049591"
"6000","0.3141964077949524","0.3141964077949524","0.3141964077949524"
"6100","0.28422197699546814","0.28422197699546814","0.28422197699546814"
"6200","0.28857919573783875","0.28857919573783875","0.28857919573783875"
"6300","0.29051584005355835","0.29051584005355835","0.29051584005355835"
"6400","0.31158584356307983","0.31158584356307983","0.31158584356307983"
"6500","0.29186469316482544","0.29186469316482544","0.29186469316482544"
"6600","0.2929406762123108","0.2929406762123108","0.2929406762123108"
"6700","0.26883772015571594","0.26883772015571594","0.26883772015571594"
"6800","0.2803707718849182","0.2803707718849182","0.2803707718849182"
"6900","0.2503851652145386","0.2503851652145386","0.2503851652145386"
"7000","0.26791131496429443","0.26791131496429443","0.26791131496429443"
"7100","0.32965484261512756","0.32965484261512756","0.32965484261512756"
"7200","0.3016674220561981","0.3016674220561981","0.3016674220561981"
"7300","0.28645992279052734","0.28645992279052734","0.28645992279052734"
"7400","0.31183087825775146","0.31183087825775146","0.31183087825775146"
"7500","0.2580723166465759","0.2580723166465759","0.2580723166465759"
"7600","0.2830221354961395","0.2830221354961395","0.2830221354961395"
"7700","0.2741093039512634","0.2741093039512634","0.2741093039512634"
"7800","0.35648393630981445","0.35648393630981445","0.35648393630981445"
"7900","0.2698916494846344","0.2698916494846344","0.2698916494846344"
"8000","0.2643389105796814","0.2643389105796814","0.2643389105796814"
"8100","0.25357091426849365","0.25357091426849365","0.25357091426849365"
"8200","0.30475038290023804","0.30475038290023804","0.30475038290023804"
"8300","0.336940199136734","0.336940199136734","0.336940199136734"
"8400","0.26341068744659424","0.26341068744659424","0.26341068744659424"
"8500","0.2978256344795227","0.2978256344795227","0.2978256344795227"
"8600","0.24306584894657135","0.24306584894657135","0.24306584894657135"
"8700","0.28897592425346375","0.28897592425346375","0.28897592425346375"
"8800","0.2757197320461273","0.2757197320461273","0.2757197320461273"
"8900","0.2684689164161682","0.2684689164161682","0.2684689164161682"
"9000","0.2978098690509796","0.2978098690509796","0.2978098690509796"
"9100","0.25808796286582947","0.25808796286582947","0.25808796286582947"
"9200","0.2779901921749115","0.2779901921749115","0.2779901921749115"
"9300","0.2805372178554535","0.2805372178554535","0.2805372178554535"
"9400","0.30567753314971924","0.30567753314971924","0.30567753314971924"
"9500","0.31538692116737366","0.31538692116737366","0.31538692116737366"
"9600","0.28119605779647827","0.28119605779647827","0.28119605779647827"
"9700","0.3592163920402527","0.3592163920402527","0.3592163920402527"
"9800","0.30361130833625793","0.30361130833625793","0.30361130833625793"
"9900","0.31103065609931946","0.31103065609931946","0.31103065609931946"
"10000","0.2662487030029297","0.2662487030029297","0.2662487030029297"
"10100","0.300403892993927","0.300403892993927","0.300403892993927"
"10200","0.3479536771774292","0.3479536771774292","0.3479536771774292"
"10300","0.31239786744117737","0.31239786744117737","0.31239786744117737"
"10400","0.46884891390800476","0.46884891390800476","0.46884891390800476"
"10500","0.34075310826301575","0.34075310826301575","0.34075310826301575"
"10600","0.304483562707901","0.304483562707901","0.304483562707901"
"10700","0.5099114179611206","0.5099114179611206","0.5099114179611206"
"10800","0.29383817315101624","0.29383817315101624","0.29383817315101624"
"10900","0.32469549775123596","0.32469549775123596","0.32469549775123596"
"11000","0.277611643075943","0.277611643075943","0.277611643075943"
"11100","0.3017532229423523","0.3017532229423523","0.3017532229423523"
"11200","0.3203878700733185","0.3203878700733185","0.3203878700733185"
"11300","0.38367322087287903","0.38367322087287903","0.38367322087287903"
"11400","0.3188120722770691","0.3188120722770691","0.3188120722770691"
"11500","0.3433952033519745","0.3433952033519745","0.3433952033519745"
"11600","0.3331567645072937","0.3331567645072937","0.3331567645072937"
"11700","0.36888691782951355","0.36888691782951355","0.36888691782951355"
"11800","0.3213094472885132","0.3213094472885132","0.3213094472885132"
"11900","0.36769387125968933","0.36769387125968933","0.36769387125968933"
"12000","0.418118417263031","0.418118417263031","0.418118417263031"
"12100","0.3687565326690674","0.3687565326690674","0.3687565326690674"
"12200","0.3456208407878876","0.3456208407878876","0.3456208407878876"
"12300","0.39817607402801514","0.39817607402801514","0.39817607402801514"
"12400","0.4550769329071045","0.4550769329071045","0.4550769329071045"
